sql,hardness
SELECT Num_of_Pieces FROM member_attendance WHERE Performance_ID != 71 GROUP BY Num_of_Pieces LIMIT 4,hard
"SELECT COUNT(Performance_ID), MIN(Member_ID) FROM member_attendance WHERE Member_ID >= (SELECT MIN(Member_ID) FROM member AS q WHERE q.Member_ID != ""83"")",extra
"SELECT COUNT(j.Performance_ID), j.Date FROM performance AS j WHERE j.Performance_ID <> 35",medium
SELECT m.Attendance FROM performance AS m JOIN performance AS p ON m.Performance_ID = p.Performance_ID WHERE p.Attendance BETWEEN 1 AND 10 OR p.Host NOT IN (SELECT Host FROM performance LIMIT 3),extra
"SELECT AVG(Num_of_Pieces), MIN(Member_ID), member_attendance.Performance_ID FROM performance JOIN member_attendance ON member_attendance.Performance_ID = performance.Performance_ID GROUP BY member_attendance.Member_ID, member_attendance.Performance_ID HAVING MIN(Num_of_Pieces) = 10 ORDER BY member_attendance.Performance_ID ASC",extra
SELECT COUNT(DISTINCT Performance_ID) FROM performance WHERE Attendance BETWEEN 1 AND 10 LIMIT 9,medium
SELECT DISTINCT Attendance FROM performance WHERE Attendance BETWEEN 1 AND 10 OR Attendance >= 36 ORDER BY Attendance DESC,hard
"SELECT MAX(w.Performance_ID), w.Num_of_Pieces FROM member_attendance AS w GROUP BY w.Num_of_Pieces HAVING w.Num_of_Pieces > 84 ORDER BY w.Num_of_Pieces ASC LIMIT 2",hard
SELECT Num_of_Pieces FROM member_attendance LIMIT 8,easy
"SELECT COUNT(DISTINCT Performance_ID), Host FROM performance WHERE Performance_ID != 29 LIMIT 9",medium
"SELECT COUNT(DISTINCT p.Date), p.Performance_ID, p.Host, ma.Performance_ID FROM performance p JOIN member_attendance ma ON ma.Performance_ID = p.Performance_ID WHERE p.Performance_ID BETWEEN 1 AND 10 AND p.Date NOT IN (SELECT Date FROM performance AS p WHERE p.Attendance >= 16) GROUP BY ma.Performance_ID ORDER BY p.Host ASC;",extra
