sql,hardness
"SELECT SUM(T2.Multiracial), T2.Asian FROM county_public_safety AS T1 JOIN city AS T2 ON T2.County_ID = T1.County_ID WHERE T1.County_ID BETWEEN 1 AND 10 OR (T1.Case_burden BETWEEN 1 AND 10) LIMIT 4",extra
"SELECT COUNT(DISTINCT q.White), COUNT(DISTINCT q.White), q.Name FROM city AS q GROUP BY q.Name ORDER BY q.Name DESC",extra
SELECT Police_officers FROM county_public_safety WHERE  Population >= 92 ORDER BY Police_officers ASC,medium
SELECT County_ID FROM county_public_safety WHERE  County_ID != 95 ORDER BY County_ID ASC,medium
SELECT u.County_ID FROM city AS u WHERE Amerindian NOT IN (SELECT Amerindian FROM city WHERE  County_ID != 48),hard
"SELECT MAX(Amerindian), COUNT(DISTINCT Asian) FROM city WHERE  Asian = 100",medium
SELECT Case_burden FROM (SELECT Case_burden FROM county_public_safety WHERE County_ID >= 78 ORDER BY Case_burden DESC) LIMIT 4;,easy
SELECT Name FROM city WHERE  Multiracial > 95 ORDER BY Name DESC,medium
"SELECT x.City_ID, x.Black FROM city AS x WHERE  x.Multiracial = 88",medium
"SELECT COUNT(DISTINCT T1.County_ID) AS County_ID_count, COUNT(DISTINCT T2.Asian) AS Asian_count FROM county_public_safety T1 JOIN city T2 ON T2.County_ID = T1.County_ID WHERE T1.Residents_per_officer IN (SELECT Residents_per_officer FROM county_public_safety WHERE County_ID BETWEEN 1 AND 10) GROUP BY T1.Police_force",extra
"
    SELECT County_ID, Police_officers, Police_force 
    FROM county_public_safety 
    WHERE County_ID IN (
        SELECT County_ID 
        FROM city 
        WHERE City_ID > 69
    ) 
    ORDER BY Police_force ASC, Police_officers ASC",extra
"SELECT Amerindian, MAX(Asian) AS max_Asian, MAX(Black) AS max_Black, MAX(Hispanic) AS max_Hispanic FROM city WHERE White <= 69 AND EXISTS (SELECT * FROM county_public_safety AS t WHERE (t.Crime_rate BETWEEN 1 AND 10 OR t.County_ID > 58) AND city.City_ID = t.County_ID) GROUP BY Amerindian HAVING MAX(Hispanic) >= 65 LIMIT 6",extra
"SELECT COUNT(DISTINCT i.Asian), i.Asian, i.County_ID FROM city AS i WHERE i.Multiracial BETWEEN 1 AND 10 ORDER BY i.Asian ASC LIMIT 7",hard
"SELECT county_public_safety.Police_officers, county_public_safety.Name FROM county_public_safety WHERE county_public_safety.County_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM city WHERE city.County_ID > 23 AND city.County_ID = county_public_safety.County_ID LIMIT 4)",extra
SELECT MAX(b.Black) FROM city AS b WHERE  b.City_ID = 71,easy
"SELECT COUNT(DISTINCT Police_officers), Population, SUM(Police_officers) AS Total_Police_officers FROM county_public_safety WHERE County_ID >= 24 GROUP BY Population LIMIT 9",hard
