Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT s.Driver_ID) FROM driver AS s
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Winning_team), Report FROM race WHERE  Road > 86 GROUP BY Report"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT a.Driver_ID FROM driver AS a JOIN driver ON driver.Driver_ID = a.Driver_ID WHERE  a.Driver_ID > 91
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Pole_Position, Report FROM race WHERE Report <= (SELECT AVG(Report) FROM race AS y WHERE  y.Driver_ID <= 91) GROUP BY Report HAVING SUM(Road) >= 90 ORDER BY Pole_Position ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Driver_Name FROM race JOIN driver ON race.Driver_ID = driver.Driver_ID WHERE race.Driver_ID BETWEEN 1 AND 10 OR  driver.Driver_ID > 77 LIMIT 2
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Driver_ID, Driver_ID FROM race GROUP BY Driver_ID LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(n.Driver_ID), n.Winning_driver FROM race AS n WHERE  n.Road = 75 ORDER BY n.Winning_driver DESC LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Driver_ID), Age FROM driver WHERE Age BETWEEN 1 AND 10 OR Chassis NOT IN (SELECT Chassis FROM driver AS c WHERE  c.Age >= 55 LIMIT 10) LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT f.Chassis FROM driver AS f WHERE f.Driver_ID BETWEEN 1 AND 10 AND  f.Age = 91 LIMIT 7
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Engine FROM driver WHERE Age BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM race AS b WHERE b.Driver_ID BETWEEN 1 AND 10 AND driver.Driver_ID = b.Driver_ID) ORDER BY Engine DESC LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Road), Fastest_Lap, Winning_team FROM race WHERE Winning_team <= (SELECT SUM(Winning_team) FROM race AS c LIMIT 3) GROUP BY Winning_team"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT o.Road, o.Road, o.Winning_driver FROM race AS o WHERE o.Road BETWEEN 1 AND 10 AND Report IN (SELECT Report FROM race AS n WHERE  n.Road = 6) GROUP BY o.Winning_driver"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(t.Road), t.Fastest_Lap, t.Race_Name FROM race AS t WHERE  t.Driver_ID = 91 AND Fastest_Lap IN (SELECT Fastest_Lap FROM race WHERE Road BETWEEN 1 AND 10) GROUP BY t.Race_Name HAVING SUM(t.Road) < 31 ORDER BY t.Fastest_Lap ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Driver_Name), Driver_Name FROM driver WHERE Age BETWEEN 1 AND 10 OR  Driver_ID <= 17 GROUP BY Driver_Name HAVING MAX(Age) > 89 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Race_Name), Road, Report FROM race WHERE  Driver_ID = 29 GROUP BY Report HAVING SUM(Driver_ID) < 38"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Winning_driver FROM race WHERE Road BETWEEN 1 AND 10 AND  Road <= 85
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT m.Driver_ID, m.Driver_ID, m.Constructor FROM driver AS m WHERE m.Age BETWEEN 1 AND 10 AND Engine NOT IN (SELECT Engine FROM driver AS k WHERE  k.Driver_ID > 87) GROUP BY m.Constructor ORDER BY m.Constructor DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Report), COUNT(DISTINCT Winning_team), Road, Fastest_Lap FROM race GROUP BY Fastest_Lap HAVING MIN(Road) = 94"
