Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Event_ID, Participant_Details FROM Participants JOIN Participants_in_Events ON Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE Event_ID BETWEEN 1 AND 10 OR  Event_ID = 2 GROUP BY Participant_Details"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Event_Details FROM Events JOIN Participants_in_Events ON Participants_in_Events.Event_ID = Events.Event_ID WHERE  Events.Event_ID <= 80 LIMIT 8
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT c.Participant_Details) FROM Participants AS c WHERE  c.Participant_ID < 59 LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(q.Service_ID), q.Service_ID FROM Events AS q WHERE  q.Event_ID = 37 GROUP BY q.Service_ID HAVING COUNT(q.Event_ID) >= 22"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Events.Event_ID), MAX(Participants_in_Events.Event_ID), Participant_Type_Code FROM Participants JOIN Events JOIN Services JOIN Participants_in_Events ON Events.Service_ID = Services.Service_ID AND Participants_in_Events.Event_ID = Events.Event_ID AND Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE  Services.Service_ID != 56"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Service_ID, Service_ID, Service_Type_Code FROM Services WHERE Service_ID BETWEEN 1 AND 10 OR Service_Type_Code != (SELECT SUM(Service_Type_Code) FROM Services AS l) GROUP BY Service_Type_Code HAVING COUNT(Service_ID) <= 36"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT Events.Event_ID) FROM Participants JOIN Events JOIN Participants_in_Events ON Participants_in_Events.Event_ID = Events.Event_ID AND Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE Participants_in_Events.Event_ID BETWEEN 1 AND 10 OR  Participants.Participant_ID != 32
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Event_Details, Events.Service_ID FROM Participants JOIN Events JOIN Services JOIN Participants_in_Events ON Events.Service_ID = Services.Service_ID AND Participants_in_Events.Event_ID = Events.Event_ID AND Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE  Events.Event_ID >= 28 GROUP BY Events.Service_ID"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Event_ID FROM Events WHERE  Event_ID >= 80 OR Event_ID IN (SELECT Event_ID FROM Events WHERE  Service_ID = 78) ORDER BY Event_ID ASC LIMIT 9
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Participant_ID), COUNT(DISTINCT Participant_ID) FROM Participants WHERE Participant_ID BETWEEN 1 AND 10 OR Participant_Type_Code IN (SELECT Participant_Type_Code FROM Participants WHERE  Participant_ID < 76) LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Events.Event_ID), COUNT(DISTINCT Services.Service_ID) FROM Events JOIN Services JOIN Participants_in_Events ON Events.Service_ID = Services.Service_ID AND Participants_in_Events.Event_ID = Events.Event_ID WHERE  Participants_in_Events.Event_ID < 22 LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Events.Event_ID), SUM(Events.Event_ID), AVG(Participants_in_Events.Participant_ID) FROM Participants JOIN Events JOIN Participants_in_Events ON Participants_in_Events.Event_ID = Events.Event_ID AND Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE EXISTS (SELECT * FROM Services WHERE Events.Event_ID = Service_ID)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Participant_Details FROM Participants JOIN Participants_in_Events ON Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE  Participants.Participant_ID <= 84 OR EXISTS (SELECT * FROM Participants_in_Events WHERE Participants.Participant_ID = Participant_ID) GROUP BY Participant_Details HAVING AVG(Participants_in_Events.Participant_ID) <= 88
