Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT building_phone, building_full_name FROM Apartment_Buildings WHERE  building_id < 69 GROUP BY building_full_name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT View_Unit_Status.apt_booking_id), available_yn, booking_start_date FROM View_Unit_Status JOIN Apartment_Bookings ON View_Unit_Status.apt_booking_id = Apartment_Bookings.apt_booking_id WHERE  Apartment_Bookings.apt_id < 36 GROUP BY booking_start_date"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(b.apt_id), COUNT(b.apt_id), COUNT(DISTINCT b.facility_code), b.facility_code FROM Apartment_Facilities AS b WHERE  b.apt_id <= 41 GROUP BY b.facility_code HAVING MIN(b.apt_id) <= 44 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT d.booking_status_code), d.guest_id, d.booking_status_code, d.booking_start_date FROM Apartment_Bookings AS d WHERE d.apt_id BETWEEN 1 AND 10 OR  d.guest_id != 100 GROUP BY d.booking_start_date"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(View_Unit_Status.apt_id), SUM(Apartment_Bookings.guest_id), MIN(Apartment_Bookings.guest_id), Apartment_Bookings.apt_id FROM View_Unit_Status JOIN Apartment_Bookings JOIN Guests ON Apartment_Bookings.guest_id = Guests.guest_id AND View_Unit_Status.apt_booking_id = Apartment_Bookings.apt_booking_id WHERE Apartment_Bookings.apt_booking_id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM View_Unit_Status WHERE  apt_booking_id > 73 AND Apartment_Bookings.apt_booking_id = apt_booking_id) GROUP BY Apartment_Bookings.apt_id HAVING MAX(View_Unit_Status.apt_id) >= 97"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Apartment_Bookings.apt_id, View_Unit_Status.apt_id FROM View_Unit_Status JOIN Apartment_Bookings ON View_Unit_Status.apt_booking_id = Apartment_Bookings.apt_booking_id WHERE View_Unit_Status.apt_booking_id BETWEEN 1 AND 10 AND apt_id NOT IN (SELECT apt_id FROM Apartment_Facilities) ORDER BY Apartment_Bookings.apt_id DESC LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT guest_last_name, gender_code FROM Guests WHERE EXISTS (SELECT * FROM Apartment_Bookings AS a WHERE a.guest_id BETWEEN 1 AND 10 AND  a.apt_id < 61 AND Guests.guest_id = a.guest_id) GROUP BY guest_last_name HAVING MIN(guest_id) < 77 ORDER BY gender_code ASC LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(guest_id), COUNT(DISTINCT guest_last_name), guest_id FROM Guests WHERE  guest_id != 63"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(o.bedroom_count), o.apt_number FROM Apartments AS o WHERE o.apt_id BETWEEN 1 AND 10 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT r.apt_id, r.apt_booking_id FROM View_Unit_Status AS r WHERE  r.apt_id = 79 ORDER BY r.apt_id DESC"
