Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT s.attribute_id, s.attribute_id, s.attribute_name FROM Attribute_Definitions AS s WHERE  s.attribute_id >= 3 ORDER BY s.attribute_id DESC LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT catalog_level_name), catalog_id FROM Catalog_Contents_Additional_Attributes JOIN Catalog_Structure ON Catalog_Structure.catalog_level_number = Catalog_Contents_Additional_Attributes.catalog_level_number ORDER BY catalog_id DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(u.catalog_id), MIN(u.catalog_id), COUNT(DISTINCT u.catalog_name) FROM Catalogs AS u WHERE  u.catalog_id != 55 AND date_of_publication = (SELECT SUM(date_of_publication) FROM Catalogs AS c WHERE c.catalog_id BETWEEN 1 AND 10 AND  c.catalog_id > 75 LIMIT 2) LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT attribute_id, attribute_name FROM Attribute_Definitions WHERE  attribute_id < 78 GROUP BY attribute_name HAVING MAX(attribute_id) <= 77"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(catalog_level_number), MAX(previous_entry_id) FROM Catalog_Contents"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(price_in_pounds), price_in_dollars FROM Catalog_Contents_Additional_Attributes JOIN Catalog_Contents JOIN Catalog_Structure ON Catalog_Structure.catalog_level_number = Catalog_Contents_Additional_Attributes.catalog_level_number AND Catalog_Contents.catalog_level_number = Catalog_Structure.catalog_level_number AND Catalog_Contents_Additional_Attributes.catalog_entry_id = Catalog_Contents.catalog_entry_id WHERE  Catalog_Contents_Additional_Attributes.catalog_level_number < 24 ORDER BY price_in_dollars DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT catalog_publisher), price_in_euros, attribute_value FROM Catalog_Contents_Additional_Attributes JOIN Catalogs JOIN Catalog_Contents JOIN Catalog_Structure ON Catalog_Structure.catalog_id = Catalogs.catalog_id AND Catalog_Structure.catalog_level_number = Catalog_Contents_Additional_Attributes.catalog_level_number AND Catalog_Contents.catalog_level_number = Catalog_Structure.catalog_level_number AND Catalog_Contents_Additional_Attributes.catalog_entry_id = Catalog_Contents.catalog_entry_id WHERE  next_entry_id >= 100 AND price_in_euros >= (SELECT SUM(price_in_euros) FROM Catalog_Contents WHERE  catalog_level_number != 86)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT catalog_id, catalog_level_number FROM Catalog_Structure WHERE  catalog_level_number <= 0 GROUP BY catalog_id HAVING SUM(catalog_level_number) <= 23"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT AVG(catalog_id) FROM Catalog_Structure WHERE catalog_level_number BETWEEN 1 AND 10 AND  catalog_id <= 98 LIMIT 2
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT catalog_id FROM Catalogs WHERE  catalog_id = 96 AND EXISTS (SELECT * FROM Catalog_Structure AS a WHERE Catalogs.catalog_id = a.catalog_id)
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT date_of_latest_revision) FROM Catalogs JOIN Catalog_Structure ON Catalog_Structure.catalog_id = Catalogs.catalog_id WHERE  catalog_level_number < 87
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT s.catalog_id, s.catalog_publisher FROM Catalogs AS s WHERE s.catalog_id BETWEEN 1 AND 10 ORDER BY s.catalog_id DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT catalog_entry_id, attribute_value FROM Catalog_Contents_Additional_Attributes WHERE  catalog_entry_id < 45 ORDER BY catalog_entry_id ASC LIMIT 3"
