Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT u.Party, u.Committee FROM election AS u WHERE u.Election_ID BETWEEN 1 AND 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT party.Party, Year, Lieutenant_Governor FROM election JOIN party ON party.Party_ID = election.Party WHERE  party.Party = 30 AND Year < (SELECT AVG(Year) FROM party WHERE  Year < 56) ORDER BY Lieutenant_Governor ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT r.County_Id, r.County_Id, r.County_name FROM county AS r WHERE  r.County_Id != 84 GROUP BY r.County_name ORDER BY r.County_Id DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Year, Party_ID, Lieutenant_Governor FROM party WHERE  Year > 90 GROUP BY Lieutenant_Governor HAVING AVG(Year) <= 9 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Party FROM election WHERE  Party = 12 AND Counties_Represented NOT IN (SELECT Counties_Represented FROM election AS k WHERE k.District BETWEEN 1 AND 10 AND  k.First_Elected = 57)
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT s.Election_ID, election.District, s.Counties_Represented FROM election JOIN election AS s ON election.Election_ID = s.Election_ID WHERE  s.First_Elected > 99 GROUP BY s.Counties_Represented HAVING SUM(election.Election_ID) = 75 ORDER BY election.District DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(d.County_Id), d.County_Id, d.Zip_code FROM county AS d WHERE d.Population BETWEEN 1 AND 10 ORDER BY d.Zip_code ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT i.US_Senate, i.Lieutenant_Governor FROM party AS i WHERE  i.Year = 0 ORDER BY i.US_Senate DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(election.First_Elected), s.Party, s.First_Elected FROM election JOIN election AS s ON election.Election_ID = s.Election_ID WHERE election.Election_ID BETWEEN 1 AND 10 AND  election.Election_ID != 86 GROUP BY s.First_Elected ORDER BY s.First_Elected DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT i.Population), i.County_Id FROM county AS i WHERE i.Population BETWEEN 1 AND 10 OR County_Id >= (SELECT MIN(County_Id) FROM county AS j WHERE j.Population BETWEEN 1 AND 10 AND  j.Population < 43) LIMIT 4"
