Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Minister FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  Region_ID <= 79 ORDER BY Minister ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Member_in_charge_ID FROM party_events WHERE  Member_in_charge_ID > 96 ORDER BY Member_in_charge_ID DESC LIMIT 3
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT region.Region_ID, Format, Region_name FROM party JOIN region ON party.Region_ID = region.Region_ID WHERE party.Region_ID BETWEEN 1 AND 10 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT n.Member_ID, n.In_office FROM member AS n WHERE  n.Member_ID >= 18 GROUP BY n.In_office"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT party.Party_ID), party.Region_ID FROM party AS g JOIN party ON party.Party_ID = g.Party_ID GROUP BY party.Region_ID HAVING SUM(g.Party_ID) <= 15"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(party_events.Party_ID), Event_ID FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE party_events.Party_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM member AS b WHERE  b.Member_ID >= 60 AND party_events.Event_ID = b.Member_ID) ORDER BY Event_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Took_office, Event_Name FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  party_events.Party_ID != 68 GROUP BY Event_Name ORDER BY Event_Name DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Region_ID), Region_ID, Region_ID FROM region WHERE Region_ID BETWEEN 1 AND 10 OR  Region_ID <= 57 LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Format), Member_Name FROM member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND member.Party_ID = party.Party_ID WHERE  region.Region_ID >= 39 GROUP BY Member_Name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Event_ID FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE Region_ID BETWEEN 1 AND 10 OR  Event_ID != 26 ORDER BY Event_ID DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Member_in_charge_ID, Party_name, Took_office, In_office FROM party_events JOIN member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND party.Party_ID = party_events.Party_ID AND member.Party_ID = party.Party_ID AND party_events.Member_in_charge_ID = member.Member_ID WHERE Member_in_charge_ID BETWEEN 1 AND 10 GROUP BY In_office ORDER BY Party_name DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'between', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Member_ID, Member_ID, Party_ID FROM member WHERE Member_ID BETWEEN 1 AND 10 GROUP BY Party_ID ORDER BY Member_ID ASC LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Region_ID, Region_ID FROM region WHERE  Region_ID = 66 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT d.Event_ID, d.Event_Name FROM party_events AS d WHERE  d.Event_ID < 72 GROUP BY d.Event_Name HAVING MIN(d.Member_in_charge_ID) < 87 LIMIT 8"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Party_ID, Took_office FROM party WHERE Region_ID BETWEEN 1 AND 10 OR Party_name > (SELECT SUM(Party_name) FROM party AS b WHERE b.Party_ID BETWEEN 1 AND 10) GROUP BY Took_office HAVING COUNT(Party_ID) < 66 LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Region_ID, party_events.Party_ID, Party_name FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  party.Party_ID = 55"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(party.Region_ID), COUNT(party.Region_ID) FROM party AS n JOIN party ON party.Party_ID = n.Party_ID WHERE  n.Region_ID != 59"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT t.Format FROM region AS t WHERE  t.Region_ID <= 85 GROUP BY t.Format HAVING MIN(t.Region_ID) = 49
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Region_ID FROM party_events JOIN party ON party.Party_ID = party_events.Party_ID WHERE  Region_ID = 88
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(party.Party_ID), SUM(region.Region_ID), Format FROM party_events JOIN party JOIN region ON party.Region_ID = region.Region_ID AND party.Party_ID = party_events.Party_ID WHERE Minister <= (SELECT AVG(Minister) FROM party AS n) GROUP BY Format HAVING AVG(party_events.Party_ID) < 21"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT party.Region_ID), Catalogue, Member_in_charge_ID FROM party_events JOIN member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND party.Party_ID = party_events.Party_ID AND member.Party_ID = party.Party_ID AND party_events.Member_in_charge_ID = member.Member_ID WHERE Member_in_charge_ID BETWEEN 1 AND 10 AND  Member_ID = 68 GROUP BY Member_in_charge_ID ORDER BY Member_in_charge_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT p.Member_Name), p.In_office FROM member AS p WHERE  p.Member_ID >= 10 ORDER BY p.In_office ASC LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Party_ID), Event_ID FROM party_events WHERE Party_ID BETWEEN 1 AND 10 OR Party_ID = (SELECT AVG(Party_ID) FROM party WHERE Region_ID BETWEEN 1 AND 10 OR  Party_ID >= 4 LIMIT 5) LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(party.Region_ID), MIN(region.Region_ID), member.Party_ID FROM member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND member.Party_ID = party.Party_ID GROUP BY member.Party_ID HAVING MAX(Member_ID) <= 99"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT party.Region_ID FROM party_events JOIN member JOIN party JOIN region ON party.Region_ID = region.Region_ID AND party.Party_ID = party_events.Party_ID AND member.Party_ID = party.Party_ID AND party_events.Member_in_charge_ID = member.Member_ID ORDER BY party.Region_ID DESC LIMIT 6
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Party_ID), Catalogue FROM party JOIN region ON party.Region_ID = region.Region_ID WHERE  party.Region_ID = 87 ORDER BY Catalogue DESC LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Catalogue, party.Region_ID FROM party JOIN region ON party.Region_ID = region.Region_ID WHERE  party.Region_ID = 15 GROUP BY party.Region_ID ORDER BY Catalogue DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Party_ID), MIN(Region_ID), Region_ID FROM party WHERE  Region_ID >= 69 GROUP BY Region_ID HAVING MIN(Party_ID) > 33 ORDER BY Region_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Party_ID FROM party_events WHERE Event_ID BETWEEN 1 AND 10 OR Member_in_charge_ID IN (SELECT Member_in_charge_ID FROM party_events AS b WHERE  b.Member_in_charge_ID != 92) LIMIT 2
