Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT product_id FROM Product_Characteristics WHERE characteristic_id BETWEEN 1 AND 10 AND  product_id != 51 LIMIT 3
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(characteristic_id), Ref_Characteristic_Types.characteristic_type_code FROM Characteristics JOIN Ref_Characteristic_Types ON Characteristics.characteristic_type_code = Ref_Characteristic_Types.characteristic_type_code WHERE  characteristic_id = 64 ORDER BY Ref_Characteristic_Types.characteristic_type_code DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT product_id, product_id, other_product_details, product_category_code FROM Ref_Colors JOIN Products ON Products.color_code = Ref_Colors.color_code WHERE typical_selling_price IN (SELECT typical_selling_price FROM Products WHERE product_id BETWEEN 1 AND 10) GROUP BY product_category_code"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Characteristics.characteristic_id), Product_Characteristics.characteristic_id FROM Characteristics JOIN Ref_Characteristic_Types JOIN Product_Characteristics ON Characteristics.characteristic_type_code = Ref_Characteristic_Types.characteristic_type_code AND Characteristics.characteristic_id = Product_Characteristics.characteristic_id WHERE  Characteristics.characteristic_id > 54 ORDER BY Product_Characteristics.characteristic_id DESC LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Product_Characteristics.product_id, product_category_description FROM Ref_Colors JOIN Ref_Product_Categories JOIN Product_Characteristics JOIN Products ON Products.color_code = Ref_Colors.color_code AND Products.product_id = Product_Characteristics.product_id AND Ref_Product_Categories.product_category_code = Products.product_category_code"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT characteristic_type_code FROM Ref_Characteristic_Types ORDER BY characteristic_type_code ASC LIMIT 1
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT color_code FROM Ref_Colors WHERE color_code NOT IN (SELECT color_code FROM Ref_Colors)
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Characteristics.characteristic_id, Characteristics.characteristic_name, r.characteristic_data_type FROM Characteristics AS r JOIN Characteristics ON Characteristics.characteristic_id = r.characteristic_id WHERE  Characteristics.characteristic_id <= 23 GROUP BY r.characteristic_data_type HAVING SUM(Characteristics.characteristic_id) = 44 ORDER BY Characteristics.characteristic_name DESC LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(product_id), typical_selling_price FROM Products WHERE product_id BETWEEN 1 AND 10 OR  product_id < 36 ORDER BY typical_selling_price DESC LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(product_id), product_description FROM Ref_Colors JOIN Ref_Product_Categories JOIN Products ON Products.color_code = Ref_Colors.color_code AND Ref_Product_Categories.product_category_code = Products.product_category_code WHERE  product_id != 44 GROUP BY product_description HAVING COUNT(product_id) >= 68"
