Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT b.Status_of_Thing_Code FROM Timed_Status_of_Things AS b WHERE b.thing_id BETWEEN 1 AND 10 AND  b.thing_id <= 20 LIMIT 9
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Timed_Locations_of_Things.Location_Code, x.Location_Code, x.Date_and_Time FROM Timed_Locations_of_Things AS x JOIN Timed_Locations_of_Things ON Timed_Locations_of_Things.thing_id = x.thing_id WHERE  x.thing_id != 34 GROUP BY x.Date_and_Time ORDER BY Timed_Locations_of_Things.Location_Code ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT property_id FROM Customer_Event_Notes WHERE Customer_Event_ID BETWEEN 1 AND 10 OR  Customer_Event_Note_ID >= 6 GROUP BY property_id ORDER BY property_id DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Things.thing_id FROM Things AS h JOIN Things ON Things.thing_id = h.thing_id ORDER BY Things.thing_id DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT resident_id, other_details FROM Residents_Services WHERE EXISTS (SELECT * FROM Residents WHERE property_id BETWEEN 1 AND 10 AND Residents_Services.resident_id = property_id) GROUP BY other_details HAVING SUM(service_id) = 36 ORDER BY other_details DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Residents.property_id, Properties.other_details, date_moved_out FROM Residents JOIN Properties ON Residents.property_id = Properties.property_id WHERE  resident_id != 75 GROUP BY date_moved_out"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Services.organization_id), parent_organization_id FROM Services JOIN Organizations ON Services.organization_id = Organizations.organization_id WHERE EXISTS (SELECT * FROM Things WHERE  organization_id <= 18 AND Organizations.organization_id = organization_id LIMIT 5) LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT e.customer_id) FROM Customers AS e WHERE  e.customer_id > 38
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Customer_Event_ID), service_details FROM Customer_Events JOIN Things ON Customer_Events.thing_id = Things.thing_id WHERE organization_id BETWEEN 1 AND 10 OR  Things.thing_id != 2 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Things.thing_id), Timed_Status_of_Things.thing_id FROM Things JOIN Timed_Status_of_Things ON Things.thing_id = Timed_Status_of_Things.thing_id WHERE  organization_id >= 77 LIMIT 10"
