Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Club_ID), Year_Join FROM club_leader WHERE Club_ID BETWEEN 1 AND 10 AND Member_ID IN (SELECT Member_ID FROM club_leader AS k WHERE k.Club_ID BETWEEN 1 AND 10 LIMIT 9)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT club_leader.Club_ID, Team_Leader FROM member JOIN club JOIN club_leader ON club_leader.Member_ID = member.Member_ID AND club.Club_ID = club_leader.Club_ID WHERE  club_leader.Member_ID = 68 GROUP BY Team_Leader ORDER BY Team_Leader DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Age), member.Member_ID, club_leader.Member_ID FROM member JOIN club JOIN club_leader ON club_leader.Member_ID = member.Member_ID AND club.Club_ID = club_leader.Club_ID WHERE Club_ID IN (SELECT Club_ID FROM club AS g WHERE g.Club_ID BETWEEN 1 AND 10 OR  g.Club_ID > 43 LIMIT 6) GROUP BY club_leader.Member_ID HAVING MAX(club_leader.Club_ID) < 78"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Age), Name FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID WHERE member.Member_ID BETWEEN 1 AND 10 ORDER BY Name DESC LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT r.Year_Join FROM club_leader AS r WHERE  r.Member_ID != 94
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Member_ID), MAX(Member_ID), Year_Join FROM club_leader WHERE Year_Join NOT IN (SELECT Year_Join FROM club_leader AS q WHERE q.Member_ID BETWEEN 1 AND 10) GROUP BY Year_Join"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Member_ID, Year_Join FROM club_leader JOIN club ON club.Club_ID = club_leader.Club_ID WHERE  club_leader.Club_ID = 49 LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT k.Member_ID FROM club_leader AS k JOIN club_leader ON club_leader.Club_ID = k.Club_ID WHERE club_leader.Club_ID BETWEEN 1 AND 10 AND  club_leader.Club_ID > 6 ORDER BY k.Member_ID ASC LIMIT 2
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(k.Club_ID), k.Club_Name FROM club AS k WHERE  k.Overall_Ranking < 98"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Nationality), Nationality FROM member GROUP BY Nationality HAVING SUM(Age) > 21 ORDER BY Nationality DESC LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT q.Year_Join), COUNT(DISTINCT club_leader.Club_ID), club_leader.Year_Join FROM club_leader JOIN club_leader AS q ON club_leader.Club_ID = q.Club_ID WHERE club_leader.Member_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM club AS n WHERE club_leader.Club_ID = n.Club_ID LIMIT 9) ORDER BY club_leader.Year_Join ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Club_ID), Club_ID FROM member JOIN club_leader ON club_leader.Member_ID = member.Member_ID WHERE  Age <= 99"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT club.Team_Leader, d.Club_Name FROM club AS d JOIN club ON club.Club_ID = d.Club_ID WHERE  d.Club_ID > 56 GROUP BY club.Team_Leader"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(club_leader.Member_ID), Club_Name FROM member JOIN club JOIN club_leader ON club_leader.Member_ID = member.Member_ID AND club.Club_ID = club_leader.Club_ID WHERE  club.Club_ID >= 18"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(club.Club_ID), SUM(club_leader.Club_ID) FROM club_leader JOIN club ON club.Club_ID = club_leader.Club_ID WHERE  Member_ID < 81"
