Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT d.Team, d.Team FROM technician AS d ORDER BY d.Team DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT name, name FROM repair WHERE  repair_ID >= 8"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT repair_assignment.Machine_ID), value_points, technician_id FROM repair_assignment JOIN machine ON repair_assignment.Machine_ID = machine.Machine_ID WHERE EXISTS (SELECT * FROM repair_assignment WHERE  repair_ID > 31 AND machine.Machine_ID = Machine_ID)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(repair_assignment.repair_ID), repair_assignment.repair_ID FROM repair JOIN repair_assignment ON repair.repair_ID = repair_assignment.repair_ID GROUP BY repair_assignment.repair_ID ORDER BY repair_assignment.repair_ID ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT technician.technician_id FROM technician JOIN technician AS o ON technician.technician_id = o.technician_id WHERE EXISTS (SELECT * FROM repair_assignment WHERE technician.technician_id = technician_id) LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(repair_assignment.technician_id), Machine_ID FROM technician JOIN repair_assignment ON repair_assignment.technician_id = technician.technician_id WHERE  technician.technician_id != 89 GROUP BY Machine_ID"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT o.Starting_Year), o.Age FROM technician AS o WHERE  o.Starting_Year >= 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT i.repair_ID), i.Machine_ID FROM repair_assignment AS i WHERE  i.repair_ID < 74 GROUP BY i.Machine_ID ORDER BY i.Machine_ID ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(repair_ID), Machine_ID FROM technician JOIN repair_assignment ON repair_assignment.technician_id = technician.technician_id WHERE Starting_Year BETWEEN 1 AND 10 OR  Machine_ID != 55 LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(repair_assignment.Machine_ID), machine.Team FROM technician JOIN repair_assignment JOIN machine ON repair_assignment.Machine_ID = machine.Machine_ID AND repair_assignment.technician_id = technician.technician_id WHERE  value_points > 84 ORDER BY machine.Team ASC"
