Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(roller_coaster.Country_ID), country.Name FROM roller_coaster JOIN country ON roller_coaster.Country_ID = country.Country_ID WHERE Height BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM roller_coaster WHERE  Height = 24 AND country.Country_ID = Country_ID)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Area), Country_ID FROM country WHERE Area NOT IN (SELECT Area FROM country WHERE  Country_ID < 92)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT t.Roller_Coaster_ID FROM roller_coaster AS t WHERE  t.Height < 1
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Speed), Name FROM roller_coaster WHERE Park NOT IN (SELECT Park FROM roller_coaster WHERE  Length >= 59)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT country.Name, Languages, Speed, Height FROM roller_coaster JOIN country ON roller_coaster.Country_ID = country.Country_ID WHERE  Area != 53 AND EXISTS (SELECT * FROM roller_coaster WHERE country.Country_ID = Country_ID LIMIT 4) GROUP BY Height HAVING COUNT(Roller_Coaster_ID) >= 50 ORDER BY Languages ASC LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Roller_Coaster_ID FROM roller_coaster JOIN country ON roller_coaster.Country_ID = country.Country_ID WHERE  Height <= 11
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT u.Name), u.Country_ID FROM roller_coaster AS u GROUP BY u.Country_ID HAVING COUNT(u.Height) < 93 ORDER BY u.Country_ID ASC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Park), COUNT(DISTINCT Opened), country.Country_ID FROM roller_coaster JOIN country ON roller_coaster.Country_ID = country.Country_ID WHERE  Height != 91 LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT l.Status, l.Status FROM roller_coaster AS l WHERE  l.Roller_Coaster_ID >= 37 ORDER BY l.Status DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Area), Park, Languages FROM roller_coaster JOIN country ON roller_coaster.Country_ID = country.Country_ID WHERE  Area != 39 ORDER BY Languages ASC LIMIT 1"
