Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Market_Value FROM company WHERE  Rank > 10 ORDER BY Market_Value DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Rank_of_the_Year), station_company.Company_ID, Rank FROM company JOIN station_company ON station_company.Company_ID = company.Company_ID WHERE  Profits_billion > 86 GROUP BY Rank ORDER BY station_company.Company_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Manager_Name), COUNT(DISTINCT Location), Open_Year FROM gas_station WHERE Location NOT IN (SELECT Location FROM gas_station AS a LIMIT 10) ORDER BY Open_Year DESC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Manager_Name FROM gas_station JOIN station_company ON gas_station.Station_ID = station_company.Station_ID WHERE Open_Year BETWEEN 1 AND 10 ORDER BY Manager_Name ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Rank), station_company.Company_ID FROM company JOIN station_company ON station_company.Company_ID = company.Company_ID LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT company.Market_Value), company.Market_Value FROM company AS k JOIN company ON company.Company_ID = k.Company_ID WHERE  company.Market_Value < 13 ORDER BY company.Market_Value ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Rank_of_the_Year), Open_Year FROM gas_station JOIN station_company ON gas_station.Station_ID = station_company.Station_ID WHERE gas_station.Station_ID BETWEEN 1 AND 10 OR  Open_Year > 30 ORDER BY Open_Year DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Station_ID FROM station_company WHERE  Rank_of_the_Year != 83 OR Station_ID NOT IN (SELECT Station_ID FROM gas_station AS c WHERE c.Open_Year BETWEEN 1 AND 10)
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Market_Value), company.Company_ID FROM gas_station JOIN company JOIN station_company ON station_company.Company_ID = company.Company_ID AND gas_station.Station_ID = station_company.Station_ID WHERE station_company.Station_ID BETWEEN 1 AND 10 ORDER BY company.Company_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT station_company.Station_ID, Manager_Name FROM gas_station JOIN station_company ON gas_station.Station_ID = station_company.Station_ID WHERE EXISTS (SELECT * FROM gas_station WHERE Station_ID BETWEEN 1 AND 10 AND station_company.Station_ID = Station_ID) ORDER BY Manager_Name DESC"
