Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Conference_Name), Conference_Name, Location FROM conference WHERE  Year <= 29 AND Conference_ID > (SELECT MIN(Conference_ID) FROM conference_participation LIMIT 4) GROUP BY Location HAVING AVG(Conference_ID) > 61 ORDER BY Location ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Founded FROM conference JOIN conference_participation JOIN institution JOIN staff ON staff.Institution_ID = institution.Institution_ID AND staff.staff_ID = conference_participation.staff_ID AND conference_participation.Conference_ID = conference.Conference_ID ORDER BY Founded DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(s.Conference_ID), s.role FROM conference_participation JOIN conference_participation AS s ON conference_participation.staff_ID = s.staff_ID GROUP BY s.role ORDER BY s.role DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(conference_participation.Conference_ID), role FROM conference JOIN conference_participation JOIN staff ON staff.staff_ID = conference_participation.staff_ID AND conference_participation.Conference_ID = conference.Conference_ID WHERE Institution_ID BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM conference_participation WHERE  staff_ID <= 46 AND staff.staff_ID = staff_ID LIMIT 6)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(f.Founded), f.Location FROM institution AS f JOIN institution ON institution.Institution_ID = f.Institution_ID WHERE Location NOT IN (SELECT Location FROM institution) GROUP BY f.Location ORDER BY f.Location ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT Nationality) FROM staff WHERE Institution_ID BETWEEN 1 AND 10 AND  Age > 19
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Conference_ID), role FROM conference_participation JOIN institution JOIN staff ON staff.Institution_ID = institution.Institution_ID AND staff.staff_ID = conference_participation.staff_ID WHERE  conference_participation.staff_ID <= 100 LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT staff_ID, role, role FROM conference_participation"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Conference_Name), Conference_Name FROM conference WHERE Conference_ID BETWEEN 1 AND 10 AND  Year >= 50 ORDER BY Conference_Name ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Location), Nationality, Founded FROM institution JOIN staff ON staff.Institution_ID = institution.Institution_ID WHERE EXISTS (SELECT * FROM staff AS p WHERE  p.Institution_ID <= 26 AND institution.Institution_ID = p.Institution_ID) GROUP BY Founded ORDER BY Nationality ASC"
