Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(ID) FROM city_channel_tv_show JOIN city_channel ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE tv_show_ID BETWEEN 1 AND 10 OR City NOT IN (SELECT City FROM city_channel WHERE ID BETWEEN 1 AND 10 OR  ID <= 79)
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT q.tv_show_ID, q.Is_free FROM city_channel_tv_show AS q WHERE  q.tv_show_ID > 21 GROUP BY q.Is_free HAVING SUM(q.tv_show_ID) = 1 ORDER BY q.tv_show_ID DESC LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT City_channel_ID FROM city_channel_tv_show WHERE  City_channel_ID = 96 ORDER BY City_channel_ID ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Sub_tittle, Is_online FROM tv_show JOIN city_channel_tv_show JOIN city_channel ON city_channel.ID = city_channel_tv_show.City_channel_ID AND city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID WHERE  city_channel_tv_show.tv_show_ID <= 2"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Sub_tittle), Sub_tittle FROM tv_show WHERE  tv_show_ID > 75 GROUP BY Sub_tittle"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(tv_show.tv_show_ID), City_channel_ID, Sub_tittle FROM tv_show JOIN city_channel_tv_show JOIN city_channel ON city_channel.ID = city_channel_tv_show.City_channel_ID AND city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID WHERE  Owned_Since < 42"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Is_online, Radio_ID FROM city_channel_radio WHERE Radio_ID BETWEEN 1 AND 10 OR  Radio_ID > 34 GROUP BY Radio_ID"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(City_channel_ID), Is_online FROM tv_show JOIN city_channel_tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID WHERE  City_channel_ID > 90 AND Is_free >= (SELECT MAX(Is_free) FROM city_channel_tv_show AS g WHERE g.City_channel_ID BETWEEN 1 AND 10 OR  g.tv_show_ID != 83) ORDER BY Is_online ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT tv_show.tv_show_ID, Is_free FROM tv_show JOIN city_channel_tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID WHERE city_channel_tv_show.tv_show_ID BETWEEN 1 AND 10 AND  tv_show.tv_show_ID >= 19 GROUP BY Is_free"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(b.tv_show_ID), b.Is_online FROM city_channel_tv_show AS b WHERE  b.tv_show_ID < 74 ORDER BY b.Is_online DESC"
