Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(g.People_ID), COUNT(DISTINCT people.People_ID) FROM people AS g JOIN people ON people.People_ID = g.People_ID WHERE  people.Height = 75 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(a.People_ID), COUNT(a.Height) FROM people AS a WHERE  a.Height <= 31 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Age), Hometown, Name FROM people WHERE  Height = 2 AND Name IN (SELECT Name FROM people AS p WHERE  p.Age > 100 LIMIT 9) ORDER BY Hometown ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Height), Height, Name FROM people JOIN gymnast ON gymnast.Gymnast_ID = people.People_ID WHERE  Rings_Points <= 67"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Parallel_Bars_Points, Age FROM people JOIN gymnast ON gymnast.Gymnast_ID = people.People_ID WHERE  Total_Points < 82 GROUP BY Age ORDER BY Age DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Parallel_Bars_Points), Vault_Points, Hometown, Floor_Exercise_Points FROM people JOIN gymnast ON gymnast.Gymnast_ID = people.People_ID WHERE EXISTS (SELECT * FROM gymnast WHERE  Horizontal_Bar_Points < 42 AND people.People_ID = Gymnast_ID LIMIT 2) GROUP BY Floor_Exercise_Points HAVING MAX(Horizontal_Bar_Points) >= 96 ORDER BY Vault_Points ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Total_Points), Pommel_Horse_Points FROM gymnast WHERE  Total_Points < 25 ORDER BY Pommel_Horse_Points DESC LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT c.Parallel_Bars_Points, gymnast.Total_Points FROM gymnast AS c JOIN gymnast ON gymnast.Gymnast_ID = c.Gymnast_ID WHERE  gymnast.Parallel_Bars_Points >= 44 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Hometown FROM people JOIN gymnast ON gymnast.Gymnast_ID = people.People_ID WHERE  Rings_Points >= 51 ORDER BY Hometown DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Total_Points), Pommel_Horse_Points FROM people JOIN gymnast ON gymnast.Gymnast_ID = people.People_ID WHERE  Age < 9 GROUP BY Pommel_Horse_Points HAVING AVG(Rings_Points) >= 81 ORDER BY Pommel_Horse_Points ASC LIMIT 4"
