Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT lesson_status_code FROM Lessons WHERE staff_id BETWEEN 1 AND 10 OR  customer_id >= 35 ORDER BY lesson_status_code ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(c.amount_outstanding), COUNT(DISTINCT c.phone_number), c.customer_address_id FROM Customers AS c WHERE c.amount_outstanding BETWEEN 1 AND 10 GROUP BY c.customer_address_id ORDER BY c.customer_address_id ASC LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT city FROM Addresses WHERE  address_id = 53 ORDER BY city ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT lesson_time), vehicle_id FROM Lessons WHERE staff_id BETWEEN 1 AND 10 AND  lesson_id != 89 GROUP BY vehicle_id LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT customer_address_id, amount_outstanding FROM Addresses JOIN Customers JOIN Lessons ON Customers.customer_address_id = Addresses.address_id AND Customers.customer_id = Lessons.customer_id WHERE line_1_number_building > (SELECT MIN(line_1_number_building) FROM Addresses WHERE address_id BETWEEN 1 AND 10 AND  address_id <= 52 LIMIT 9) LIMIT 8"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT vehicle_details, vehicle_details, vehicle_details FROM Vehicles WHERE vehicle_id BETWEEN 1 AND 10 AND vehicle_id <= (SELECT AVG(vehicle_id) FROM Lessons WHERE  vehicle_id >= 71) ORDER BY vehicle_details DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT e.last_name FROM Staff AS e JOIN Staff ON Staff.staff_id = e.staff_id ORDER BY e.last_name ASC LIMIT 6
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Staff.last_name, date_left_staff FROM Addresses JOIN Customers JOIN Staff ON Customers.customer_address_id = Addresses.address_id AND Staff.staff_address_id = Addresses.address_id WHERE date_became_customer < (SELECT AVG(date_became_customer) FROM Customers LIMIT 5) GROUP BY date_left_staff HAVING COUNT(amount_outstanding) < 39"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(staff_address_id), zip_postcode FROM Addresses JOIN Staff ON Staff.staff_address_id = Addresses.address_id WHERE  address_id >= 17 OR zip_postcode >= (SELECT SUM(zip_postcode) FROM Addresses WHERE  address_id = 29) ORDER BY zip_postcode ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT Lessons.staff_id) FROM Staff JOIN Lessons ON Lessons.staff_id = Staff.staff_id WHERE customer_id BETWEEN 1 AND 10 AND first_name IN (SELECT first_name FROM Customers WHERE  customer_id != 69 LIMIT 9)
