Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Invoice_Items.Product_ID, Invoice_Items.Order_ID, Invoice_Items.Order_Item_ID FROM Invoice_Items JOIN Invoice_Items AS t ON Invoice_Items.Invoice_Item_ID = t.Invoice_Item_ID WHERE Invoice_Items.Order_ID BETWEEN 1 AND 10 OR Order_Item_ID = (SELECT SUM(Order_Item_ID) FROM Invoices) GROUP BY Invoice_Items.Order_Item_ID ORDER BY Invoice_Items.Product_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Store_ID), Drama_Workshop_Groups.Workshop_Group_ID FROM Addresses JOIN Drama_Workshop_Groups JOIN Bookings_Services JOIN Bookings ON Bookings.Workshop_Group_ID = Drama_Workshop_Groups.Workshop_Group_ID AND Bookings.Booking_ID = Bookings_Services.Order_ID AND Drama_Workshop_Groups.Address_ID = Addresses.Address_ID WHERE Booking_ID BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Clients AS h WHERE h.Address_ID BETWEEN 1 AND 10 AND  h.Address_ID != 63 AND Bookings.Booking_ID = h.Client_ID) LIMIT 2"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT x.Service_Type_Code, x.Other_Product_Service_Details FROM Services AS x JOIN Services ON Services.Service_ID = x.Service_ID WHERE  Services.Workshop_Group_ID = 38 GROUP BY x.Other_Product_Service_Details HAVING AVG(x.Workshop_Group_ID) < 26"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(w.Order_ID), w.Product_ID FROM Order_Items AS w WHERE  w.Order_ID < 48 LIMIT 6"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Address_ID), COUNT(DISTINCT Customer_Phone), Address_ID FROM Customers WHERE Address_ID BETWEEN 1 AND 10 AND  Address_ID > 51 ORDER BY Address_ID DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Address_ID), AVG(Performer_ID) FROM Performers WHERE Performer_ID BETWEEN 1 AND 10 AND  Address_ID <= 54"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT Marketing_Regions.Marketing_Region_Code) FROM Addresses JOIN Stores JOIN Drama_Workshop_Groups JOIN Marketing_Regions ON Addresses.Address_ID = Stores.Address_ID AND Drama_Workshop_Groups.Address_ID = Addresses.Address_ID AND Stores.Marketing_Region_Code = Marketing_Regions.Marketing_Region_Code WHERE  Workshop_Group_ID < 29
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT h.Other_Details), h.Client_ID FROM Clients AS h JOIN Clients ON Clients.Client_ID = h.Client_ID WHERE Clients.Address_ID BETWEEN 1 AND 10 OR  h.Client_ID != 57"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Order_Date), Store_ID, Workshop_Group_ID FROM Bookings WHERE  Booking_ID < 30 ORDER BY Store_ID ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT f.Customer_Phone), f.Other_Details FROM Customers AS f WHERE  f.Address_ID != 50"
