query
"{'hash': '6a1b007ab6accf4688ee533262838cff143df530', 'query': ""SELECT T1.name, T2.tonnage FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T2.tonnage >= '100' AND T3.killed >= 10 ORDER BY T1.name ASC"", 'template': ""SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# >= '#VALUE#' AND #COLUMN# >= #VALUE# ORDER BY #COLUMN# ASC""}"
"{'hash': 'f0b3471c08b25613da2069c3a7a587995a605002', 'query': ""SELECT COUNT(DISTINCT T1.name) FROM battle AS T1 WHERE T1.date BETWEEN '1800' AND '1900' AND T1.result = 'win' ORDER BY T1.id ASC"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# = #VALUE# ORDER BY #COLUMN# ASC'}"
"{'hash': 'e6b7bc9732e9be3f9e04b871197b8a21b6192fb6', 'query': ""SELECT name FROM battle WHERE date <= '1500-01-01'"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# <= #VALUE#'}"
"{'hash': 'f1e92352f3c5ae321900e6d46b61ca66a38b6565', 'query': 'SELECT date, MAX(id) FROM battle WHERE id BETWEEN 1 AND 10 GROUP BY date ORDER BY date ASC', 'template': 'SELECT #COLUMN#, MAX(#COLUMN#) FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# GROUP BY #COLUMN# ORDER BY #COLUMN# ASC'}"
"{'hash': '67a494e60b989d18d949fec749d5b466568a07f2', 'query': 'SELECT SUM(T1.tonnage) FROM ship AS T1 JOIN battle AS T2 ON T1.lost_in_battle = T2.id WHERE T1.id > 10', 'template': 'SELECT SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE#'}"
"{'hash': '52d2962e2e42d3ead81150a0376841d08b708b0d', 'query': ""SELECT COUNT(DISTINCT T1.result), MIN(T1.date) FROM battle AS T1 WHERE T1.date BETWEEN '1800-01-01' AND '1900-01-01' OR T1.bulgarian_commander = 'Name' AND T1.result = 'Result'"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#), MIN(#COLUMN#) FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = #VALUE# AND #COLUMN# = #VALUE#'}"
"{'hash': '603a657bb8617e6314212b0895d4e58697c4fcb0', 'query': ""SELECT COUNT(DISTINCT T2.name), COUNT(T1.id) FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T1.date <= '1234-12-31' ORDER BY T2.name ASC"", 'template': ""SELECT COUNT(DISTINCT #COLUMN#), COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= '#VALUE#' ORDER BY #COLUMN# ASC""}"
"{'hash': '42111d22efb27eaac7941046bb4f229151597dc8', 'query': ""SELECT id, name FROM battle WHERE date BETWEEN '1800-01-01' AND '1900-12-31' LIMIT 10"", 'template': ""SELECT #COLUMN#, #COLUMN# FROM #TABLE# WHERE #COLUMN# BETWEEN '#VALUE#' AND '#VALUE#' LIMIT #VALUE#""}"
"{'hash': '8ddbcaf0d0c20903bb44042a38bce1720db8b8fc', 'query': ""SELECT id FROM battle WHERE date BETWEEN '1000' AND '1500' OR result = 'Victory' OR id NOT IN (SELECT lost_in_battle FROM ship)"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = #VALUE# OR #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE#)'}"
"{'hash': '2b218190bab6e5ed53359e2690cdb5ed997c0407', 'query': ""SELECT name FROM battle WHERE date > '1945'"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# > #VALUE#'}"
"{'hash': '8d3d2e664116aedf5f9495ea4a3ae908bf7b5419', 'query': ""SELECT T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle WHERE T1.result = 'win'"", 'template': 'SELECT #COLUMN# FROM #TABLE# AS #TABLE# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE#'}"
"{'hash': 'f140c68e36859974ec9504c1ac63205ee3d178a4', 'query': 'SELECT T1.name, T2.name FROM battle AS T1 JOIN battle AS T2 ON T1.date <= T2.date LIMIT 10', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# <= #COLUMN# LIMIT #VALUE#'}"
"{'hash': 'eb283c7b3f5244797bb22403eb6ddcb482ab81fc', 'query': ""SELECT T1.name, T2.name, T3.note FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T1.date BETWEEN '2000-01-01' AND '2020-12-31' AND T2.disposition_of_ship = 'sunk' AND T3.killed > 10"", 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# = #VALUE# AND #COLUMN# > #VALUE#'}"
"{'hash': '36341716918ea788421a9271074322c8b957c5b9', 'query': 'SELECT T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.lost_in_battle JOIN death AS T3 ON T2.id = T3.caused_by_ship_id WHERE T3.killed BETWEEN 1 AND 100 LIMIT 5', 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# LIMIT #VALUE#'}"
"{'hash': 'faa0796552ad365d6f924b2f3a1cafed8fcebaa7', 'query': ""SELECT COUNT(DISTINCT T1.name) FROM ship AS T1 JOIN battle AS T2 ON T1.lost_in_battle = T2.id WHERE T2.date BETWEEN '1700-01-01' AND '1800-12-31' AND T2.result = 'win' ORDER BY COUNT(DISTINCT T1.name) DESC LIMIT 10"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# = #VALUE# ORDER BY COUNT(DISTINCT #COLUMN#) DESC LIMIT #VALUE#'}"
"{'hash': 'd9562c2ffc5ee660608980fb2b293b542f928263', 'query': 'SELECT COUNT(DISTINCT name), COUNT(DISTINCT latin_commander), COUNT(id) FROM battle LIMIT 5', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), COUNT(DISTINCT #COLUMN#), COUNT(#COLUMN#) FROM #TABLE# LIMIT #VALUE#'}"
