query
"{'hash': '5b3d0fad9cb73dc0fb268f80854b86ba2d12d576', 'query': 'SELECT COUNT(T1.id), T2.total FROM customers AS T1 JOIN invoices AS T2 ON T1.id = T2.customer_id LIMIT 10', 'template': 'SELECT COUNT(#COLUMN#), #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# LIMIT #VALUE#'}"
"{'hash': '1f4577b5c895790f0660f6094cf12ac534eb52e4', 'query': 'SELECT T1.name AS AlbumTitle, COUNT(T1.id) FROM albums AS T1 JOIN tracks AS T2 ON T1.id = T2.album_id WHERE T2.unit_price >= 1 GROUP BY T1.name', 'template': 'SELECT #COLUMN# AS #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# >= #VALUE# GROUP BY #COLUMN#'}"
"{'hash': '1d5e02cc373bab227c18e131cd0c108659ed63d8', 'query': 'SELECT COUNT(T1.id), SUM(T1.total) FROM invoices AS T1 WHERE T1.total > 10 AND T1.total BETWEEN 100 AND 1000 AND EXISTS (SELECT 1 FROM customers AS T2 WHERE T2.id = T1.customer_id) ORDER BY T1.total DESC LIMIT 10', 'template': 'SELECT COUNT(#COLUMN#), SUM(#COLUMN#) FROM #TABLE# WHERE #COLUMN# > #VALUE# AND #COLUMN# BETWEEN #VALUE# AND #VALUE# AND EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN#) ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': '40dad4a6774a16e5c6839082ec43f64eb990f8dd', 'query': 'SELECT SUM(T2.unit_price) FROM albums AS T1 JOIN tracks AS T2 ON T1.id = T2.album_id WHERE T2.unit_price BETWEEN 0.99 AND 1.99', 'template': 'SELECT SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE#'}"
"{'hash': '7e037c24c54a47e92238677b597f0a0565586da7', 'query': ""SELECT COUNT(DISTINCT T1.name) FROM artists AS T1 JOIN albums AS T2 ON T1.id = T2.artist_id WHERE T2.title < 'title'"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE#'}"
"{'hash': '9da09fe1b26137a6ed6a9d994851db8fa923a96d', 'query': 'SELECT T1.name, T2.unit_price, T3.name FROM artists AS T1 JOIN albums AS T2 ON T1.id = T2.artist_id JOIN genres AS T3 ON T3.id = T2.genre_id WHERE T2.unit_price < (SELECT AVG(unit_price) FROM tracks)', 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < (SELECT AVG(#COLUMN#) FROM #TABLE#)'}"
"{'hash': '8f101663f07dbadb73b95e051392e1562e409e03', 'query': ""SELECT T1.name FROM tracks AS T1 JOIN genres AS T2 ON T1.genre_id = T2.id WHERE T2.name != 'Rock'"", 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE#'}"
"{'hash': 'a885c08c3fa79280e5e4e3193a8e4de13e3e528a', 'query': 'SELECT COUNT(T1.name) FROM ( SELECT T2.name FROM albums AS T1 JOIN artists AS T2 ON T1.artist_id = T2.id WHERE T1.id < 100 ) AS T3 ORDER BY T3.name ASC', 'template': 'SELECT COUNT(#COLUMN#) FROM ( SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# ) AS #TABLE# ORDER BY #COLUMN# ASC'}"
"{'hash': 'b27e3aad407614eb0ad49888d1bfb9a532fb48c6', 'query': 'SELECT T1.name FROM genres AS T1 JOIN tracks AS T2 ON T1.id = T2.genre_id JOIN albums AS T3 ON T2.album_id = T3.id WHERE T2.unit_price BETWEEN 0.99 AND 1.99 ORDER BY T1.name ASC LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# AS #TABLE# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '4b6dcd852dadb880f6cbe529b877811b242bbe7a', 'query': 'SELECT COUNT(DISTINCT T1.album_id), COUNT(DISTINCT T1.media_type_id), T2.name FROM tracks AS T1 JOIN genres AS T2 ON T1.genre_id = T2.id WHERE T1.milliseconds BETWEEN 10000 AND 20000 AND NOT EXISTS (SELECT 1 FROM invoice_lines WHERE track_id = T1.id) ORDER BY T2.name DESC', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), COUNT(DISTINCT #COLUMN#), #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN#) ORDER BY #COLUMN# DESC'}"
"{'hash': 'f88091e7e4d65b7d4124aec18d96d813de429333', 'query': ""SELECT COUNT(T1.name) FROM artists AS T1 JOIN albums AS T2 ON T1.id = T2.artist_id WHERE T1.name != 'AC/DC' GROUP BY T1.name"", 'template': 'SELECT COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE# GROUP BY #COLUMN#'}"
"{'hash': '0d002affcf7107d83bd9ab0314656b5d9aae3060', 'query': 'SELECT T1.name FROM artists AS T1 JOIN albums AS T2 ON T1.id = T2.artist_id WHERE T2.id < 100 AND NOT EXISTS (SELECT 1 FROM invoices AS T3 WHERE T3.total < 100) ORDER BY T1.name DESC LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# AND NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# < #VALUE#) ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': 'a1983b555008dcdcf73e12e2abd5dbb5dd6dc25f', 'query': ""SELECT first_name FROM customers WHERE last_name > 'A' ORDER BY first_name ASC"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# > #VALUE# ORDER BY #COLUMN# ASC'}"
