query
"{'hash': '35907f0d9bfcb1832450f3ca6bd07423c30b3341', 'query': 'SELECT T1.country, COUNT(DISTINCT T2.fname), SUM(T2.authOrder) FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID WHERE T2.authOrder < 10 GROUP BY T1.country ORDER BY COUNT(DISTINCT T2.fname) DESC LIMIT 5', 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#), SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# GROUP BY #COLUMN# ORDER BY COUNT(DISTINCT #COLUMN#) DESC LIMIT #VALUE#'}"
"{'hash': 'ae2a15b2a59bfe217d7e26773ee68d55cca8f2c1', 'query': 'SELECT COUNT(DISTINCT T2.authID), COUNT(T1.paperID) FROM Papers AS T1 JOIN Authorship AS T2 ON T1.paperID = T2.paperID WHERE T1.paperID = 1', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE#'}"
"{'hash': '531295aec164f709c96d87ccc14822950068a8ed', 'query': 'SELECT I.instID, AVG(A.authOrder) FROM Authorship AS A JOIN Inst AS I ON A.instID = I.instID JOIN Authors AS T1 ON A.authID = T1.authID WHERE T1.authID BETWEEN 1 AND 10 GROUP BY I.instID ORDER BY I.instID ASC', 'template': 'SELECT #COLUMN#, AVG(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# GROUP BY #COLUMN# ORDER BY #COLUMN# ASC'}"
"{'hash': 'f1f11da9c2853f0a14e2bda35d5d8130c8a0e697', 'query': ""SELECT T1.fname FROM Authors AS T1 JOIN Authorship AS T2 ON T1.authID = T2.authID JOIN Inst AS T3 ON T3.instID = T2.instID WHERE T3.country = 'USA' OR T1.lname = 'Smith' OR T1.authID BETWEEN (SELECT MIN(authID) FROM Authors) AND (SELECT MAX(authID) FROM Authors) ORDER BY T1.fname DESC"", 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# OR #COLUMN# = #VALUE# OR #COLUMN# BETWEEN (SELECT MIN(#COLUMN#) FROM #TABLE#) AND (SELECT MAX(#COLUMN#) FROM #TABLE#) ORDER BY #COLUMN# DESC'}"
"{'hash': 'de0a904292491f85e42fbf9d7927a9939db427fc', 'query': ""SELECT COUNT(DISTINCT T1.paperID) AS Total, T3.name FROM Authorship AS T1 JOIN Authors AS T2 ON T1.authID = T2.authID JOIN Inst AS T3 ON T3.instID = T1.instID WHERE T1.authOrder = 1 OR T1.paperID BETWEEN 1 AND 10 OR NOT EXISTS (SELECT 1 FROM Papers AS T4 WHERE T4.paperID = T1.paperID AND T4.title = 'Test Title') GROUP BY T3.name ORDER BY COUNT(DISTINCT T1.paperID) ASC"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) AS #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# OR #COLUMN# BETWEEN #VALUE# AND #VALUE# OR NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# = #VALUE#) GROUP BY #COLUMN# ORDER BY COUNT(DISTINCT #COLUMN#) ASC'}"
"{'hash': '567dcc23117f88cd374a6d9a321b7e555139b50c', 'query': 'SELECT T1.name, T2.fname FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID JOIN Authors AS T3 ON T2.authID = T3.authID WHERE EXISTS (SELECT T4.paperID FROM Papers AS T4 WHERE T4.paperID = T2.paperID) ORDER BY T1.name ASC LIMIT 10', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE EXISTS (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #COLUMN#) ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '7684bda389a94dcc5c7c9e375b9e58e91b8b652b', 'query': 'SELECT COUNT(DISTINCT T1.instID), COUNT(DISTINCT T2.paperID) FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID JOIN Authors AS T3 ON T2.authID = T3.authID JOIN Papers AS T4 ON T2.paperID = T4.paperID', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), COUNT(DISTINCT #COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN#'}"
"{'hash': '7f57e804550af94601b1ac6da1514984edd37252', 'query': ""SELECT T1.name, T2.lname, COUNT(DISTINCT T3.title), SUM(T3.paperID), SUM(T4.authID) FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID JOIN Authors AS T3 ON T2.authID = T3.authID JOIN Papers AS T4 ON T2.paperID = T4.paperID WHERE T1.country < 'France' ORDER BY T1.name ASC LIMIT 10"", 'template': 'SELECT #COLUMN#, #COLUMN#, COUNT(DISTINCT #COLUMN#), SUM(#COLUMN#), SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': 'ff4742af702976a489cdab9a56c5576d46c8b148', 'query': 'SELECT I.name, I.country FROM Inst I WHERE I.instID IN (SELECT T2.instID FROM Authorship AS T1 JOIN Authors AS T2 ON T1.authID = T2.authID)', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# AS #TABLE# WHERE #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# AS #TABLE# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN#)'}"
"{'hash': '66dd20d6ce42fdea6afe63a14229762a7116f79e', 'query': 'SELECT DISTINCT T1.fname, T1.lname FROM Authors AS T1 JOIN Authorship AS T2 ON T1.authID = T2.authID WHERE T2.authOrder != 1 LIMIT 10', 'template': 'SELECT DISTINCT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE# LIMIT #VALUE#'}"
"{'hash': 'b6c9673c7823b11f1d7489bfd331d96f57bb7b3a', 'query': 'SELECT T1.name FROM Inst AS T1 WHERE NOT EXISTS (SELECT T2.authID FROM Authorship AS T2 WHERE T2.instID = T1.instID) ORDER BY T1.name ASC LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# AS #TABLE# WHERE NOT EXISTS (SELECT #COLUMN# FROM #TABLE# AS #TABLE# WHERE #COLUMN# = #COLUMN#) ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
