query
"{'hash': 'ec5b73a605cb0f5e2e93f14d363f09d87d1aff40', 'query': ""SELECT T1.Fname FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID JOIN Video_Games AS T3 ON T2.GameID = T3.GameID WHERE T1.Age BETWEEN 18 AND 20 OR T3.GType = 'Strategy' ORDER BY T1.Fname ASC"", 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = #VALUE# ORDER BY #COLUMN# ASC'}"
"{'hash': '30565a046831d4c4e6d4cf5b280831315ecd2c8f', 'query': ""SELECT AVG(Age) FROM Student WHERE Sex = 'M'"", 'template': 'SELECT AVG(#COLUMN#) FROM #TABLE# WHERE #COLUMN# = #VALUE#'}"
"{'hash': 'd32435d5c0a612d5e315e1f4cc880f15457ad188', 'query': 'SELECT SUM(T1.Hours_Played) FROM Plays_Games AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T2.Major != 10', 'template': 'SELECT SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE#'}"
"{'hash': '718c78b9d2af9f05af88dd03b6798aba9df0f7ab', 'query': 'SELECT COUNT(DISTINCT T1.Sex), T2.SportName FROM Student AS T1 JOIN SportsInfo AS T2 ON T1.StuID = T2.StuID WHERE T1.Age > 20 AND EXISTS (SELECT 1 FROM Student AS T3 JOIN Plays_Games AS T4 ON T3.StuID = T4.StuID WHERE T3.Age > 20)', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# AND EXISTS (SELECT 1 FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE#)'}"
"{'hash': 'f75773b9f9ee1de9f1be7ea81c11aa90fed79258', 'query': 'SELECT T1.LName FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID GROUP BY T1.LName HAVING MAX(T2.Hours_Played) > 10 LIMIT 5', 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# GROUP BY #COLUMN# HAVING MAX(#COLUMN#) > #VALUE# LIMIT #VALUE#'}"
"{'hash': 'eda789d8119d059395b90e042bf5fcbc03c34701', 'query': 'SELECT T1.LName, T2.GName FROM Student AS T1 JOIN Plays_Games AS T3 ON T1.StuID = T3.StuID JOIN Video_Games AS T2 ON T3.GameID = T2.GameID WHERE T1.Age < 20', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE#'}"
"{'hash': 'cc16a8d21f4763bdff9f08b0c041c6bf75d5f0e4', 'query': 'SELECT T1.LName, T2.LName FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T1.Age <= T2.Age', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= #COLUMN#'}"
"{'hash': '335c93260b36105ba98011a33591def33aa47742', 'query': ""SELECT MAX(T1.Age), T1.HoursPerWeek FROM Student AS T1 JOIN SportsInfo AS T2 ON T1.StuID = T2.StuID WHERE T2.SportName = 'Football' AND T1.Sex = 'M' AND T2.HoursPerWeek BETWEEN 1 AND 10"", 'template': 'SELECT MAX(#COLUMN#), #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# AND #COLUMN# = #VALUE# AND #COLUMN# BETWEEN #VALUE# AND #VALUE#'}"
"{'hash': '9527c5b98e32b1d668b36455aa2e8262b78ac1c5', 'query': 'SELECT COUNT(DISTINCT T1.LName), SUM(T3.Hours_Played) FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID JOIN Video_Games AS T3 ON T2.GameID = T3.GameID GROUP BY T1.LName HAVING SUM(T3.Hours_Played) BETWEEN 50 AND 100', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# GROUP BY #COLUMN# HAVING SUM(#COLUMN#) BETWEEN #VALUE# AND #VALUE#'}"
"{'hash': '6590cfbcabe7bdf1004e775b4d96b30abda1d46a', 'query': 'SELECT AVG(Age) FROM Student WHERE Age < 20', 'template': 'SELECT AVG(#COLUMN#) FROM #TABLE# WHERE #COLUMN# < #VALUE#'}"
"{'hash': '3ebf625887ce9366429ba53c4a7de6c756c34eb8', 'query': 'SELECT T1.LName, T2.LName FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.Advisor WHERE T1.Age BETWEEN 18 AND 25 ORDER BY T1.LName ASC LIMIT 10', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '653af25760c422dc0011514fadb72c2595649e6c', 'query': 'SELECT COUNT(DISTINCT T1.StuID) FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID WHERE T2.Hours_Played <= 20 LIMIT 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= #VALUE# LIMIT #VALUE#'}"
"{'hash': 'a6f420ca68218f7d931f85a11c3fa3e5ecf4c504', 'query': 'SELECT T1.LName, T2.SportName, MIN(T1.Age) FROM Student AS T1 JOIN SportsInfo AS T2 ON T1.StuID = T2.StuID WHERE T1.Age > 18 GROUP BY T1.LName, T2.SportName', 'template': 'SELECT #COLUMN#, #COLUMN#, MIN(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# GROUP BY #COLUMN#, #COLUMN#'}"
