query
"{'hash': 'fd785229b01cbf11dc7792fe3ca5fa285dca8da2', 'query': 'SELECT COUNT(DISTINCT T1.product_id), T2.product_name FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T1.unit_price < 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE#'}"
"{'hash': '0186dee765680b84e1d18675673833f28a4faeb2', 'query': 'SELECT T1.customer_first_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_id != T2.customer_id ORDER BY T1.customer_id DESC', 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #COLUMN# ORDER BY #COLUMN# DESC'}"
"{'hash': '6d897b2e5ec7312ca6aed14c86ddb8c1c3a0180c', 'query': 'SELECT T2.product_name FROM Products AS T1 JOIN Invoice_Line_Items AS T2 ON T1.product_id = T2.product_id WHERE T1.unit_price <= 10 GROUP BY T2.product_name HAVING COUNT(T2.product_id) > 1', 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON T1.#COLUMN# = T2.#COLUMN# WHERE T1.#COLUMN# <= #VALUE# GROUP BY #COLUMN# HAVING COUNT(#COLUMN#) > #VALUE#'}"
"{'hash': 'b03b8ecb0f1d32af07e22e32120140d53de0f80f', 'query': 'SELECT T1.customer_id FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id JOIN Invoices AS T3 ON T2.order_id = T3.order_id', 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# JOIN #TABLE# AS T3 ON #COLUMN# = #COLUMN#'}"
"{'hash': '164a28ca3649aaa79ddb8ade635a4c2673963267', 'query': ""SELECT T1.product_name FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id JOIN Orders AS T3 ON T3.order_id = T2.order_id WHERE T2.order_item_id IN (SELECT T1.order_item_id FROM Invoice_Line_Items AS T1 JOIN Invoices AS T2 ON T1.invoice_number = T2.invoice_number WHERE T2.invoice_date > '2020-01-01') ORDER BY T1.product_name ASC"", 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# JOIN #TABLE# AS T3 ON #COLUMN# = #COLUMN# WHERE #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE#) ORDER BY #COLUMN# ASC'}"
"{'hash': '50a606b47c6c9d4fb380a208f0d356da53ca237d', 'query': 'SELECT COUNT(DISTINCT T1.product_id) FROM Products AS T1, Products AS T2 WHERE T1.parent_product_id = T2.product_id ORDER BY T1.product_id DESC', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# AS T1, #TABLE# AS T2 WHERE T1.#COLUMN# = T2.#COLUMN# ORDER BY #COLUMN# DESC'}"
"{'hash': 'f567d23a9724d2128abbf69a03448d8f7ccb871a', 'query': ""SELECT COUNT(DISTINCT T2.account_name) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id WHERE T1.date_account_opened BETWEEN '2020-01-01' AND '2020-12-31' AND T2.customer_id IN (SELECT customer_id FROM Orders)"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# IN (SELECT #COLUMN# FROM #TABLE#)'}"
"{'hash': '7855c3df4a29c3c03acdbefb8bc0def8240dc7ad', 'query': 'SELECT T1.product_name, COUNT(T2.order_id) FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T2.product_quantity BETWEEN 10 AND 20 OR T1.unit_price > 50 OR NOT EXISTS ( SELECT * FROM Invoice_Line_Items WHERE product_id = T1.product_id AND product_price > T1.unit_price ) ORDER BY T1.product_name DESC', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# > #VALUE# OR NOT EXISTS ( SELECT * FROM #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# > #COLUMN# ) ORDER BY #COLUMN# DESC'}"
"{'hash': '870dab51ef285346511b9e9f4ddc9b941383df82', 'query': 'SELECT T1.customer_first_name, COUNT(T2.order_id) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_id <= 100 ORDER BY T1.customer_first_name DESC', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': '4fb1023178e6f293575b09f0d6020bbd8f661689', 'query': 'SELECT T1.product_id, COUNT(T2.order_item_id) FROM Products AS T1 LEFT JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE NOT EXISTS (SELECT 1 FROM Invoice_Line_Items AS T3 WHERE T3.product_id = T1.product_id AND T3.derived_total_cost > 100) LIMIT 10', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# LEFT JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# > #VALUE#) LIMIT #VALUE#'}"
"{'hash': '57bd737250a2a396a3e1cfaaebc3cd9748d977fc', 'query': 'SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 WHERE T1.customer_id >= 100', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# >= #VALUE#'}"
