query
"{'hash': '9c4f1b7845b2dc288d6bc8e00a4f15da41698125', 'query': ""SELECT Title, MAX(Year) FROM Albums WHERE Title > 'Title' GROUP BY Title ORDER BY Title DESC"", 'template': 'SELECT #COLUMN#, MAX(#COLUMN#) FROM #TABLE# WHERE #COLUMN# > #VALUE# GROUP BY #COLUMN# ORDER BY #COLUMN# DESC'}"
"{'hash': 'a2871ef057fa44b7c0c5f20fee31c7fe2eef80c9', 'query': ""SELECT T1.Title FROM Songs AS T1 WHERE NOT EXISTS ( SELECT 1 FROM Albums AS T2 WHERE T1.SongId = T2.AId AND T2.Title = 'Album1' GROUP BY T2.Title HAVING MAX(T2.Year) = 2020 ) GROUP BY T1.Title HAVING MAX(T1.SongId) = 10"", 'template': ""SELECT #COLUMN# FROM #TABLE# AS T1 WHERE NOT EXISTS ( SELECT 1 FROM #TABLE# AS T2 WHERE T1.#COLUMN# = T2.#COLUMN# AND T2.#COLUMN# = '#VALUE#' GROUP BY T2.#COLUMN# HAVING MAX(T2.#COLUMN#) = #VALUE# ) GROUP BY T1.#COLUMN# HAVING MAX(T1.#COLUMN#) = #VALUE#""}"
"{'hash': '4d3032fef9f40e2c91579b3ca3d78d6faf2d6af7', 'query': 'SELECT T1.Title, COUNT(T2.SongId) FROM Songs AS T1 JOIN Tracklists AS T2 ON T1.SongId = T2.SongId WHERE T2.Position < 10 LIMIT 5', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# LIMIT #VALUE#'}"
"{'hash': '01ea7f5e508cbd04cdb3e2ba6b6d4b701a01e314', 'query': 'SELECT Title, SUM(Year) FROM Albums WHERE Year BETWEEN 2000 AND 2010 GROUP BY Title HAVING SUM(Year) > 2005 ORDER BY Title DESC LIMIT 1', 'template': 'SELECT #COLUMN#, SUM(#COLUMN#) FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# GROUP BY #COLUMN# HAVING SUM(#COLUMN#) > #VALUE# ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': '4cbfeed2d95c81064650027ca328550b244b978d', 'query': 'SELECT T1.Title FROM Songs AS T1 JOIN Tracklists AS T2 ON T1.SongId = T2.SongId JOIN Albums AS T3 ON T2.AlbumId = T3.AId JOIN Performance AS T4 ON T1.SongId = T4.SongId JOIN Band AS T5 ON T4.Bandmate = T5.Id WHERE T3.Year > 2000 GROUP BY T1.Title HAVING MAX(T5.Id) = 10 ORDER BY T1.Title DESC LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# JOIN #TABLE# AS T3 ON #COLUMN# = #COLUMN# JOIN #TABLE# AS T4 ON #COLUMN# = #COLUMN# JOIN #TABLE# AS T5 ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# GROUP BY #COLUMN# HAVING MAX(#COLUMN#) = #VALUE# ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': '2dc554e87d77ac84f39d787d7b991baa7935fca2', 'query': ""SELECT COUNT(T1.Title), AVG(T2.Year) FROM Songs AS T1 JOIN Tracklists AS T3 ON T1.SongId = T3.SongId JOIN Albums AS T2 ON T3.AlbumId = T2.AId JOIN Band AS T4 ON T4.Id = T3.Position JOIN Performance AS T5 ON T5.SongId = T1.SongId WHERE T2.Label = 'BMG' AND T2.Year BETWEEN 1990 AND 1995 AND T4.Firstname = 'John'"", 'template': ""SELECT COUNT(#COLUMN#), AVG(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = '#VALUE#' AND #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# = '#VALUE#'""}"
"{'hash': 'e37c0b78b14d0cfdc02857d6cf315cf4afefa07d', 'query': ""SELECT * FROM Songs WHERE SongId NOT IN (SELECT SongId FROM Vocals WHERE Type = 'lead') LIMIT 1"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) LIMIT #VALUE#'}"
"{'hash': '10cdaf977c44ec7459284c859e0ccd8576f70b8c', 'query': ""SELECT AId FROM Albums WHERE Label IN (SELECT Label FROM Albums WHERE Type = 'LP') AND Year BETWEEN 2000 AND 2010 LIMIT 5"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) AND #COLUMN# BETWEEN #VALUE# AND #VALUE# LIMIT #VALUE#'}"
"{'hash': 'd20028cfb5d8b5df4b837a570fec9a930ad35782', 'query': 'SELECT MAX(T1.Title) FROM Songs AS T1 ORDER BY T1.Title DESC LIMIT 1', 'template': 'SELECT MAX(#COLUMN#) FROM #TABLE# ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': 'bcdbe2893a53cec967b3e41795193ef4a01f9188', 'query': ""SELECT T1.Title, MAX(T2.Year) FROM Songs AS T1 JOIN Albums AS T2 ON T1.SongId = T2.AId WHERE T2.Year BETWEEN 1990 AND 2000 OR T1.Title = 'song title' OR T2.Label = 'label' ORDER BY T2.Year DESC"", 'template': 'SELECT #COLUMN#, MAX(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = #VALUE# OR #COLUMN# = #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': '105c8cb3d9be69f0fa3981a1592deadbdf8261e5', 'query': ""SELECT COUNT(T1.SongId) FROM Tracklists AS T1 JOIN Albums AS T2 ON T1.AlbumId = T2.AId WHERE T2.Title = 'Album Title' ORDER BY T1.Position DESC"", 'template': 'SELECT COUNT(#COLUMN#) FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# ORDER BY #COLUMN# DESC'}"
