query
"{'hash': '46f1048cca1eeb4c2b1e625ef35a1b0b1649833d', 'query': 'SELECT * FROM Student WHERE StuID = 100', 'template': 'SELECT * FROM #TABLE# WHERE #COLUMN# = #VALUE#'}"
"{'hash': 'dc653d7f9fbfde179296cb049e5319350fb0a3ef', 'query': 'SELECT T1.LName, T1.Fname FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T1.Age BETWEEN 18 AND 25 ORDER BY T1.Fname DESC', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': 'f5c3e6ee065e7c26846ebbc6b004d486ca04c4fd', 'query': 'SELECT T1.LName, T2.Secretary_Vote FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID JOIN Voting_record AS T3 ON T1.StuID = T3.StuID WHERE T1.Age < 18 ORDER BY T1.LName ASC', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# ORDER BY #COLUMN# ASC'}"
"{'hash': 'c40fc71fd00193ee931f4eb5dd39865aff731818', 'query': 'SELECT COUNT(DISTINCT T1.Major), T2.President_Vote FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID WHERE T1.Age <= 20 ORDER BY T2.President_Vote DESC LIMIT 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= #VALUE# ORDER BY #COLUMN# DESC LIMIT #VALUE#'}"
"{'hash': 'b02011bd887ce6132c28a1e29d23712da314e987', 'query': 'SELECT COUNT(DISTINCT T1.Sex) FROM Student AS T1', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE#'}"
"{'hash': '251ee19db6176afa296ed7a621a688ac2081be3e', 'query': 'SELECT T1.Sex, COUNT(T2.President_Vote) FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID WHERE T1.Age < 20 ORDER BY T1.Sex ASC', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# ORDER BY #COLUMN# ASC'}"
"{'hash': '7bcd8f85acde3974647b5298638a2c87f6ed02b1', 'query': 'SELECT LName, MAX(Age) FROM Student WHERE Age <= 20', 'template': 'SELECT #COLUMN#, MAX(#COLUMN#) FROM #TABLE# WHERE #COLUMN# <= #VALUE#'}"
"{'hash': '8ef4665bff42db395b995dcb404484b424adcc19', 'query': ""SELECT LName FROM Student WHERE Sex = 'M' AND Age BETWEEN 20 AND 25 AND StuID NOT IN (SELECT StuID FROM Voting_record WHERE Registration_Date IS NULL) GROUP BY LName HAVING MAX(Age) = 25 LIMIT 10"", 'template': ""SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = '#VALUE#' AND #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# IS NULL) GROUP BY #COLUMN# HAVING MAX(#COLUMN#) = #VALUE# LIMIT #VALUE#""}"
"{'hash': 'f30ebe63ac709856f80c687e31334d7a03639630', 'query': 'SELECT LName, COUNT(DISTINCT StuID) FROM Student WHERE StuID NOT IN (SELECT StuID FROM Voting_record WHERE Registration_Date IS NOT NULL) GROUP BY LName ORDER BY COUNT(DISTINCT Advisor) ASC', 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# IS NOT NULL) GROUP BY #COLUMN# ORDER BY COUNT(DISTINCT #COLUMN#) ASC'}"
"{'hash': 'ac00eff2941514a13e68b88502ac186daabcebec', 'query': 'SELECT COUNT(DISTINCT T1.StuID) FROM Student AS T1 WHERE T1.Age > (SELECT AVG(T2.Age) FROM Student AS T2) LIMIT 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# AS T1 WHERE #COLUMN# > (SELECT AVG(#COLUMN#) FROM #TABLE# AS T2) LIMIT #VALUE#'}"
"{'hash': 'c9a65a3038f7eed411b407ba11149f93eb11095c', 'query': 'SELECT Fname FROM Student LIMIT 5', 'template': 'SELECT #COLUMN# FROM #TABLE# LIMIT #VALUE#'}"
"{'hash': '44d2d3de91b918d4b1c88141641b03d9fe2896c4', 'query': 'SELECT T1.StuID, T2.Registration_Date, T3.Election_Cycle FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID JOIN Voting_record AS T3 ON T1.StuID = T3.Vice_President_Vote WHERE T1.Age < 20', 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE#'}"
"{'hash': '2ab9bac9ee3e683f25e6247d0ff29b75c063fe04', 'query': ""SELECT COUNT(DISTINCT T1.Age) , T2.President_Vote FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID WHERE T2.Registration_Date != '2020-01-01' ORDER BY T2.President_Vote DESC"", 'template': ""SELECT COUNT(DISTINCT #COLUMN#) , #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != '#VALUE#' ORDER BY #COLUMN# DESC""}"
"{'hash': '0bb3a8446109a2ecf5e0ab71911a626aef52ee0d', 'query': ""SELECT T1.LName, COUNT(T2.Registration_Date) FROM Student AS T1 JOIN Voting_record AS T2 ON T1.StuID = T2.StuID WHERE T2.Registration_Date = '2020-01-01' AND T1.Age > 18 AND NOT EXISTS (SELECT 1 FROM Student AS T3 WHERE T3.StuID = T1.StuID AND T3.Major IS NULL) ORDER BY T1.LName ASC LIMIT 10"", 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# AND #COLUMN# > #VALUE# AND NOT EXISTS (SELECT 1 FROM #TABLE# AS T3 WHERE #COLUMN# = #COLUMN# AND #COLUMN# IS NULL) ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': 'c86f8016c52f736d85cb2024748e36f3c5e4a28e', 'query': 'SELECT T1.LName, T2.LName FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T1.Age > 20 OR T1.Age BETWEEN 10 AND 30 OR T1.Age < 25', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# OR #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# < #VALUE#'}"
