query
"{'hash': '30dbe4c7d0ffb7d9b58deb32baab7fee83daf1b1', 'query': 'SELECT * FROM (SELECT Region_name, Date, Label, Format, Catalogue FROM region WHERE Region_ID > 5 ORDER BY Region_name ASC) AS subquery', 'template': 'SELECT * FROM (SELECT #COLUMN#, #COLUMN#, #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# WHERE #COLUMN# > #VALUE# ORDER BY #COLUMN# ASC) AS subquery'}"
"{'hash': '9ecef61903b999f4b18c068d71c573deff5bd103', 'query': 'SELECT * FROM region WHERE Region_ID = 1 AND Region_ID BETWEEN (SELECT MIN(Region_ID) FROM region) AND (SELECT MAX(Region_ID) FROM region) LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE# AND #COLUMN# BETWEEN (SELECT MIN(#COLUMN#) FROM #TABLE#) AND (SELECT MAX(#COLUMN#) FROM #TABLE#) LIMIT #VALUE#'}"
"{'hash': 'c5ae377711f921b13636410900590ab80aa99043', 'query': 'SELECT * FROM region WHERE Region_ID <= 10 ORDER BY Region_ID DESC', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# <= #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': '007314b6f06e7a499333c4b569593a614225b8fd', 'query': ""SELECT T1.Region_name, T2.Member_Name, COUNT(T1.Region_ID) FROM region AS T1 JOIN member AS T2 ON T1.Region_ID = T2.Party_ID WHERE T1.Region_ID = 10 AND T1.Label = 'label' AND T2.Member_Name BETWEEN 'name1' AND 'name2' GROUP BY T2.Member_Name HAVING COUNT(T1.Region_ID) = 5 ORDER BY T2.Member_Name ASC LIMIT 10"", 'template': ""SELECT #COLUMN#, #COLUMN#, COUNT(#COLUMN#) FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# AND #COLUMN# = '#VALUE#' AND #COLUMN# BETWEEN '#VALUE#' AND '#VALUE#' GROUP BY #COLUMN# HAVING COUNT(#COLUMN#) = #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#""}"
"{'hash': '4e3446c03c476c9927e896d1497a7cd5a30c5ce0', 'query': ""SELECT Region_ID FROM region WHERE Date BETWEEN '1900-01-01' AND '2000-12-31' ORDER BY Region_ID DESC"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': 'c0ea805644f36b2ae00ecfcb2c181118e6077e9e', 'query': ""SELECT COUNT(DISTINCT Region_ID) FROM region WHERE Region_name != 'test'"", 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# != #VALUE#'}"
"{'hash': 'fe55f303a6ce7b5f10c512fbbafba71bb3f2360f', 'query': 'SELECT T1.Region_name, T2.Member_Name FROM region AS T1 JOIN party AS T2 ON T1.Region_ID = T2.Region_ID JOIN member AS T3 ON T2.Party_ID = T3.Party_ID WHERE T1.Region_ID BETWEEN 10 AND 20 OR T2.Party_ID = 5 OR T3.Member_ID > 15', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = #VALUE# OR #COLUMN# > #VALUE#'}"
"{'hash': '8eec3710e8d83bd5559dfd6c394c321ed4338455', 'query': 'SELECT Region_name FROM region WHERE Region_ID = 1 AND Region_ID IN ( SELECT Region_ID FROM party WHERE Party_ID = 1 )', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE# AND #COLUMN# IN ( SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE# )'}"
"{'hash': '0b0f4a2edd83e5168251e17b3d31c378e213b1a6', 'query': ""SELECT Party_name, MAX(Region_ID) FROM party WHERE Party_name != 'ABC' ORDER BY Party_name ASC LIMIT 10"", 'template': 'SELECT #COLUMN#, MAX(#COLUMN#) FROM #TABLE# WHERE #COLUMN# != #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '8331360cc94c30d50d4d6004f3333dab554bb4c5', 'query': ""SELECT T1.Member_Name FROM member AS T1 JOIN party AS T2 ON T1.Party_ID = T2.Party_ID WHERE T2.Region_ID BETWEEN 10 AND 20 OR T2.Party_ID IN (SELECT Party_ID FROM party_events) OR T2.Minister = 'John'"", 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# IN (SELECT #COLUMN# FROM #TABLE#) OR #COLUMN# = #VALUE#'}"
"{'hash': 'a92ec5d4c1a25c62af1ada45d71a30d74fffad03', 'query': ""SELECT Format FROM region WHERE Date BETWEEN '1900-01-01' AND '2000-01-01' AND Region_ID = 1 ORDER BY Format ASC LIMIT 10"", 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# = #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '7a3b86ec1e43fdf9871bdb5ef5341f8b9bd29a38', 'query': ""SELECT T1.Party_name, T2.Member_Name FROM party AS T1 JOIN member AS T2 ON T1.Party_ID = T2.Party_ID WHERE NOT EXISTS (SELECT 1 FROM party_events AS T3 WHERE T3.Party_ID = T1.Party_ID AND T3.Event_Name = 'Election') ORDER BY T1.Party_name DESC"", 'template': ""SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# = '#VALUE#') ORDER BY #COLUMN# DESC""}"
"{'hash': 'f6dcbf3a8626c9a12e440f53ae0d5bd45372c581', 'query': ""SELECT Region_name FROM region WHERE Format != 'pdf' ORDER BY Region_name ASC"", 'template': ""SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# != '#VALUE#' ORDER BY #COLUMN# ASC""}"
"{'hash': '938bc8d0f3fc71e637b40d42aff91a4487476e15', 'query': 'SELECT Region_ID FROM region WHERE Region_ID < 5', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# < #VALUE#'}"
"{'hash': '0f4cbbd6b363a6f6d7cc42d41cc45302a7b56af2', 'query': ""SELECT DISTINCT T1.Minister FROM party AS T1 JOIN member AS T2 ON T1.Party_ID = T2.Party_ID WHERE T1.Party_name = 'Party_name' OR T1.Region_ID IN (SELECT Region_ID FROM region WHERE Region_name = 'Region_name') LIMIT 10"", 'template': 'SELECT DISTINCT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# OR #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) LIMIT #VALUE#'}"
