query,question,iter,flag,hardness
SELECT T1.Grape FROM grapes AS T1 WHERE T1.ID NOT IN (SELECT T2.Grape FROM wine AS T2 WHERE T2.Year = 2015) LIMIT 10,"Which grapes, excluding those used in 2015 wines, are listed 11th to 20th in the grapes table?",3,True,extra
"SELECT Grape, Color FROM grapes WHERE ID = (SELECT Grape FROM wine WHERE Score > 90 AND Year = (SELECT MAX(Year) FROM wine)) LIMIT 5",What are the names and colors of the next 5 grapes that produced the best-scoring wine in the most recent year?,6,False,extra
SELECT MIN(Price) FROM wine WHERE State = 'California' OR Year BETWEEN 2010 AND 2015 OR Name LIKE '%Chardonnay%',"What is the lowest price of a wine produced in California, or a wine produced between 2010 and 2015, or a Chardonnay wine?",6,False,extra
"SELECT T1.Grape, AVG(T1.Price) FROM wine AS T1 JOIN wine AS T2 ON T1.No = T2.No WHERE T1.Price < 50 GROUP BY T1.Grape HAVING AVG(T1.Price) > 20","What is the average price of wines for each grape type, where the average price is greater than 20 and the individual price is less than 50?",6,False,hard
SELECT T1.Appelation FROM appellations AS T1 WHERE T1.No = ( SELECT COUNT(T2.No) FROM wine AS T2 WHERE T2.Appelation = T1.Appelation GROUP BY T2.Appelation ORDER BY COUNT(T2.No) ASC LIMIT 5 ),What is the appelation with the fifth lowest number of wines?,2,True,hard
SELECT MAX(Year) FROM wine WHERE Price <= 100,What is the latest year of production for wines that cost $100 or less?,2,True,easy
SELECT Grape FROM grapes WHERE NOT EXISTS (SELECT 1 FROM wine WHERE wine.Grape = grapes.Grape AND wine.Score > 90),What grapes are never used to produce wines with a score greater than 90?,6,False,hard
"SELECT T1.Grape, T3.Appelation FROM grapes AS T1 JOIN wine AS T2 ON T1.Grape = T2.Grape JOIN appellations AS T3 ON T3.Appelation = T2.Appelation WHERE T2.Score BETWEEN 80 AND 90 AND T2.Year NOT IN (SELECT Year FROM wine WHERE Score < 70) ORDER BY T1.ID ASC LIMIT 10","What are the grape and appelation for the top 10 wines, excluding those from years with any score less than 70, with scores between 80 and 90, listed in ascending order by grape ID, starting from the 11th item?",6,False,extra
SELECT Name FROM wine WHERE Year BETWEEN 2010 AND 2015 OR Price > 10 OR EXISTS (SELECT Grape FROM grapes WHERE grapes.Grape = wine.Grape AND grapes.Color = 'red'),"What are the names of wines made from 2010 to 2015, or priced above 10, or made from red grapes?",4,True,extra
SELECT T1.Grape FROM grapes AS T1 JOIN wine AS T2 ON T1.Grape = T2.Grape WHERE T1.Color = 'red' AND T2.Year = 2010 AND T1.ID NOT IN (SELECT T3.ID FROM grapes AS T3 WHERE T3.Color = 'white') LIMIT 10,"What are the distinct red grapes that were used to make wine in 2010, excluding grapes that are also white, listed 11th to 20th?",5,True,extra
"SELECT T1.Grape, T2.Appelation FROM grapes AS T1 JOIN wine AS T2 ON T1.Grape = T2.Grape JOIN appellations AS T3 ON T2.Appelation = T3.Appelation ORDER BY T1.Grape ASC LIMIT 10",What are the grapes and their corresponding appellations for the 11th to 20th grape in alphabetical order?,6,True,extra
SELECT Name FROM wine WHERE State NOT IN ( SELECT State FROM wine WHERE Score > 90 ) ORDER BY Year DESC,"What are the names of the wines from states that do not have any wines with a score above 90, listed in descending order of year?",2,True,extra
"SELECT T1.Appelation, COUNT(DISTINCT T1.County) FROM ( SELECT Appelation, County FROM appellations WHERE State != 'CA' ) AS T1 LIMIT 5","What are the next 5 appelations, excluding those in California, along with the number of unique counties for each appelation?",6,False,medium
SELECT Name FROM wine LIMIT 10,What are the names of the 11th to 20th wines?,6,False,easy
SELECT * FROM wine WHERE Appelation IN (SELECT Appelation FROM wine WHERE Price > 50) LIMIT 100,What are the next 100 wines (after the first 100) from the same appelations as wines that cost more than 50 dollars?,6,False,extra
"SELECT w.Grape, SUM(w.Price) FROM wine w JOIN grapes g ON w.Grape = g.Grape WHERE w.Year BETWEEN 2000 AND 2010 GROUP BY w.Grape HAVING SUM(w.Price) > 10000 LIMIT 10","What are the grapes with a total price over $10,000 between 2000 and 2010, listed 11th to 20th?",6,False,extra
SELECT T1.Grape FROM grapes AS T1 WHERE EXISTS (SELECT 1 FROM wine AS T2 WHERE T1.Grape = T2.Grape GROUP BY T1.Grape HAVING COUNT(DISTINCT T2.Winery) > 1),What are the grapes used by more than one winery?,3,True,hard
"SELECT T1.Winery, COUNT(T1.No), T2.Color FROM wine AS T1 JOIN grapes AS T2 ON T1.Grape = T2.Grape WHERE T1.Price BETWEEN 50 AND 100 OR T1.Score > 90 OR T1.Year = 2010 LIMIT 10","What are the wineries, number of wines and colors of grapes for the wines with prices between 50 and 100 or scores above 90 or produced in 2010, grouped by winery and color, starting from the 11th result?",6,False,extra
"SELECT T1.Appelation, T3.Winery FROM appellations AS T1 JOIN wine AS T2 ON T1.No = T2.No JOIN wine AS T3 ON T1.Appelation = T3.Appelation WHERE T3.Price > 50 LIMIT 10",What are the distinct winery names and their corresponding appellations for the 11th to 20th most expensive wines that cost more than 50 dollars?,6,False,extra
"SELECT T1.Appelation, SUM(T2.Price) FROM appellations AS T1 JOIN wine AS T2 ON T1.No = T2.Appelation WHERE T1.State = 'California' AND T2.Price > 20 AND NOT EXISTS (SELECT 1 FROM wine AS T3 WHERE T3.Winery = T2.Winery AND T3.Year < 2010) LIMIT 10","What are the top 10 California wine appelations (after the first 10) with the highest total price of wines from wineries that are all from 2010 or later, where the price is above 20?",6,False,extra
