query,question,iter,flag,hardness
SELECT T2.name FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id = T2.id WHERE T1.duration BETWEEN 100 AND 200 OR T1.subscription_type = 'Subscriber' OR EXISTS (SELECT 1 FROM weather WHERE weather.zip_code = T2.city AND weather.cloud_cover > 5),"What are the names of the start stations for trips that lasted between 100 and 200 minutes, or the rider was a subscriber, or the cloud cover in the city where the trip started was more than 5?",6,False,extra
"SELECT AVG(T1.dock_count), AVG(T1.lat), AVG(T1.long) FROM station AS T1 JOIN status AS T2 ON T1.id = T2.station_id WHERE T2.docks_available <= 10 ORDER BY T1.dock_count DESC","What are the average dock count, latitude, and longitude of the stations with the most docks that have 10 or fewer docks available, listed in descending order by dock count?",4,True,hard
"SELECT T1.name, T1.lat FROM station AS T1 WHERE T1.installation_date BETWEEN '2014-01-01' AND '2014-12-31' AND T1.city = 'San Francisco'",What are the names and latitude values of the stations installed in San Francisco in the year 2014?,2,True,medium
"SELECT COUNT(DISTINCT T1.name), COUNT(T1.dock_count) FROM station AS T1 WHERE NOT EXISTS (SELECT T2.events FROM weather AS T2 WHERE T1.city = T2.zip_code)",How many distinct station names and total dock counts are in cities with no weather records?,3,True,extra
"SELECT T1.name, T2.bikes_available FROM station AS T1 JOIN status AS T2 ON T1.id = T2.station_id JOIN trip AS T3 ON T1.id = T3.start_station_id WHERE T3.duration BETWEEN 100 AND 200 ORDER BY T1.name ASC LIMIT 10","What are the names of the 11th to 20th stations with the number of bikes available, for stations where trip durations range from 100 to 200 seconds, listed in ascending order by station name?",6,True,extra
"SELECT city, name FROM station",What are the cities and names of all the stations?,2,True,medium
"SELECT T1.name, T2.bikes_available FROM station AS T1 JOIN status AS T2 ON T1.id = T2.station_id WHERE T2.bikes_available >= 10",What are the names of the stations where 10 or more bikes are available?,6,False,medium
SELECT name FROM station WHERE city = 'San Francisco' OR dock_count BETWEEN 10 AND 50 OR lat > 37.75,"What are the names of the stations in San Francisco or with dock counts between 10 and 50, or with latitudes greater than 37.75?",3,True,hard
"SELECT T1.name, COUNT(DISTINCT T1.id) FROM station AS T1 WHERE T1.id IN (SELECT T2.start_station_id FROM trip AS T2) GROUP BY T1.name ORDER BY COUNT(DISTINCT T1.id) ASC","What is the number of trips started at each station, sorted by the number of trips in ascending order?",6,False,extra
"SELECT s.name, t.duration, w.mean_temperature_f FROM station AS s JOIN status AS st ON s.id = st.station_id JOIN trip AS t ON s.name = t.start_station_name JOIN weather AS w ON w.zip_code = s.city WHERE w.mean_temperature_f != 50 LIMIT 10","What are the names of the stations, trip durations, and mean temperatures for the cities with a mean temperature other than 50 degrees, listed from the 11th to the 20th entry?",3,True,extra
