query,question,iter,flag,hardness
SELECT ReceiptNumber FROM receipts WHERE CustomerId IN (SELECT Id FROM customers WHERE Id = 1),What are the receipt numbers for customer with id 1?,2,True,hard
SELECT Id FROM customers WHERE EXISTS (SELECT 1 FROM receipts WHERE customers.Id = receipts.CustomerId),What are the ids of customers who have receipts?,3,True,hard
SELECT Price FROM goods WHERE Price < 10 ORDER BY Price ASC,"What are the prices of goods less than 10 dollars, listed in ascending order?",2,True,medium
"SELECT T.LastName, T.FirstName FROM customers AS T WHERE T.Id = 1 OR T.Id BETWEEN 10 AND 20 OR T.FirstName = 'John'","What are the last and first names of the customers with id 1, or ids between 10 and 20, or first name John?",2,True,hard
SELECT DISTINCT T1.FirstName FROM customers AS T1 WHERE T1.Id = 1 AND T1.FirstName IN (SELECT T2.FirstName FROM customers AS T2 WHERE T2.LastName = 'Smith') LIMIT 10,What are the 11th to 20th unique first names of customers with id 1 who share their first name with customers whose last name is 'Smith'?,6,False,extra
SELECT Price FROM goods WHERE Price > 10 ORDER BY Price DESC,"What are the prices of goods that cost more than 10 dollars, listed from highest to lowest?",2,True,medium
SELECT T1.FirstName FROM customers AS T1 WHERE T1.Id = 3 AND EXISTS ( SELECT T2.ReceiptNumber FROM receipts AS T2 WHERE T2.CustomerId = T1.Id AND T2.Date = '2020-01-01' ) GROUP BY T1.FirstName HAVING MAX(T1.Id) > 1,"What is the first name of the customers with id greater than 1, who made a purchase on '2020-01-01'?",6,False,extra
SELECT T1.FirstName FROM customers AS T1 WHERE T1.FirstName = 'John' AND T1.LastName = 'Doe' AND NOT EXISTS (SELECT 1 FROM receipts AS T2 WHERE T2.Date > '2020-01-01' AND T2.CustomerId = T1.Id) LIMIT 10,"What are the first names of the first 10 customers named John Doe who have not made any purchases after January 1, 2020?",3,True,extra
"SELECT LastName, FirstName FROM customers WHERE LastName != 'Smith' ORDER BY LastName DESC","What are the last and first names of all customers whose last name is not 'Smith', listed in descending order by last name?",2,True,medium
SELECT T1.LastName FROM customers AS T1 WHERE T1.Id IN (SELECT T2.CustomerId FROM receipts AS T2 ORDER BY T2.CustomerId DESC LIMIT 5),What are the last names of the last 5 customers who have made a purchase?,6,False,hard
"SELECT T1.FirstName, MAX(T2.Price) FROM customers AS T1 JOIN items AS T3 ON T1.Id = T3.Item JOIN goods AS T2 ON T3.Item = T2.Id GROUP BY T1.FirstName HAVING MAX(T2.Price) >= 10 ORDER BY MAX(T2.Price) ASC LIMIT 5","What are the first names of the top 5 customers with the highest single item price purchased above 10 dollars, in order from lowest to highest price?",6,False,extra
SELECT COUNT(Price) FROM goods AS T1,How many goods have a price?,2,True,easy
"SELECT AVG(T2.Price), T1.FirstName FROM customers AS T1 JOIN receipts AS T3 ON T1.Id = T3.CustomerId JOIN items AS T4 ON T3.ReceiptNumber = T4.Receipt JOIN goods AS T2 ON T2.Id = T4.Item GROUP BY T1.FirstName HAVING T2.Price BETWEEN 10 AND 20 OR T2.Flavor IN (SELECT T2.Flavor FROM goods AS T2 WHERE T2.Food = 'Pizza') OR T2.Price > 30","What is the average price of items per customer, for customers who have bought items between 10 and 20 dollars, pizza, or over 30 dollars?",6,False,extra
"SELECT T1.LastName, T1.FirstName FROM customers AS T1 WHERE T1.Id >= 10 ORDER BY T1.LastName LIMIT 5","What are the last names and first names of the next 5 customers after the first 5 with an id of 10 or higher, listed in order of last name?",4,True,hard
"SELECT T1.FirstName, T1.LastName FROM customers AS T1 WHERE T1.Id = 1 AND EXISTS (SELECT 1 FROM receipts AS T2 WHERE T2.CustomerId = T1.Id) LIMIT 10","What are the first and last names of the customer with id 1 who has receipts, starting from the 11th result?",6,False,extra
