query,question,iter,flag,hardness
"SELECT T1.LName, T2.ClubName FROM Student AS T1 JOIN Member_of_club AS T3 ON T1.StuID = T3.StuID JOIN Club AS T2 ON T3.ClubID = T2.ClubID WHERE T1.Age < 20 LIMIT 5","What are the last names of students and the names of the clubs they are members of, for students under the age of 20, starting from the 6th row and showing only 5 rows?",6,False,extra
SELECT Fname FROM Student WHERE Age > 18 ORDER BY Fname ASC,"What are the first names of all students older than 18 years, listed in alphabetical order?",2,True,medium
SELECT AVG(T1.Age) FROM Student AS T1 GROUP BY T1.Major HAVING AVG(T1.Age) > 20 ORDER BY AVG(T1.Age) DESC,"What is the average age of students by major, showing only those majors with an average age greater than 20, listed in descending order of average age?",6,False,medium
SELECT COUNT(ClubName) FROM Club WHERE ClubLocation = 'New York' AND EXISTS (SELECT ClubName FROM Club AS T1 JOIN Member_of_club AS T2 ON T1.ClubID = T2.ClubID WHERE T2.Position = 'President' AND T1.ClubDesc = 'Sports'),How many clubs located in 'New York' have a 'President' member and are described as 'Sports'?,4,True,extra
"SELECT T1.ClubName, T2.Position FROM Club AS T1 JOIN Member_of_club AS T2 ON T1.ClubID = T2.ClubID JOIN Student AS T3 ON T3.StuID = T2.StuID ORDER BY T1.ClubName ASC","What are the names of the clubs and the positions of members within them, listed in ascending order by club name?",2,True,hard
SELECT T1.LName FROM Student AS T1 JOIN Member_of_club AS T2 ON T1.StuID = T2.StuID WHERE T2.Position = 'President' AND T1.Major = 100 AND T1.city_code = (SELECT ClubLocation FROM Club),"What are the last names of students who are majoring in 100, from the same city as the club location and are the president of some club?",2,True,extra
"SELECT S.LName, MIN(M.Position) FROM Student S JOIN Member_of_club M ON S.StuID = M.StuID WHERE EXISTS (SELECT 1 FROM Club C WHERE C.ClubID = M.ClubID) GROUP BY S.LName ORDER BY S.LName DESC LIMIT 10","What are the last names and lowest positions of students who are part of a club, listed in descending order of last name, starting from the 11th?",6,False,extra
SELECT T2.ClubName FROM Student AS T1 JOIN Member_of_club AS T3 ON T1.StuID = T3.StuID JOIN Club AS T2 ON T2.ClubID = T3.ClubID WHERE T1.Age > 20 AND T1.Sex = 'M' ORDER BY T2.ClubName ASC,"What are the names of the clubs joined by male students older than 20, listed in ascending order by club name?",2,True,extra
"SELECT S.LName, COUNT(DISTINCT M.StuID) FROM Student S JOIN Member_of_club M ON S.StuID = M.StuID WHERE S.Age > 20 AND M.Position = 'President' ORDER BY S.LName ASC","How many different students who serve as President and are older than 20 is each student with the last name associated with, listed in ascending order by last name?",6,True,hard
"SELECT T1.LName, COUNT(DISTINCT T2.ClubName) FROM Student AS T1 JOIN Member_of_club AS T3 ON T1.StuID = T3.StuID JOIN Club AS T2 ON T3.ClubID = T2.ClubID WHERE T1.Age BETWEEN 18 AND 22 AND T1.Sex = 'M' AND NOT EXISTS (SELECT 1 FROM Club AS T4 WHERE T4.ClubName = 'Basketball' AND T4.ClubID = T2.ClubID) LIMIT 10","What are the last names of the top 10 male students aged 18 to 22 who are members of the most distinct clubs, excluding basketball, listed in descending order?",6,False,extra
"SELECT COUNT(DISTINCT T1.ClubID), COUNT(T2.ClubID) FROM Club AS T1 JOIN Member_of_club AS T2 ON T1.ClubID = T2.ClubID WHERE T2.Position = 'President' ORDER BY T1.ClubName ASC","What is the number of distinct clubs with a president and the total number of presidents, listed in ascending order by club name?",5,True,hard
SELECT COUNT(DISTINCT T2.ClubID) FROM Student AS T1 JOIN Member_of_club AS T2 ON T1.StuID = T2.StuID WHERE T1.Sex = 'M',How many different clubs are male students members of?,3,True,medium
SELECT COUNT(DISTINCT ClubID) FROM Member_of_club,How many different clubs are there? ,3,True,easy
"SELECT DISTINCT T1.ClubName, COUNT(DISTINCT T3.StuID) FROM Club AS T1 JOIN Member_of_club AS T2 ON T1.ClubID = T2.ClubID JOIN Student AS T3 ON T3.StuID = T2.StuID WHERE NOT EXISTS (SELECT 1 FROM Club AS T4 JOIN Member_of_club AS T5 ON T4.ClubID = T5.ClubID JOIN Student AS T6 ON T6.StuID = T5.StuID WHERE T4.ClubName = T1.ClubName AND T6.Age > 20) ORDER BY T1.ClubName DESC","What are the names of the clubs that only have members who are 20 years old or less, along with the number of these members in each club, listed in descending order of club name?",2,True,extra
"SELECT T1.LName, COUNT(T2.StuID) FROM Student AS T1 JOIN Member_of_club AS T2 ON T1.StuID = T2.StuID WHERE T2.ClubID NOT IN (SELECT ClubID FROM Club WHERE ClubLocation = 'New York') GROUP BY T1.LName HAVING COUNT(T2.StuID) > 2 ORDER BY T1.LName ASC","What are the last names of students who are members of more than two clubs not located in New York, listed in alphabetical order?",6,False,extra
