query,question,iter,flag,hardness
SELECT apt_id FROM Apartments WHERE apt_type_code = 'Studio' OR apt_number BETWEEN 1 AND 10 OR apt_number IN (SELECT apt_number FROM Apartments WHERE bedroom_count = 1),"Which apartment ids belong to either studio apartments, apartments with numbers between 1 and 10, or apartments with one bedroom?",2,True,extra
SELECT building_short_name FROM Apartment_Buildings WHERE building_phone < '1234567890' ORDER BY building_short_name ASC,"What are the building short names of apartment buildings with phone numbers less than '1234567890', listed in ascending order?",2,True,medium
SELECT COUNT(DISTINCT T1.building_id) FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id = T2.building_id WHERE T2.bedroom_count > 3 OR T1.building_phone = '1234567890' OR T2.bathroom_count BETWEEN 2 AND 4,How many distinct apartment buildings have apartments with more than 3 bedrooms or a building phone number of '1234567890' or apartments with between 2 and 4 bathrooms?,2,True,extra
SELECT building_short_name FROM Apartment_Buildings WHERE building_phone != '123456789',What are the short names of the apartment buildings with a phone number other than '123456789'?,4,True,easy
SELECT * FROM Apartment_Buildings AS T1 WHERE T1.building_id BETWEEN 1 AND 10 OR T1.building_short_name = 'ABC' OR T1.building_phone = '123-456-7890' LIMIT 5,What are the details of the next 5 apartment buildings with an id between 1 and 10 or a short name of 'ABC' or a phone number of '123-456-7890'?,3,True,extra
SELECT COUNT(*) FROM Apartment_Bookings WHERE booking_start_date BETWEEN '2020-01-01' AND '2020-12-31' OR booking_status_code IN (SELECT booking_status_code FROM Apartment_Bookings WHERE booking_start_date < '2020-01-01') LIMIT 100,"What is the number of apartment bookings in 2020 or with a booking status code that corresponds to a booking start date before 2020, returning results 101 to 200?",6,False,extra
SELECT T1.apt_number FROM Apartments AS T1 WHERE T1.bathroom_count > 2 OR T1.bathroom_count BETWEEN 1 AND 3 OR T1.bedroom_count = 4 ORDER BY T1.apt_number ASC LIMIT 10,"What are the apartment numbers of the top 10 apartments with more than 2 bathrooms or exactly 4 bedrooms, ordered by apartment number?",2,True,extra
SELECT DISTINCT T1.building_short_name FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id = T2.building_id WHERE T1.building_short_name != 'test',"What are the distinct building short names of apartment buildings, excluding the ones with a short name of 'test'?",2,True,medium
SELECT AVG(T1.bedroom_count) FROM Apartments AS T1 JOIN Apartment_Facilities AS T2 ON T1.apt_id = T2.apt_id WHERE T1.building_id > 100 AND T1.room_count BETWEEN 2 AND 5 OR T2.facility_code = 'GYM',"What is the average number of bedrooms in apartments with more than 100 building id and 2 to 5 rooms, or apartments that have a gym facility?",2,True,hard
"SELECT T1.building_full_name, T2.apt_number FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id = T2.building_id WHERE T2.bathroom_count >= 2 ORDER BY T1.building_full_name DESC","What are the building names and apartment numbers of all apartments with at least two bathrooms, listed in descending order by building name?",2,True,hard
SELECT COUNT(apt_id) FROM Apartments WHERE bedroom_count >= 3,How many apartments have three or more bedrooms?,2,True,easy
