query,question,iter,flag,hardness
SELECT Name FROM host WHERE Nationality = 'American' AND Age BETWEEN '20' AND '30' AND Host_ID IN (SELECT Host_ID FROM party_host WHERE Party_ID = 1) ORDER BY Name DESC LIMIT 10,"What are the names of the 11th to 20th American hosts between the age of 20 and 30, who hosted party 1, listed in descending order?",3,True,extra
SELECT Name FROM host WHERE Nationality != 'American',What are the names of the hosts who are not American?,2,True,easy
SELECT Name FROM host WHERE Host_ID = 1 ORDER BY Name ASC,"What is the name of the host with id 1, listed in ascending order?",2,True,medium
SELECT Party_Theme FROM party WHERE NOT EXISTS (SELECT 1 FROM host WHERE host.Host_ID = party.Party_ID) AND Number_of_hosts BETWEEN 5 AND 10 ORDER BY Party_Theme DESC LIMIT 10,"What are the top 10 party themes with between 5 and 10 hosts, excluding parties hosted by a host with a host id, listed in descending order by party theme, starting from the 11th?",2,True,extra
SELECT Name FROM host WHERE Nationality = 'American' LIMIT 10,What are the names of the 11th to 20th American hosts?,4,True,medium
"SELECT T1.Party_Theme, T2.Name FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID JOIN host AS T2 ON T3.Host_ID = T2.Host_ID WHERE T1.Number_of_hosts < T2.Age",What are the party themes where the number of hosts is less than the age of the host?,6,False,hard
"SELECT T1.Party_Theme, T2.Name FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID JOIN host AS T2 ON T3.Host_ID = T2.Host_ID WHERE T1.Location = T2.Nationality ORDER BY T1.Number_of_hosts DESC","What are the party themes and corresponding host names where the party location matches the host nationality, sorted by the number of hosts in descending order?",2,True,extra
"SELECT COUNT(DISTINCT party.Party_ID) FROM party WHERE party.Party_ID NOT IN ( SELECT COUNT(DISTINCT T1.Party_ID) FROM party AS T1 JOIN party_host AS T2 ON T1.Party_ID = T2.Party_ID JOIN host AS T3 ON T2.Host_ID = T3.Host_ID GROUP BY T1.Party_ID, T2.Party_ID, T3.Host_ID ) ORDER BY party.Party_ID DESC",How many parties do not have any hosts?,2,True,extra
"SELECT T1.Party_Theme, COUNT(T2.Host_ID) FROM party AS T1 JOIN party_host AS T2 ON T1.Party_ID = T2.Party_ID WHERE T1.Number_of_hosts <= 5 GROUP BY T1.Party_Theme ORDER BY T1.Party_Theme ASC","For each party theme with 5 or fewer hosts, how many hosts are there, listed in ascending order by party theme?",2,True,extra
SELECT COUNT(T1.Party_ID) FROM party AS T1 JOIN party_host AS T2 ON T1.Party_ID = T2.Party_ID WHERE T2.Host_ID = 1 AND T2.Is_Main_in_Charge = 'Yes' AND T1.Number_of_hosts BETWEEN 1 AND 10 AND NOT EXISTS (SELECT 1 FROM host AS T3 WHERE T3.Host_ID = T2.Host_ID AND T3.Age = 'Old'),"How many parties have a host with ID 1 as the main host, between 1 to 10 hosts in total, and the host is not old?",6,False,extra
