query,question,iter,flag,hardness
SELECT Name FROM pilot WHERE Age < 30,What are the names of pilots who are younger than 30?,2,True,easy
"SELECT COUNT(DISTINCT T1.Pilot_Id), COUNT(DISTINCT T1.Name) FROM pilot AS T1 JOIN match AS T2 ON T1.Pilot_Id = T2.Winning_Pilot JOIN aircraft AS T3 ON T3.Aircraft_ID = T2.Winning_Aircraft JOIN airport_aircraft AS T4 ON T4.Aircraft_ID = T3.Aircraft_ID JOIN airport AS T5 ON T5.Airport_ID = T4.Airport_ID WHERE T1.Age > 30 OR T1.Name = 'John' OR NOT EXISTS (SELECT 1 FROM match AS T6 WHERE T6.Winning_Pilot = T1.Pilot_Id LIMIT 1)","How many unique pilots older than 30 or named John or having no winning match are there, and how many unique names do these pilots have?",3,True,extra
"SELECT T1.Aircraft, T1.Aircraft_ID FROM aircraft AS T1 JOIN match AS T2 ON T1.Aircraft_ID = T2.Winning_Aircraft WHERE T1.Max_Gross_Weight >= '1000' ORDER BY T1.Aircraft ASC","What are the aircraft and their respective IDs with a max gross weight of 1000 or more, listed in ascending order by aircraft name?",2,True,hard
"SELECT COUNT(DISTINCT T1.Name), T3.Aircraft FROM pilot AS T1 JOIN match AS T2 ON T1.Pilot_Id = T2.Winning_Pilot JOIN aircraft AS T3 ON T2.Winning_Aircraft = T3.Aircraft_ID WHERE T1.Age > 30 LIMIT 10","What are the distinct names of pilots older than 30 and the aircraft they flew, listed from the 11th to the 20th match?",6,False,extra
SELECT Name FROM pilot WHERE Age BETWEEN 20 AND 40 OR Age > (SELECT AVG(Age) FROM pilot) OR Pilot_Id IN (SELECT Winning_Pilot FROM match),"What are the names of the pilots who are between 20 and 40 years old, or older than the average age of pilots, or have won a match?",2,True,extra
"SELECT COUNT(T1.Pilot_Id), COUNT(DISTINCT T2.Aircraft_ID) FROM pilot AS T1 JOIN aircraft AS T2 ON T1.Pilot_Id = T2.Aircraft_ID JOIN match AS T3 ON T2.Aircraft_ID = T3.Winning_Aircraft WHERE T3.Round >= 3",What is the count of pilots and the distinct count of aircrafts that won in round 3 or later?,6,False,hard
SELECT COUNT(T2.Aircraft) FROM pilot AS T1 JOIN match AS T2 ON T1.Pilot_Id = T2.Winning_Pilot WHERE T1.Age BETWEEN 30 AND 40 OR T2.Round = (SELECT MIN(Round) FROM match),"How many different aircraft have been flown by pilots aged between 30 and 40, or have been flown by the winning pilot in the earliest round of the match?",6,False,extra
SELECT MIN(T1.Age) FROM pilot AS T1 WHERE T1.Pilot_Id = 1 GROUP BY T1.Pilot_Id,What is the minimum age of the pilot with id 1?,2,True,medium
SELECT Name FROM pilot WHERE Pilot_Id = 100,What is the name of pilot with id 100?,2,True,easy
SELECT Winning_Pilot FROM match WHERE Winning_Pilot != 'Name' LIMIT 1,"Who, excluding the pilot named 'Name', was the winning pilot in any match, aside from the most recent one?",6,False,medium
"SELECT T1.Name, MAX(T1.Age), MAX(T2.Age) FROM pilot AS T1 JOIN pilot AS T2 ON T1.Age >= T2.Age GROUP BY T1.Name HAVING MAX(T1.Age) > MAX(T2.Age)",What are the names of the oldest pilots along with their age and the maximum age of the pilots younger than them?,2,True,extra
"SELECT DISTINCT COUNT(DISTINCT T1.Aircraft_ID), COUNT(T1.Aircraft_ID) FROM aircraft AS T1 WHERE T1.Aircraft_ID NOT IN ( SELECT T2.Aircraft_ID FROM airport_aircraft AS T2 ) OR T1.Max_Gross_Weight = '1000' ORDER BY T1.Aircraft_ID DESC LIMIT 10",What are the distinct and total counts of aircraft IDs of the 10 aircraft with the highest IDs that are either not assigned to any airport or have a maximum gross weight of 1000?,2,True,extra
SELECT Name FROM pilot ORDER BY Age ASC LIMIT 1,What is the name of the second youngest pilot?,6,False,medium
"SELECT MAX(Total_Passengers), MIN(International_Passengers) FROM airport ORDER BY Total_Passengers DESC LIMIT 1",What is the maximum total number of passengers and minimum international passengers of the second busiest airport by total passengers?,3,True,extra
"SELECT Name, COUNT(*) FROM pilot WHERE Name != 'John' GROUP BY Name ORDER BY Age DESC LIMIT 10","What are the names of the 11th to 20th oldest pilots excluding John, along with the count of each?",6,False,extra
SELECT * FROM pilot AS pl WHERE pl.Age > 40,What are the details of all pilots who are older than 40?,2,True,easy
SELECT * FROM match WHERE Country = 'France' AND Winning_Pilot = 'John Smith' AND Round BETWEEN 1 AND 10,"What are the details of the matches that took place in France, where John Smith was the winning pilot, and the match round was between 1 and 10?",2,True,medium
SELECT COUNT(DISTINCT T1.Aircraft_ID) FROM aircraft AS T1 WHERE T1.Max_Gross_Weight >= 1000,How many distinct aircraft have a maximum gross weight of 1000 or more?,2,True,easy
