query,question,iter,flag,hardness
"SELECT T1.Book_Title, AVG(T2.Budget_million) FROM book_club AS T1 JOIN culture_company AS T3 ON T1.book_club_id = T3.book_club_id JOIN movie AS T2 ON T3.movie_id = T2.movie_id GROUP BY T1.Book_Title HAVING T1.book_club_id NOT IN (SELECT book_club_id FROM book_club WHERE Result = 'Passed') LIMIT 1","What book title, excluding those with a 'Passed' result, has the second highest average movie budget?",2,True,extra
SELECT T2.Company_name FROM book_club AS T1 JOIN culture_company AS T2 ON T1.book_club_id = T2.book_club_id WHERE T1.Year BETWEEN 2015 AND 2020 AND T1.Author_or_Editor = 'John Doe',What are the culture company names associated with book clubs that had John Doe as the author or editor between 2015 and 2020?,2,True,medium
"SELECT Title, SUM(Gross_worldwide) FROM movie WHERE Year = 2010 LIMIT 10",What are the titles of the 11th to 20th movies with the highest worldwide gross in 2010?,6,False,medium
SELECT T1.Company_name FROM culture_company AS T1 JOIN book_club AS T2 ON T1.book_club_id = T2.book_club_id WHERE T2.Author_or_Editor = 'Author1' AND T2.Book_Title = 'Book1' AND T2.Publisher BETWEEN 'Publisher1' AND 'Publisher2',What are the names of culture companies associated with the book club having Author1 as the author or editor of Book1 with the publisher name between Publisher1 and Publisher2?,3,True,medium
"SELECT Book_Title, AVG(Year) FROM book_club WHERE Result > 'Good' GROUP BY Book_Title HAVING AVG(Year) > 2010 ORDER BY Book_Title ASC LIMIT 10","What are the titles of the next 10 books, ordered alphabetically, that have been read after 2010 in book clubs with results better than 'Good'?",6,False,extra
SELECT MAX(T2.Budget_million) FROM culture_company AS T1 JOIN movie AS T2 ON T1.movie_id = T2.movie_id WHERE T2.Director = 'Steven Spielberg' AND T1.Group_Equity_Shareholding BETWEEN 50 AND 100 AND T2.Gross_worldwide > 500 ORDER BY T2.Budget_million DESC,"What is the highest budget of movies directed by Steven Spielberg, produced by a culture company with a group equity shareholding between 50 and 100, and with worldwide gross revenue over 500 million?",2,True,hard
SELECT T2.Title FROM book_club AS T1 JOIN movie AS T2 ON T1.book_club_id = T2.movie_id WHERE T2.Budget_million < 100,What are the titles of the movies with a budget of less than 100 million dollars that are part of a book club?,6,False,medium
"SELECT T1.Company_name, T3.Title FROM culture_company AS T1 JOIN movie AS T3 ON T1.movie_id = T3.movie_id JOIN book_club AS T2 ON T2.book_club_id = T1.book_club_id WHERE T2.Year = 2000 AND T2.Author_or_Editor = 'Author1' AND T3.movie_id IN (SELECT movie_id FROM movie WHERE Year > 2000)","What are the names of the companies and their corresponding movie titles for the books written by Author1 in the year 2000, and movies released after 2000?",3,True,extra
SELECT T1.Title AS new_name FROM movie AS T1 WHERE T1.Budget_million > 200 AND T1.Gross_worldwide BETWEEN 400 AND 600 OR T1.Director = 'James',"What are the movie titles where the budget is over 200 million and the worldwide gross is between 400 and 600 million, or the director is James?",2,True,medium
"SELECT T1.Company_name, COUNT(T2.movie_id) FROM culture_company AS T1 JOIN movie AS T2 ON T1.movie_id = T2.movie_id WHERE T2.Budget_million != 0 GROUP BY T1.Company_name HAVING COUNT(T2.movie_id) > 1","What are the names of companies with more than one movie and their corresponding number of movies, excluding movies with zero budget?",4,True,hard
