query,question,iter,flag,hardness
SELECT MAX(T1.Age) FROM people AS T1 WHERE T1.Age <= 30 LIMIT 10,"What are the top 10 ages of people who are 30 years old or younger, starting from the 11th oldest person?",6,False,medium
"SELECT p.Name, c.Name FROM people AS p JOIN employment AS e ON p.People_ID = e.People_ID JOIN company AS c ON e.Company_ID = c.Company_ID WHERE p.Age > 30 AND p.Age < 50 AND c.Sales_in_Billion = 10 ORDER BY p.Age DESC","What are the names of people aged between 30 and 50, along with the names of the companies they work for, where the company has sales of 10 billion, listed in descending order of the people's ages?",3,True,extra
"SELECT T1.Name, T2.Name FROM people AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T1.Age = T2.Age ORDER BY T1.Name ASC","What are the names of people who are the same age as another person, listed in ascending order by name?",6,False,hard
"SELECT T1.People_ID, SUM(T1.Year_working) FROM employment AS T1 WHERE T1.People_ID BETWEEN 10 AND 20 AND T1.Year_working IN (SELECT T2.Year_working FROM employment AS T2 WHERE T2.Company_ID = 10) GROUP BY T1.People_ID HAVING SUM(T1.Year_working) > 5","What are the IDs of people who have worked for more than 5 years in total, and have worked in a year that company with ID 10 has also worked, and their IDs are between 10 and 20?",6,False,extra
"SELECT T1.Name, MIN(T1.Age) FROM people AS T1 WHERE T1.Age <= 30 GROUP BY T1.Name ORDER BY MIN(T1.Age) ASC LIMIT 10",What are the names of the 11th to 20th youngest people?,6,False,extra
SELECT Name FROM people WHERE Age > 30 OR Name = 'John' OR Nationality NOT IN (SELECT Nationality FROM people WHERE Graduation_College = 'MIT') LIMIT 10,List the names of the next 10 people who are over 30 years old or named John or from a nationality not represented by any MIT graduates.,2,True,extra
"SELECT COUNT(DISTINCT e.Company_ID) , COUNT(e.Year_working) FROM employment e WHERE e.Year_working < 5 LIMIT 5","How many distinct companies and total years worked are there for employees working less than 5 years, for the 5th to 9th results?",6,False,extra
SELECT COUNT(DISTINCT Name) FROM company WHERE Headquarters = 'USA' OR Headquarters = 'Canada' OR Headquarters IN (SELECT Headquarters FROM company WHERE Sales_in_Billion > 10) ORDER BY Name DESC,"How many distinct company names in the USA, Canada, or with sales over 10 billion are there, listed in descending order?",4,True,extra
"SELECT COUNT(DISTINCT T2.Name), T1.Name FROM people AS T1 JOIN company AS T2 ON T1.Graduation_College != T2.Headquarters GROUP BY T1.Name","For each person, how many unique company names are there where the company's headquarters is different from the person's graduation college?",6,True,medium
"SELECT MAX(T1.Sales_in_Billion), T1.Name FROM company AS T1 JOIN employment AS T2 ON T1.Company_ID = T2.Company_ID JOIN people AS T3 ON T2.People_ID = T3.People_ID WHERE T3.Age >= 30 ORDER BY T1.Sales_in_Billion DESC","What is the name of the company with the highest sales in billion, led by people aged 30 or above?",6,False,extra
SELECT Name AS people_name FROM people WHERE Age != 30 ORDER BY Age DESC,"What are the names of the people who are not 30 years old, listed in descending order of age?",2,True,medium
"SELECT T1.Name, COUNT(T2.Company_ID), COUNT(T3.Company_ID) FROM people AS T1 JOIN employment AS T2 ON T1.People_ID = T2.People_ID JOIN company AS T3 ON T2.Company_ID = T3.Company_ID WHERE T3.Industry = 'Finance' ORDER BY T1.Age DESC LIMIT 10","What are the names of the 11th to 20th oldest people in the finance industry, along with the number of companies they work for and the number of finance companies?",6,False,extra
"SELECT COUNT(DISTINCT T1.Name), COUNT(T2.Company_ID) FROM people AS T1 JOIN employment AS T2 ON T1.People_ID = T2.People_ID",How many unique people names are there and how many company IDs are there among the people's employment records?,3,True,medium
"SELECT T1.Name, COUNT(DISTINCT T2.Company_ID), COUNT(T3.Company_ID) FROM people AS T1 JOIN employment AS T2 ON T1.People_ID = T2.People_ID JOIN company AS T3 ON T2.Company_ID = T3.Company_ID GROUP BY T1.Name ORDER BY COUNT(T3.Company_ID) ASC",What people have worked with the fewest companies?,6,False,extra
SELECT Name FROM company WHERE Name NOT IN (SELECT Name FROM company AS T1 JOIN employment AS T2 ON T1.Company_ID = T2.Company_ID),What are the names of the companies with no employees?,2,True,hard
"SELECT COUNT(DISTINCT T3.Industry), COUNT(DISTINCT T2.Nationality), COUNT(T2.Name) FROM people AS T2 JOIN employment AS T1 ON T2.People_ID = T1.People_ID JOIN company AS T3 ON T1.Company_ID = T3.Company_ID WHERE T2.Age = 30","For people who are 30 years old, how many distinct industries do they work in, how many nationalities are they, and how many people are there in total?",6,False,hard
"SELECT T1.Name, COUNT(DISTINCT T2.Company_ID) FROM people AS T1 JOIN employment AS T2 ON T1.People_ID = T2.People_ID JOIN company AS T3 ON T3.Company_ID = T2.Company_ID WHERE T1.Nationality = 'American' ORDER BY T1.Name ASC LIMIT 10","What are the names of the top 11-20 American people, ordered alphabetically, along with the number of distinct companies they have worked for?",4,True,extra
"SELECT Name, AVG(Age) FROM ( SELECT T1.Name, T1.Age FROM people AS T1 INNER JOIN employment AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Company_ID = 1 ) GROUP BY Name",What is the average age of each employee working for the company with id 1?,6,False,medium
