query,question,iter,flag,hardness
"SELECT COUNT(DISTINCT T1.name), SUM(T1.rating) FROM Sailors AS T1 WHERE T1.age BETWEEN 20 AND 30 AND T1.rating > 5",What is the number of unique sailors and their total rating who are between 20 and 30 years old and have a rating greater than 5?,2,True,hard
SELECT * FROM Sailors WHERE NOT EXISTS (SELECT * FROM Reserves AS T1 JOIN Boats AS T2 ON T1.bid = T2.bid WHERE T1.sid = Sailors.sid AND T2.color = 'red'),Which sailors have not reserved a red boat?,2,True,hard
SELECT COUNT(name) FROM Sailors AS S,How many sailors are there? ,2,True,easy
SELECT T1.name FROM Sailors AS T1 JOIN Sailors AS T2 ON T1.sid = T2.sid WHERE (T1.rating = 10 OR T2.rating = 8 OR T1.name NOT IN (SELECT name FROM Sailors AS T3 WHERE T3.age > 20)),"What are the names of sailors who either have a rating of 10 or 8, or are 20 years or younger?",3,True,medium
"SELECT COUNT(DISTINCT T1.bid), T2.name FROM Reserves AS T1 JOIN Sailors AS T2 ON T1.sid = T2.sid JOIN Boats AS T3 ON T1.bid = T3.bid WHERE T2.age <= 20 ORDER BY COUNT(DISTINCT T1.bid) DESC LIMIT 1",Which sailor aged 20 or less has the second-highest number of distinct boats reserved?,4,True,extra
SELECT COUNT(T1.bid) FROM Boats AS T1 JOIN Reserves AS T2 ON T1.bid = T2.bid WHERE T2.day = 'Monday' LIMIT 10,"What is the number of boat reservations made on Monday, starting from the 11th reservation?",6,False,hard
"SELECT COUNT(DISTINCT T1.name), COUNT(DISTINCT T2.name) FROM Sailors AS T1 JOIN Reserves AS T3 ON T1.sid = T3.sid JOIN Boats AS T2 ON T2.bid = T3.bid WHERE T1.rating = 5 LIMIT 10",What are the counts of distinct sailor names and boat names for the top 10 sailors with a rating of 5?,6,False,extra
SELECT name FROM Sailors WHERE rating > 5 LIMIT 5,"What are the names of the 5 sailors with a rating greater than 5, starting from the sixth sailor when ordered by rating?",5,True,medium
SELECT bid FROM Boats WHERE NOT EXISTS (SELECT 1 FROM Reserves WHERE Reserves.bid = Boats.bid AND Reserves.sid = 22) LIMIT 10,What are the ids of the next 10 boats that sailor with id 22 has not reserved?,3,True,extra
SELECT name FROM Sailors WHERE rating BETWEEN 3 AND 5,What are the names of the sailors with a rating between 3 and 5?,2,True,easy
