query,question,iter,flag,hardness
"SELECT COUNT(DISTINCT T2.Dish_Name), COUNT(DISTINCT T1.Customer_ID) FROM customer AS T1 INNER JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID INNER JOIN branch AS T3 ON T2.Branch_ID = T3.Branch_ID WHERE T3.Manager != 'Manager' ORDER BY T1.Customer_ID ASC","What are the counts of distinct dishes ordered and distinct customers at branches not managed by a 'Manager', listed in ascending order by customer ID?",6,False,extra
"SELECT SUM(T1.Card_Credit), SUM(T1.Level_of_Membership), SUM(T2.Quantity) FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID WHERE T1.Level_of_Membership BETWEEN 1 AND 3 AND T2.Quantity > 5 GROUP BY T1.Customer_ID HAVING SUM(T2.Quantity) > 10 ORDER BY T1.Customer_ID ASC LIMIT 10","What are the sums of card credit, level of membership, and quantity for customers with a membership level between 1 and 3, quantity greater than 5, and total quantity greater than 10, ordered by customer ID and showing results from 11 to 20?",4,True,extra
"SELECT T1.Name, T2.Dish_Name, T3.Manager FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID JOIN branch AS T3 ON T2.Branch_ID = T3.Branch_ID WHERE T1.Level_of_Membership BETWEEN 1 AND 3 AND T2.Quantity > (SELECT AVG(Quantity) FROM customer_order)","What are the names of customers with a membership level between 1 and 3, the dishes they ordered in quantities greater than the average order quantity, and the managers of the branches where they placed their orders?",6,False,extra
"SELECT T1.Name, COUNT(DISTINCT T1.Customer_ID) FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID WHERE NOT EXISTS (SELECT 1 FROM branch AS T3 WHERE T3.Branch_ID = T2.Branch_ID AND T3.Manager = 'Manager') ORDER BY T1.Customer_ID ASC","What are the names of customers and the number of unique customer IDs of customers who have never ordered from branches managed by 'Manager', listed in ascending order of customer ID?",6,False,extra
"SELECT T1.Name, SUM(T3.Quantity) FROM customer AS T1 JOIN customer_order AS T3 ON T1.Customer_ID = T3.Customer_ID JOIN branch AS T2 ON T3.Branch_ID = T2.Branch_ID WHERE T2.Location_of_office = 'New York' OR T1.Nationality = 'USA' OR T3.Quantity BETWEEN 10 AND 20 LIMIT 10",What are the names of the top 10 customers from New York branches or USA nationality with total order quantities between 10 and 20,6,False,extra
SELECT COUNT(DISTINCT T1.Customer_ID) FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID LIMIT 10,"What are the number of unique customers who have placed an order, listed 11th to 20th?",2,True,medium
SELECT T1.Customer_ID FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID JOIN branch AS T3 ON T3.Branch_ID = T2.Branch_ID WHERE T2.Quantity BETWEEN 1 AND 10 AND T1.Customer_ID NOT IN (SELECT T1.Customer_ID FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID JOIN branch AS T3 ON T3.Branch_ID = T2.Branch_ID WHERE T2.Branch_ID = 101),What are the customer IDs of customers who ordered between 1 and 10 items and have never ordered from branch 101?,4,True,extra
"SELECT T1.Customer_ID, COUNT(DISTINCT T2.Branch_ID) FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Customer_ID HAVING COUNT(T1.Customer_ID) > 1",Which customers have placed orders in more than one branch and how many branches have they ordered from?,6,False,medium
"SELECT T1.Nationality, COUNT(DISTINCT T2.Dish_Name) FROM customer AS T1 JOIN customer_order AS T2 ON T1.Customer_ID = T2.Customer_ID WHERE T2.Quantity < 5 GROUP BY T1.Nationality","For each nationality, how many distinct dishes are ordered in quantities of less than 5?",2,True,hard
SELECT T1.Customer_ID FROM customer AS T1 WHERE T1.Card_Credit BETWEEN 500 AND 2000 AND NOT EXISTS (SELECT T2.Customer_ID FROM customer_order AS T2 WHERE T2.Customer_ID = T1.Customer_ID AND T2.Quantity > 10) ORDER BY T1.Card_Credit DESC LIMIT 10,"Which are the next 10 customer ids with card credit between 500 and 2000 and have not ordered more than 10 items, listed in descending order of card credit?",6,False,extra
