query,question,iter,flag,hardness
"SELECT Name, SUM(Number_of_Stories) FROM building WHERE Region_ID != 1 LIMIT 10","What are the names and total number of stories of the next 10 buildings, excluding those in region 1, ordered by some unspecified criteria?",6,False,medium
SELECT T1.Name FROM building AS T1,What are the names of the buildings?,2,True,easy
"SELECT Region_ID, SUM(Number_of_Stories) FROM building GROUP BY Region_ID HAVING SUM(Number_of_Stories) <= 20 ORDER BY Region_ID ASC","What are the region IDs and the total number of stories in each region, for regions with 20 or fewer total stories, listed in ascending order of region ID?",3,True,medium
"SELECT T1.Name, MAX(T2.Number_of_Stories) FROM building AS T1 JOIN building AS T2 ON T1.Building_ID = T2.Building_ID WHERE T1.Completed_Year BETWEEN 1950 AND 2000 GROUP BY T1.Name HAVING COUNT(DISTINCT T2.Region_ID) > 1",What are the names of the buildings completed between 1950 and 2000 that have multiple regions and what is the maximum number of stories of each building?,6,False,hard
"SELECT T2.Name, T2.Address FROM Region AS T1 INNER JOIN Building AS T2 ON T1.Region_ID = T2.Region_ID WHERE T1.Area >= 10000 ORDER BY T2.Name DESC","What are the names and addresses of buildings in regions with an area of at least 10000, listed in descending order by building name?",2,True,hard
"SELECT T1.Name, MIN(T1.Completed_Year) FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID JOIN region AS T3 ON T2.Region_ID = T3.Region_ID GROUP BY T1.Name HAVING T1.Completed_Year != 1950 ORDER BY T1.Name DESC","What is the earliest completion year for each building name that is not 1950, listed in descending order by building name?",2,True,extra
"SELECT T2.Name, COUNT(DISTINCT T1.Building_ID) FROM region AS T2 JOIN building AS T1 ON T2.Region_ID = T1.Region_ID JOIN region AS T3 ON T1.Region_ID = T3.Region_ID WHERE T2.Name NOT IN (SELECT Name FROM region WHERE Region_ID < 5) GROUP BY T2.Name HAVING AVG(T1.Completed_Year) > 1950 LIMIT 10","What are the names of the next 10 regions not among the first 4 regions with more than 1 building, where the average completion year is after 1950?",6,False,extra
"SELECT COUNT(T1.Number_of_Stories), T2.Name FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID GROUP BY T2.Name HAVING COUNT(T1.Number_of_Stories) > 1",What are the names of the regions with more than one building and how many buildings are there in each of these regions?,4,True,medium
"SELECT T2.Name, T1.Completed_Year FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID JOIN region AS T3 ON T2.Region_ID = T3.Region_ID WHERE T1.Completed_Year <= 2000 ORDER BY T1.Completed_Year DESC","What is the name of the region and the year that a building was completed, for buildings completed before or in the year 2000, listed in descending order of completion year?",4,True,extra
SELECT * FROM building WHERE Completed_Year <= 2000 AND Address = 'Street 1',What are the details of the buildings located at Street 1 and completed before or during the year 2000?,2,True,medium
"SELECT COUNT(DISTINCT Name), COUNT(DISTINCT Address), SUM(Number_of_Stories) FROM building WHERE Completed_Year != 2020 GROUP BY Name ORDER BY Name ASC LIMIT 10","What are the counts of distinct building names and addresses, and the total number of stories for each building with a name that completed in a year other than 2020, listed in alphabetical order by name, starting from the 11th result?",5,True,extra
"SELECT T1.Name FROM building AS T1, building AS T2 WHERE T1.Completed_Year != T2.Completed_Year",What are the names of buildings that were completed in a different year than another building?,6,False,medium
"SELECT Name, AVG(Completed_Year) FROM building WHERE Region_ID = 10 OR Number_of_Stories BETWEEN 10 AND 20 OR Name = 'Building1' GROUP BY Name HAVING AVG(Completed_Year) > 1950 ORDER BY Name DESC","What are the names of buildings in region 10 or with 10-20 stories or named 'Building1' that were completed after 1950, listed in descending order by name?",6,False,extra
"SELECT T1.Region_ID, SUM(T1.Number_of_Stories) FROM building AS T1 WHERE T1.Completed_Year BETWEEN 1990 AND 2000 OR T1.Address = 'Main Street' OR EXISTS (SELECT T2.Name FROM region AS T2 WHERE T2.Region_ID = T1.Region_ID AND T2.Population > 1000000) GROUP BY T1.Region_ID","What are the total numbers of stories of buildings in each region, where the building was either completed between 1990 and 2000, or is located on 'Main Street', or is in a region with a population greater than 1 million?",6,False,extra
"SELECT b1.Name, COUNT(b2.Region_ID) FROM building b1 JOIN region r ON b1.Region_ID = r.Region_ID JOIN building b2 ON b1.Region_ID = b2.Region_ID WHERE NOT EXISTS (SELECT 1 FROM region r2 WHERE r2.Region_ID = b1.Region_ID AND r2.Population > 1000000) GROUP BY b1.Name ORDER BY b1.Name ASC LIMIT 10","What are the names of the 11th to 20th buildings in regions with a population of less than 1,000,000, along with the number of buildings in each region?",3,True,extra
"SELECT T2.Name, MAX(T1.Number_of_Stories) FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID WHERE T1.Completed_Year = 2020 GROUP BY T2.Name",What is the name of the region and the maximum number of stories of the buildings that were completed in 2020 in each region?,2,True,hard
SELECT COUNT (DISTINCT Region_ID) FROM building WHERE Region_ID = 1 OR Completed_Year BETWEEN 2000 AND 2010 OR Number_of_Stories > 10 LIMIT 10,"What is the number of distinct region ids of buildings that are either located in region 1 or were completed between 2000 and 2010 or have more than 10 stories, for the 11th to 20th results?",6,False,extra
"SELECT T1.Name, T2.Name FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID WHERE T1.Completed_Year > 2000 AND T1.Number_of_Stories BETWEEN 10 AND 50 AND T1.Address IN (SELECT Capital FROM region)","What are the names of the buildings and their respective regions, where the buildings were completed after 2000, have between 10 and 50 stories, and are located in a regional capital?",6,False,extra
"SELECT COUNT(DISTINCT T1.Name), T2.Capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID WHERE T1.Number_of_Stories >= 20",What is the number of distinct building names and the capital of the region where the number of stories in a building is 20 or more?,2,True,medium
"SELECT T1.Name, COUNT(DISTINCT T2.Name) FROM building AS T1 JOIN region AS T2 ON T1.Region_ID = T2.Region_ID WHERE NOT EXISTS (SELECT 1 FROM region AS T3 WHERE T3.Region_ID = T1.Region_ID AND T3.Population > 1000000) LIMIT 10","What are the names of buildings along with the number of distinct region names they belong to, excluding regions with a population of over 1 million, listed from the 11th entry onwards?",6,False,extra
