query,question,iter,flag,hardness
"SELECT COUNT(Event_ID) , COUNT(Date), COUNT(Venue) FROM event WHERE Event_Attendance <= 10000","How many events have an event id, date, and venue for events with attendance less than or equal to 10000?",6,False,medium
"SELECT T1.Name AS News, T1.Event_Attendance AS Attendance FROM event AS T1 ORDER BY T1.Event_Attendance DESC","What are the names of the events and their respective attendance, listed in descending order of attendance?",3,True,medium
"SELECT T1.Name, SUM(T1.Event_Attendance), COUNT(T2.journalist_ID) FROM event AS T1 JOIN news_report AS T2 ON T1.Event_ID = T2.Event_ID WHERE T1.Event_Attendance < 10000 ORDER BY SUM(T1.Event_Attendance) DESC","What are the names of events with less than 10000 attendees, along with the total attendance and the number of journalists covering them, sorted by total attendance in descending order?",6,False,hard
"SELECT T1.Event_ID, T1.Name FROM event AS T1 WHERE T1.Event_Attendance > (SELECT AVG(Event_Attendance) FROM event)",What are the names and IDs of events with attendance higher than the average event attendance?,2,True,extra
SELECT COUNT(DISTINCT Venue) FROM event WHERE Date != '2020-01-01' ORDER BY Event_ID DESC,"How many distinct venues, excluding those from 2020-01-01, are there in the events list in descending order of event ID?",3,True,medium
"SELECT T1.Venue, MIN(T1.Event_Attendance) FROM event AS T1 JOIN news_report AS T2 ON T1.Event_ID = T2.Event_ID JOIN journalist AS T3 ON T2.journalist_ID = T3.journalist_ID WHERE T3.Age <= 30 GROUP BY T1.Venue ORDER BY T1.Venue ASC LIMIT 10","What are the venues with the lowest event attendance covered by journalists under 30 years old, listed in ascending order, from the 11th to the 20th venue?",6,False,extra
"SELECT COUNT(DISTINCT T1.journalist_ID), COUNT(T1.Event_ID) FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID = T2.Event_ID WHERE T1.Work_Type != 'Photographer' LIMIT 10","What are the counts of distinct journalists and total events covered by journalists who are not photographers, from the 11th to the 20th record?",6,False,hard
"SELECT COUNT(T1.Date), T1.Name FROM event AS T1 WHERE T1.Venue = 'London' OR T1.Event_Attendance > 5000 OR EXISTS (SELECT * FROM news_report WHERE T1.Event_ID = news_report.Event_ID)","How many events and what are the names of the events that took place in London, or had more than 5000 attendees, or were reported in the news?",3,True,extra
"SELECT T1.Name, T1.Venue FROM event AS T1 WHERE T1.Event_Attendance != 10000 ORDER BY T1.Date ASC","What are the names and venues of events with attendance not equal to 10000, listed in chronological order?",2,True,medium
"SELECT T3.Name, COUNT(DISTINCT T1.journalist_ID) FROM news_report AS T1 JOIN journalist AS T2 ON T1.journalist_ID = T2.journalist_ID JOIN event AS T3 ON T1.Event_ID = T3.Event_ID WHERE EXISTS (SELECT 1 FROM news_report AS T4 WHERE T4.Event_ID = T1.Event_ID AND T4.Work_Type = 'TV') GROUP BY T3.Name HAVING AVG(T3.Event_Attendance) > 10000","What are the names of the events with more than 10000 attendees that have been reported on by multiple journalists and covered by TV, along with the number of unique journalists who reported on each event?",6,False,extra
"SELECT T1.Name, COUNT(T2.Event_ID) FROM journalist AS T1 JOIN news_report AS T2 ON T1.journalist_ID = T2.journalist_ID WHERE T1.Nationality != 'American' LIMIT 10",What are the names of the top 10 non-American journalists with the most reported events?,6,False,hard
