query,question,iter,flag,hardness
"SELECT T1.product_name, T2.product_name FROM Products AS T1 JOIN Products AS T2 ON T1.product_type_code = T2.product_type_code WHERE T1.product_id = 1 LIMIT 10","What are the names of the first 10 products, excluding the first 10 results, that have the same product type code as the product with id 1?",6,False,hard
SELECT product_name FROM Products WHERE product_price BETWEEN 10 AND 100 AND EXISTS (SELECT 1 FROM Order_Items WHERE product_id = Products.product_id) AND product_type_code = 'A',"What are the names of product type 'A' that are priced between 10 and 100, and have been ordered?",2,True,extra
SELECT T1.product_name FROM Products AS T1 JOIN Products AS T2 ON T1.product_type_code = T2.product_type_code WHERE T1.product_price BETWEEN 10 AND 100 AND T2.product_id NOT IN (SELECT T3.product_id FROM Products AS T3 WHERE T3.product_name = 'Laptop'),"What are the names of products with prices between $10 and $100, where the same product type as the Laptop, but excluding the Laptop itself?",6,True,extra
SELECT T1.product_name FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id JOIN Customer_Orders AS T3 ON T2.order_id = T3.order_id WHERE EXISTS (SELECT T4.order_id FROM Customer_Orders AS T4 JOIN Customers AS T5 ON T4.customer_id = T5.customer_id WHERE T4.order_id = T3.order_id AND T5.payment_method_code = 'Credit Card'),What are the names of the products ordered by customers who paid using a credit card?,4,True,extra
SELECT product_name FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items),What are the names of products that have never been ordered?,3,True,hard
"SELECT T1.customer_name, SUM(T4.product_price * T5.order_quantity) AS total_spent FROM Customers AS T1 JOIN Addresses AS T2 ON T1.address_id = T2.address_id JOIN Customer_Orders AS T3 ON T1.customer_id = T3.customer_id JOIN Products AS T4 ON T4.product_id = T5.product_id JOIN Order_Items AS T5 ON T3.order_id = T5.order_id WHERE T4.product_price < 10 GROUP BY T1.customer_name ORDER BY total_spent DESC LIMIT 1",Which customer spent the second most on products that cost less than 10 dollars?,3,True,extra
SELECT COUNT(DISTINCT T1.customer_id) FROM Customer_Orders AS T1 WHERE T1.order_date BETWEEN '2020-01-01' AND '2020-12-31' OR EXISTS (SELECT 1 FROM Order_Items AS T2 WHERE T2.order_id = T1.order_id AND T2.order_quantity > 5) LIMIT 10,"What is the count of distinct customer ids in customer orders placed in the year 2020 or with order quantities greater than 5, after the first 10 results?",6,False,extra
SELECT COUNT(DISTINCT T1.product_id) FROM Products AS T1 WHERE T1.product_price >= 50,How many distinct products have a price of 50 or more?,2,True,easy
SELECT product_name FROM Products WHERE product_type_code = 'Electronics' ORDER BY product_price ASC LIMIT 10,What are the names of the next 10 lowest priced electronics products after the first 10?,2,True,hard
"SELECT product_name, product_price FROM Products WHERE product_price >= 10 GROUP BY product_price","What are the names and prices of products priced 10 or more, grouped by price?",3,True,medium
SELECT product_name FROM Products WHERE product_type_code != 'A' GROUP BY product_name,What are the names of the products that are not of type A?,3,True,medium
"SELECT T1.product_name, T2.order_quantity FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id JOIN Customer_Orders AS T3 ON T2.order_id = T3.order_id WHERE T3.order_date >= '2020-01-01'","What are the names and quantities of products ordered since January 1st, 2020?",6,False,hard
"SELECT COUNT(DISTINCT product_type_code) , COUNT(product_name) , COUNT(product_name) FROM Products WHERE product_price > 10","For products priced over 10, how many distinct product types are there, and how many total products are there, and how many products have a name?",6,False,medium
SELECT product_name FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items) ORDER BY product_price DESC,What are the names of the most expensive products that have never been ordered?,3,True,extra
SELECT product_name FROM Products WHERE product_type_code != 'A' LIMIT 10,"What are the names of the next 10 products, skipping the first 10, that are not of type A?",2,True,medium
SELECT product_name FROM Products WHERE product_type_code = 'A' AND product_name = 'ProductA',What are the names of products that have type code 'A' and product name 'ProductA'?,2,True,medium
"SELECT product_name, AVG(product_price) FROM Products WHERE product_price <= 100 GROUP BY product_name HAVING AVG(product_price) > 50",What are the names of the products with average prices greater than 50 dollars and less than or equal to 100 dollars?,6,False,medium
SELECT COUNT(DISTINCT product_type_code) FROM Products AS T1 WHERE product_type_code != 'A1' ORDER BY product_price DESC LIMIT 1,"Excluding product type 'A1', what is the number of distinct product types for the second most expensive product?",6,True,hard
SELECT COUNT(DISTINCT T1.product_name) FROM Products AS T1 WHERE T1.product_price > 10 AND T1.product_price < 100 AND T1.product_type_code IN (SELECT T2.product_type_code FROM Products AS T2 WHERE T2.product_price > 50),How many distinct products priced between 10 and 100 have a product type that also includes products priced over 50?,6,False,extra
SELECT DISTINCT product_name FROM Products WHERE product_price != 10 ORDER BY product_name ASC,"What are the names of all products that do not cost $10, listed in alphabetical order?",2,True,medium
SELECT COUNT(DISTINCT T1.product_name) FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T2.order_quantity >= 5 LIMIT 10,What are the next 10 distinct product names that have been ordered in quantities of 5 or more?,6,False,hard
"SELECT T1.product_name, COUNT(T2.order_item_id) FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_name",What are the product names and their respective order frequencies?,2,True,medium
"SELECT COUNT(DISTINCT T1.order_id), COUNT(DISTINCT T2.order_id) FROM Customer_Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id WHERE T1.customer_id > 100 AND T2.product_id BETWEEN 500 AND 1000 AND NOT EXISTS (SELECT 1 FROM Products AS T3 WHERE T3.product_id = T2.product_id AND T3.product_price > 1000) LIMIT 10","What are the counts of distinct order IDs for customers and order items, where the customer ID is greater than 100, the product ID is between 500 and 1000, and the product price is less than or equal to 1000, starting from the 11th row?",6,False,extra
