query,question,iter,flag,hardness
"SELECT T4.Name, T2.Time_of_day FROM program AS T4 JOIN broadcast AS T2 ON T4.Program_ID = T2.Program_ID JOIN channel AS T1 ON T1.Channel_ID = T2.Channel_ID JOIN broadcast_share AS T3 ON T2.Program_ID = T3.Program_ID WHERE T3.Share_in_percent < 50 ORDER BY T2.Time_of_day ASC","What are the names of programs and their time of day that are broadcast on channels with a less than 50 percent share, listed in ascending order by time of day?",6,False,extra
SELECT T1.Name FROM program AS T1 LEFT JOIN broadcast AS T2 ON T1.Program_ID = T2.Program_ID WHERE T2.Time_of_day = 'Morning' OR T2.Time_of_day = 'Afternoon' OR EXISTS (SELECT 1 FROM broadcast AS T3 WHERE T3.Program_ID = T1.Program_ID AND T3.Time_of_day = 'Night') ORDER BY T1.Name ASC LIMIT 10,"What are the names of the next 10 programs that are broadcast in the morning or afternoon, or have at least one night broadcast?",4,True,extra
SELECT Name FROM program WHERE Launch BETWEEN 2000 AND 2010 AND EXISTS (SELECT 1 FROM broadcast WHERE program.Program_ID = broadcast.Program_ID AND Time_of_day = 'Morning'),What are the names of the programs that launched between 2000 and 2010 and are broadcast in the morning?,2,True,extra
"SELECT T1.Program_ID, COUNT(T1.Program_ID) FROM program AS T1 JOIN broadcast AS T2 ON T1.Program_ID = T2.Program_ID WHERE T1.Launch > 2000 GROUP BY T1.Program_ID HAVING COUNT(T1.Program_ID) > 1","Which programs, launched after 2000, have been broadcast more than once?",6,False,hard
SELECT Program_ID FROM program WHERE Launch < 2000 LIMIT 5,What are the program ids of the next 5 programs that launched before the year 2000?,2,True,medium
SELECT T1.Name FROM program AS T1 WHERE T1.Launch BETWEEN 2010 AND 2015 AND EXISTS (SELECT 1 FROM broadcast AS T2 WHERE T2.Program_ID = T1.Program_ID AND T2.Time_of_day = 'Morning') AND T1.Owner = 'ABC',What are the names of programs launched by 'ABC' between 2010 and 2015 that were broadcast in the 'Morning'?,4,True,extra
"SELECT COUNT(DISTINCT T1.Program_ID), COUNT(T1.Program_ID) FROM program AS T1 JOIN broadcast AS T2 ON T1.Program_ID = T2.Program_ID WHERE T1.Launch BETWEEN 1980 AND 1990 OR T1.Owner = 'ABC' OR T1.Program_ID = 123 LIMIT 10","How many distinct and total programs launched between 1980 and 1990 or owned by 'ABC' or with program id 123 are there, after excluding the first 10 results?",6,False,extra
"SELECT COUNT(DISTINCT T1.Program_ID), SUM(T2.Share_in_percent) FROM program AS T1 JOIN broadcast_share AS T2 ON T1.Program_ID = T2.Program_ID WHERE T1.Program_ID NOT IN (SELECT Program_ID FROM broadcast WHERE Channel_ID = 1)",What is the count of unique programs that are not broadcast on channel 1 and the total share percentage of these programs?,6,False,extra
"SELECT T1.Program_ID, MAX(T4.Share_in_percent) FROM program AS T1 JOIN broadcast AS T2 ON T1.Program_ID = T2.Program_ID JOIN channel AS T3 ON T2.Channel_ID = T3.Channel_ID JOIN broadcast_share AS T4 ON T3.Channel_ID = T4.Channel_ID WHERE T1.Owner = 'ABC' AND T2.Time_of_day = 'Morning' AND T4.Share_in_percent BETWEEN 10 AND 20 AND T3.Share_in_percent > (SELECT AVG(Share_in_percent) FROM channel) GROUP BY T1.Program_ID ORDER BY T1.Program_ID ASC",What are the ABC-owned program IDs and their corresponding maximum shares in percent that aired in the morning on channels with a share greater than the average and had shares between 10 and 20 percent?,6,False,extra
"SELECT T1.Name, SUM(T2.Share_in_percent) FROM program AS T1 JOIN broadcast_share AS T2 ON T1.Program_ID = T2.Program_ID WHERE T1.Launch <= 2000 ORDER BY T1.Name ASC","What are the names of programs launched before or in the year 2000, along with the total share percentage of each program, listed in ascending order by program name?",6,False,hard
