query,question,iter,flag,hardness
"SELECT * FROM (SELECT Region_name, Date, Label, Format, Catalogue FROM region WHERE Region_ID > 5 ORDER BY Region_name ASC) AS subquery","What are the details of the regions with region id greater than 5, listed in ascending order of region name?",2,True,easy
SELECT * FROM region WHERE Region_ID = 1 AND Region_ID BETWEEN (SELECT MIN(Region_ID) FROM region) AND (SELECT MAX(Region_ID) FROM region) LIMIT 10,"What are the details of the region with id 1, considering it should be between the minimum and maximum region ids, and return 10 records starting from the 11th record?",5,True,extra
SELECT * FROM region WHERE Region_ID <= 10 ORDER BY Region_ID DESC,"What are the details of the regions with a region id less than or equal to 10, listed in descending order by region id?",3,True,medium
"SELECT T1.Region_name, T2.Member_Name, COUNT(T1.Region_ID) FROM region AS T1 JOIN member AS T2 ON T1.Region_ID = T2.Party_ID WHERE T1.Region_ID = 10 AND T1.Label = 'label' AND T2.Member_Name BETWEEN 'name1' AND 'name2' GROUP BY T2.Member_Name HAVING COUNT(T1.Region_ID) = 5 ORDER BY T2.Member_Name ASC LIMIT 10","What are the names of the top 10 members in region 10 with label 'label' and whose name falls between 'name1' and 'name2', along with their respective region names, if they have exactly 5 regions, ordered alphabetically by member name?",5,True,extra
SELECT Region_ID FROM region WHERE Date BETWEEN '1900-01-01' AND '2000-12-31' ORDER BY Region_ID DESC,"What are the region IDs that have a date between 1900-01-01 and 2000-12-31, listed in descending order by region ID?",6,True,medium
SELECT COUNT(DISTINCT Region_ID) FROM region WHERE Region_name != 'test',How many distinct region ids are there excluding the regions named 'test'?,3,True,easy
SELECT Region_name FROM region WHERE Region_ID = 1 AND Region_ID IN ( SELECT Region_ID FROM party WHERE Party_ID = 1 ),What is the name of the region that has a region id of 1 and is associated with the party that has a party id of 1?,2,True,extra
"SELECT Party_name, MAX(Region_ID) FROM party WHERE Party_name != 'ABC' ORDER BY Party_name ASC LIMIT 10","What are the names of the 11th to 20th parties (ordered alphabetically) that are not named 'ABC', along with their highest region ID?",3,True,hard
SELECT T1.Member_Name FROM member AS T1 JOIN party AS T2 ON T1.Party_ID = T2.Party_ID WHERE T2.Region_ID BETWEEN 10 AND 20 OR T2.Party_ID IN (SELECT Party_ID FROM party_events) OR T2.Minister = 'John',"What are the names of the members whose party is either located in a region between 10 and 20, has an event, or is led by Minister John?",2,True,extra
SELECT Format FROM region WHERE Date BETWEEN '1900-01-01' AND '2000-01-01' AND Region_ID = 1 ORDER BY Format ASC LIMIT 10,"What are the next 10 formats of the region with ID 1 in ascending order after the first 10 formats, dating from 1900 to 2000?",4,True,hard
"SELECT T1.Party_name, T2.Member_Name FROM party AS T1 JOIN member AS T2 ON T1.Party_ID = T2.Party_ID WHERE NOT EXISTS (SELECT 1 FROM party_events AS T3 WHERE T3.Party_ID = T1.Party_ID AND T3.Event_Name = 'Election') ORDER BY T1.Party_name DESC","What are the names of parties and their members that have not participated in any 'Election' event, listed in descending order of party names?",6,True,extra
SELECT Region_name FROM region WHERE Format != 'pdf' ORDER BY Region_name ASC,"What are the names of regions with non-pdf formats, listed in ascending order?",2,True,medium
SELECT Region_ID FROM region WHERE Region_ID < 5,What are the region IDs less than 5?,2,True,easy
SELECT DISTINCT T1.Minister FROM party AS T1 JOIN member AS T2 ON T1.Party_ID = T2.Party_ID WHERE T1.Party_name = 'Party_name' OR T1.Region_ID IN (SELECT Region_ID FROM region WHERE Region_name = 'Region_name') LIMIT 10,"What are the distinct ministers of the party named 'Party_name' or parties in regions named 'Region_name', listing 11th to 20th results?",6,True,extra
SELECT Region_name FROM region WHERE Region_ID = 1 OR Date BETWEEN '2020-01-01' AND '2020-12-31' OR NOT EXISTS (SELECT 1 FROM party WHERE party.Region_ID = region.Region_ID),"What are the region names where the region id is 1, or the date is in the year 2020, or there are no parties associated with the region?",2,True,extra
"SELECT T1.Region_name, T2.Party_name FROM region AS T1 JOIN party AS T2 ON T1.Region_ID = T2.Region_ID JOIN member AS T3 ON T2.Party_ID = T3.Party_ID WHERE T3.Member_ID <= 10000 LIMIT 10",What are the next 10 region names and corresponding party names for parties with members who have a member ID of 10000 or less?,6,True,extra
SELECT COUNT(DISTINCT T1.Member_Name) FROM member AS T1 JOIN party AS T2 ON T1.Party_ID = T2.Party_ID JOIN party_events AS T3 ON T2.Party_ID = T3.Party_ID JOIN region AS T4 ON T2.Region_ID = T4.Region_ID WHERE T1.Member_ID < 100,How many unique members with a member ID less than 100 are in the parties?,5,True,extra
SELECT Region_name FROM region WHERE Region_ID NOT IN (SELECT Region_ID FROM party WHERE Party_name = 'ABC') LIMIT 10,What are the next 10 region names where there is no party named 'ABC'?,3,True,extra
SELECT T1.Region_name FROM region AS T1 WHERE T1.Region_ID = 1 AND T1.Region_ID IN ( SELECT T2.Region_ID FROM party AS T2 WHERE T2.Party_ID = 1 ) ORDER BY T1.Region_ID DESC,"What is the region name of the region with id 1 where the party id is 1, and list the results in descending order of region id?",4,True,extra
"SELECT T1.Region_name, T2.Party_name, T3.Member_Name FROM region AS T1 JOIN party AS T2 ON T1.Region_ID = T2.Region_ID JOIN member AS T3 ON T2.Party_ID = T3.Party_ID WHERE T1.Region_ID = 1 AND T2.Party_ID = 'A' LIMIT 10","What are the names of the region, party and members for region id 1 and party id A, listed 11th to 20th?",6,False,extra
SELECT Party_name FROM party WHERE Party_ID >= 1 AND Party_name = 'Party_name',Which party name has a party ID greater than or equal to 1 and is also named 'Party_name'?,2,True,medium
"SELECT AVG(T1.Region_ID), AVG(T1.Region_ID) AS T1 FROM region AS T1 GROUP BY T1.Region_name HAVING AVG(T1.Region_ID) > 1 ORDER BY T1.Region_ID DESC","What is the average region ID for each region name where the average region ID is greater than 1, listed in descending order of region ID and then region name?",6,False,extra
