query,question,iter,flag,hardness
"SELECT Name, Crime_rate FROM county_public_safety WHERE Crime_rate > 100 ORDER BY Crime_rate DESC LIMIT 10",What are the names and crime rates of the 11th to 20th counties with the highest crime rates?,2,True,hard
"SELECT T1.Name, T2.Name FROM county_public_safety AS T1 JOIN county_public_safety AS T2 ON T1.County_ID = T2.County_ID ORDER BY T1.Police_officers DESC",List all pairs of names of county public safety entities within the same county ordered by the number of police officers in descending order.,6,False,medium
"SELECT T1.Name, COUNT(T2.City_ID) FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID WHERE T1.Population > 10000 GROUP BY T1.Name ORDER BY COUNT(T2.City_ID) DESC LIMIT 5","What are the names of the 6-10 counties with the most cities, among counties with a population over 10,000?",2,True,extra
SELECT T1.Name FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID WHERE T1.Police_officers BETWEEN 100 AND 1000 AND T1.Crime_rate > 0.5 AND EXISTS (SELECT 1 FROM city WHERE city.County_ID = T1.County_ID),"What are the names of the county public safety departments with police officers between 100 and 1000, a crime rate above 0.5, and located in a county with at least one city?",2,True,extra
"SELECT T1.Name, T2.Name FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID JOIN county_public_safety AS T3 ON T2.County_ID = T3.County_ID WHERE T1.Name != 'USA'",What are the names of county public safety entities and cities in the same county where the county public safety entity name is not 'USA'?,3,True,hard
"SELECT T1.Name, T2.Name, T3.White FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID JOIN city AS T3 ON T2.County_ID = T3.County_ID WHERE T1.County_ID NOT IN (SELECT County_ID FROM city) ORDER BY T1.Name ASC LIMIT 10","What are the names of the next 10 county public safety entities and corresponding city names and white population percentages, excluding county public safety entities that have a corresponding city, listed in ascending order by name?",2,True,extra
"SELECT AVG(Police_officers), COUNT(DISTINCT Residents_per_officer), SUM(Case_burden) FROM county_public_safety WHERE Location = 'Rural' OR Police_force = 'Local' OR Police_officers NOT IN ( SELECT Police_officers FROM county_public_safety WHERE Crime_rate > 0.1 )","What are the average number of police officers, the number of distinct residents per officer, and the total case burden in rural or local police forces, excluding counties with more than 0.1 crime rate or no police officers?",6,False,extra
SELECT Name FROM county_public_safety WHERE Residents_per_officer <= 1000,What are the names of the county public safety departments with 1000 or fewer residents per police officer?,2,True,easy
"SELECT COUNT(DISTINCT Name), COUNT(Police_officers) FROM county_public_safety",What are the number of unique county names and the total number of police officers in the counties?,6,False,medium
"SELECT Name, Police_officers FROM county_public_safety WHERE Crime_rate > 50 AND Police_officers BETWEEN 100 AND 200 OR Residents_per_officer IN (SELECT MAX(Residents_per_officer) FROM county_public_safety) ORDER BY Police_officers ASC","What are the names and number of police officers of counties with a crime rate greater than 50 and either between 100 and 200 police officers, or the highest residents per officer, listed in ascending order of police officers?",4,True,extra
"SELECT Name, COUNT(DISTINCT Location), COUNT(DISTINCT Police_force) FROM county_public_safety WHERE Crime_rate >= 1 ORDER BY Crime_rate ASC LIMIT 5","What are the names of the 5 counties with the lowest crime rates, along with the number of distinct police forces and locations they have, starting from the 6th lowest crime rate county?",6,False,hard
SELECT Name FROM county_public_safety WHERE Police_officers != 0,What are the names of the counties with police officers?,2,True,easy
"SELECT AVG(T1.Police_officers), T2.Name FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID",What is the average number of police officers for each city name in the county public safety data?,6,False,medium
"SELECT MAX(Population), Crime_rate FROM county_public_safety WHERE Crime_rate >= 2.0 ORDER BY Crime_rate DESC",What is the maximum population of a county with a crime rate of 2.0 or higher and what is the corresponding crime rate?,6,False,medium
"SELECT MIN(Police_officers), MAX(Crime_rate) FROM county_public_safety WHERE Residents_per_officer > 100 ORDER BY Police_officers ASC LIMIT 10",What is the minimum number of police officers and maximum crime rate in the next 10 counties with the lowest number of police officers where there are more than 100 residents per officer?,2,True,hard
"SELECT T1.Name, SUM(T1.Population) FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID WHERE T1.Crime_rate <= 10 GROUP BY T1.Name LIMIT 5","What are the names and total populations of the next 5 county public safety areas with a crime rate of 10 or less, grouped by name?",6,False,extra
SELECT AVG(Crime_rate) FROM county_public_safety WHERE Police_officers > 100 OR County_ID IN (SELECT County_ID FROM city WHERE Black > 1000) OR Police_force NOT IN (SELECT Police_force FROM county_public_safety WHERE Location = 'North'),"What is the average crime rate in counties with more than 100 police officers, or counties with more than 1000 black residents in their cities, or counties that do not have a police force located in the North?",6,False,extra
"SELECT T1.Name, T2.Population FROM city AS T1 JOIN county_public_safety AS T2 ON T1.County_ID = T2.County_ID WHERE T2.County_ID IN (SELECT County_ID FROM county_public_safety WHERE Population > 100000) ORDER BY T2.Population DESC","What are the names of cities and their corresponding county populations in descending order for counties with a population greater than 100,000?",4,True,extra
"SELECT AVG(T1.Population), AVG(T2.Multiracial), AVG(T3.White) FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID JOIN city AS T3 ON T2.County_ID = T3.County_ID","What are the average population of a county, the average multiracial population of a city, and the average white population of a city?",6,False,extra
"SELECT T3.Name, COUNT(T2.White) FROM county_public_safety AS T1 JOIN city AS T2 ON T1.County_ID = T2.County_ID JOIN county_public_safety AS T3 ON T3.County_ID = T1.County_ID WHERE T1.County_ID NOT IN (SELECT County_ID FROM county_public_safety WHERE Police_force = 'Sheriff') GROUP BY T3.Name ORDER BY T3.Name ASC","What is the total white population in each county that does not have a sheriff police force, listed in alphabetical order by county name?",6,False,extra
