query,question,iter,flag,hardness
"SELECT T1.Name, T1.Density_km, T1.Government_website FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID JOIN spokesman AS T3 ON T2.Spokesman_ID = T3.Spokesman_ID WHERE T3.Name != 'John Doe' ORDER BY T1.Population ASC LIMIT 10","What are the names, population densities, and government websites of the 11th to 20th least populated districts not represented by the spokesman John Doe?",6,True,extra
SELECT AVG(Area_km) FROM district WHERE Population BETWEEN 50000 AND 100000 ORDER BY Area_km DESC,"What is the average area of the districts with a population between 50,000 and 100,000, listed in descending order of area?",2,True,medium
"SELECT T1.District_ID, T2.Name FROM district AS T1 JOIN district AS T2 ON T1.District_ID = T2.District_ID WHERE T1.Population < 100000",What are the names and district ids of the districts with a population of less than 100000?,5,True,medium
"SELECT COUNT(DISTINCT Spokesman_ID), MAX(Points) FROM spokesman ORDER BY Points DESC",What is the count of distinct spokesmen and the maximum points earned by spokesmen ranked in descending order of points?,4,True,medium
"SELECT T1.Name, SUM(T2.Population) FROM spokesman AS T1 JOIN spokesman_district AS T3 ON T1.Spokesman_ID = T3.Spokesman_ID JOIN district AS T2 ON T3.District_ID = T2.District_ID WHERE T1.Age > 30 OR T2.Population BETWEEN 10000 AND 20000 OR T2.Name = 'District A' ORDER BY T1.Name ASC","What are the names of spokesmen older than 30 and the total population of the districts they represent, also including spokesmen representing districts with a population between 10,000 and 20,000 or named 'District A', listed in ascending order by spokesman name?",3,True,extra
"SELECT T1.District_ID, COUNT(DISTINCT T2.Spokesman_ID) FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID WHERE EXISTS (SELECT 1 FROM spokesman AS T3 WHERE T3.Spokesman_ID = T2.Spokesman_ID) GROUP BY T1.District_ID HAVING SUM(T3.Points) > 100 ORDER BY COUNT(DISTINCT T2.Spokesman_ID) DESC","Which districts have the most spokesmen with over 100 points in total, listing the district id and the number of spokesmen and ordered by the number of spokesmen in descending order?",6,False,extra
SELECT T1.Name FROM district AS T1 WHERE T1.Population < 100000 LIMIT 5,What are the names of the 5th to 9th least populous districts?,5,True,medium
SELECT * FROM district WHERE Population BETWEEN 50000 AND 100000 LIMIT 10,What are the details of the next 10 districts with population between 50000 and 100000 after the first 10?,2,True,medium
SELECT Name FROM district WHERE Area_km >= 100 ORDER BY Name ASC,"What are the names of districts with an area of 100 km or more, listed in alphabetical order?",2,True,medium
SELECT Name FROM district WHERE Population < 1000 LIMIT 10,What are the names of the 11th to 20th least populated districts?,6,False,medium
SELECT T1.Name FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID LIMIT 1,"What is the name of a district that has a spokesman, excluding the first one?",2,True,medium
"SELECT T1.Name, T2.Name FROM spokesman AS T1 JOIN spokesman AS T2 ON T1.Rank_position < T2.Rank_position WHERE T1.Age BETWEEN (SELECT MIN(Age) FROM spokesman) AND (SELECT MAX(Age) FROM spokesman)","What are the names of the spokesmen, where the age is between the minimum and maximum age of spokesmen, and one spokesman has a higher rank position than the other?",6,False,extra
"SELECT S1.Name, D1.Population FROM spokesman AS S1 JOIN spokesman_district AS SD1 ON S1.Spokesman_ID = SD1.Spokesman_ID JOIN district AS D1 ON SD1.District_ID = D1.District_ID WHERE S1.Age > 30 AND D1.Population BETWEEN 10000 AND 50000 AND EXISTS (SELECT * FROM spokesman AS S2 WHERE S2.Age > 30)","What are the names of spokesmen over 30 years old and the populations of the districts they serve, where the district population is between 10,000 and 50,000, and there exists at least one spokesman over 30 years old?",3,True,extra
"SELECT T1.District_ID, COUNT(T2.Spokesman_ID) FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID WHERE T2.District_ID IN (SELECT District_ID FROM spokesman_district GROUP BY District_ID HAVING COUNT(Spokesman_ID) > 1) GROUP BY T1.District_ID",What are the district IDs along with the number of spokesmen assigned to each of these districts that have more than one spokesman?,6,True,extra
SELECT COUNT(DISTINCT T3.Name) FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID JOIN spokesman AS T3 ON T2.Spokesman_ID = T3.Spokesman_ID WHERE T1.Area_km > (SELECT AVG(Area_km) FROM district),How many different spokesmen are assigned to districts with an area greater than the average area of all districts?,6,False,extra
"SELECT Name, Population FROM district WHERE Government_website != 'https://www.gov.il/en'",What are the names and populations of the districts with a government website other than 'https://www.gov.il/en'?,2,True,medium
"SELECT T1.Name, COUNT(T2.District_ID) FROM district AS T1 JOIN spokesman_district AS T2 ON T1.District_ID = T2.District_ID GROUP BY T1.Name ORDER BY COUNT(T2.District_ID) DESC LIMIT 5",What are the names of the next 5 districts with the most spokesmen after the top 5?,3,True,extra
