query,question,iter,flag,hardness
"SELECT COUNT(T1.document_type_code) AS doc_count, T1.document_type_description FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code WHERE T1.document_type_code <= 'X' GROUP BY T1.document_type_description",What is the count of documents for each document type description where the document type code is less than or equal to 'X'?,6,False,hard
SELECT COUNT(DISTINCT T1.document_id) FROM Circulation_History AS T1 JOIN Circulation_History AS T2 ON T1.document_id = T2.document_id WHERE T1.employee_id = T2.employee_id,How many different documents are circulated among employees to themselves?,6,False,medium
SELECT document_type_description FROM Ref_Document_Types WHERE document_type_code = 'D001' AND document_type_code BETWEEN 'D001' AND 'D005' AND LENGTH(document_type_description) > 10 LIMIT 5,"What are the 5th to 9th document type descriptions that are longer than 10 characters and have a document type code between D001 and D005, including D001?",3,True,medium
SELECT MAX(draft_number) FROM Draft_Copies,What is the maximum draft number of the draft copies?,2,True,easy
SELECT COUNT(DISTINCT T2.document_type_description) FROM Documents AS T1 JOIN Ref_Document_Types AS T2 ON T1.document_type_code = T2.document_type_code WHERE T1.document_status_code = 'active' AND T1.receipt_date BETWEEN '2020-01-01' AND '2020-12-31' AND NOT EXISTS (SELECT 1 FROM Documents_Mailed AS T3 WHERE T3.document_id = T1.document_id) LIMIT 10,"What is the number of distinct document types for active documents received in the year 2020 that were not mailed, limited to 10 records after the first 10 records?",6,False,extra
"SELECT T1.document_type_description, MIN(T2.receipt_date) FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code WHERE T2.document_status_code = 'active' AND T2.receipt_date BETWEEN '2022-01-01' AND '2022-12-31' AND T2.shipping_agent_code NOT IN (SELECT shipping_agent_code FROM Ref_Shipping_Agents WHERE shipping_agent_name = 'Default Agent') GROUP BY T1.document_type_description LIMIT 10",What are the document type descriptions and their earliest receipt dates in 2022 for the top 11-20 documents with active status and excluding those shipped by 'Default Agent'?,6,False,extra
"SELECT T1.document_type_description, T2.document_status_description FROM Ref_Document_Types AS T1 JOIN Ref_Document_Status AS T2 ON T1.document_type_code = T2.document_status_code JOIN Documents AS T3 ON T2.document_status_code = T3.document_status_code WHERE T3.document_id <= 1000",What are the document type descriptions and corresponding document status descriptions for documents with a document ID of 1000 or less?,6,False,hard
"SELECT T1.document_id, COUNT(T2.document_id) FROM Documents AS T1 JOIN Documents AS T2 ON T1.document_id = T2.document_id WHERE NOT EXISTS (SELECT 1 FROM Documents_Mailed WHERE Documents_Mailed.document_id = T1.document_id) GROUP BY T1.document_id LIMIT 10",What are the document ids and their corresponding counts for the 11th to 20th documents that have not been mailed?,5,True,extra
SELECT COUNT(DISTINCT T1.employee_id) FROM Circulation_History AS T1 JOIN Circulation_History AS T2 ON T1.document_id = T2.document_id WHERE T1.draft_number > 1,How many unique employees are involved in the circulation history of documents with more than one draft?,3,True,medium
SELECT document_type_code FROM Ref_Document_Types WHERE NOT EXISTS (SELECT document_type_code FROM Documents WHERE Ref_Document_Types.document_type_code = Documents.document_type_code),What document type codes from Ref_Document_Types are not referenced in the Documents table?,3,True,hard
"SELECT T1.document_type_code, COUNT(DISTINCT T1.document_type_description), COUNT(DISTINCT T2.document_id) FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T2.document_type_code = T1.document_type_code WHERE T2.document_status_code = 'active' AND T1.document_type_code = 'official' AND T2.receipt_date BETWEEN '2020-01-01' AND '2020-12-31' ORDER BY T1.document_type_code ASC","What are the official document types, their descriptions, and the total number of active documents of those types received in the year 2020?",6,False,extra
SELECT MAX(receipt_date) FROM Documents WHERE document_status_code < 'Draft',What is the latest receipt date for documents that are not in 'Draft' status?,3,True,easy
SELECT T1.document_type_description FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code WHERE EXISTS (SELECT 1 FROM Circulation_History WHERE document_id = T2.document_id ORDER BY copy_number ASC LIMIT 1) ORDER BY T1.document_type_description ASC,"What are the document type descriptions for documents that have at least one entry in the circulation history ordered from lowest copy number, listed in ascending order of document type description?",6,False,extra
"SELECT T1.document_type_code, COUNT(T2.document_id) FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code JOIN Documents_Mailed AS T3 ON T2.document_id = T3.document_id WHERE T2.document_status_code = 'active' AND T3.mailing_date BETWEEN '2020-01-01' AND '2020-12-31' AND T1.document_type_description = 'Report'",How many active reports were mailed in the year 2020?,6,False,hard
"SELECT COUNT(DISTINCT T1.document_status_code), SUM(T2.document_type_code) FROM Documents AS T1 JOIN Ref_Document_Types AS T2 ON T1.document_type_code = T2.document_type_code GROUP BY T1.document_status_code HAVING SUM(T2.document_type_code) > 10 ORDER BY COUNT(DISTINCT T1.document_status_code) ASC","What are the counts of distinct document status codes and the sums of document type codes grouped by document status codes where the sums are greater than 10, ordered by the counts of distinct document status codes in ascending order?",6,False,hard
