query,question,iter,flag,hardness
SELECT COUNT(DISTINCT T1.Code) FROM Manufacturers AS T1 JOIN Products AS T2 ON T1.Code = T2.Manufacturer JOIN Products AS T3 ON T2.Manufacturer = T3.Manufacturer WHERE T2.Price = 100 ORDER BY T1.Code ASC,How many distinct manufacturers have products that are priced at 100 dollars and have at least one other product?,6,False,extra
SELECT * FROM Manufacturers WHERE Revenue BETWEEN 100 AND 1000 AND Code > 10,What are the details of manufacturers with revenue between 100 and 1000 and code greater than 10?,2,True,medium
"SELECT Name, AVG(Revenue) FROM Manufacturers WHERE Name = 'Toyota' GROUP BY Name HAVING AVG(Revenue) > 1000 ORDER BY Name ASC LIMIT 5","What is the average revenue of Toyota manufacturers, listed in ascending order, starting from the 6th result?",6,False,extra
"SELECT T1.Headquarter, AVG(T2.Price) FROM Manufacturers AS T1 JOIN Products AS T2 ON T1.Code = T2.Manufacturer WHERE T1.Revenue > 10000 AND T2.Price BETWEEN 10 AND 50 AND T1.Headquarter = 'New York' GROUP BY T1.Headquarter HAVING AVG(T2.Price) > 20",What are the headquarters in New York of manufacturers with revenue greater than 10000 and average product prices between 10 and 50 that are greater than 20?,6,False,hard
SELECT COUNT(Code) FROM Manufacturers WHERE Revenue != 0 ORDER BY Code DESC,"How many manufacturers have a non-zero revenue, listed in descending order by code?",2,True,medium
SELECT Code FROM Manufacturers WHERE EXISTS (SELECT 1 FROM Products WHERE Manufacturer = Manufacturers.Code AND Price BETWEEN 50 AND 100) AND Revenue > 10000 AND Name = 'ABC',What is the code of manufacturer named 'ABC' with revenue over 10000 that has at least one product priced between 50 and 100?,2,True,extra
"SELECT T1.Name, T2.Price FROM Manufacturers AS T1 JOIN Products AS T2 ON T1.Code = T2.Manufacturer JOIN Manufacturers AS T3 ON T2.Manufacturer = T3.Code WHERE T1.Headquarter = 'USA' ORDER BY T1.Name ASC",What are the names of the manufacturers based in the USA and their product prices listed in ascending order by manufacturer name?,2,True,extra
"SELECT Name, COUNT(Code) FROM Manufacturers WHERE Revenue = 100000 GROUP BY Name LIMIT 5","What are the names of the top 5 manufacturers with revenue of 100,000 and how many codes do they have?",6,False,hard
SELECT AVG(Revenue) FROM Manufacturers WHERE Revenue > 1000 AND Revenue BETWEEN 10000 AND 100000,"What is the average revenue of manufacturers with revenues between 10,000 and 100,000 and also greater than 1,000?",2,True,medium
SELECT MAX(Revenue) FROM Manufacturers WHERE Founder = 'Elon Musk' ORDER BY Revenue DESC,What is the highest revenue of the manufacturers founded by Elon Musk?,2,True,medium
