query,question,iter,flag,hardness
"SELECT T1.feature_name, T2.feature_name FROM Other_Available_Features AS T1 JOIN Other_Available_Features AS T2 ON T1.feature_type_code = T2.feature_type_code WHERE T1.feature_id > 10 AND T2.feature_id BETWEEN 5 AND 10 AND EXISTS (SELECT feature_id FROM Other_Available_Features WHERE feature_type_code = T1.feature_type_code)","What are the pairs of feature names of the same feature type where one feature id is greater than 10 and the other feature id is between 5 and 10, and there exists at least one feature of the same type?",6,False,extra
"SELECT COUNT(DISTINCT T1.property_id), SUM(T2.feature_id) FROM Properties AS T1 JOIN Other_Property_Features AS T2 ON T1.property_id = T2.property_id WHERE T1.vendor_requested_price < 100000",What is the number of distinct properties and the sum of their feature ids for properties with a vendor requested price less than 100000?,6,False,extra
"SELECT T1.feature_name, T2.feature_name FROM Other_Available_Features AS T1 JOIN Other_Available_Features AS T2 ON T1.feature_type_code = T2.feature_type_code WHERE T1.feature_id = T2.feature_id ORDER BY T1.feature_name DESC",What are the pairs of feature names of the same type in the other available features in descending order?,6,False,hard
SELECT SUM(vendor_requested_price) FROM Properties,What is the total of the vendor requested prices for all properties?,2,True,easy
"SELECT COUNT(DISTINCT T1.feature_id), COUNT(T2.property_id) FROM Other_Available_Features AS T1 JOIN Other_Property_Features AS T2 ON T1.feature_id = T2.feature_id WHERE T1.feature_type_code = 'Residential' ORDER BY T2.property_id DESC","What are the counts of distinct residential feature ids and total property ids, listed in descending order of property ids?",6,False,hard
"SELECT T1.feature_type_name, COUNT(DISTINCT T2.feature_id) FROM Ref_Feature_Types AS T1 JOIN Other_Available_Features AS T2 ON T1.feature_type_code = T2.feature_type_code GROUP BY T1.feature_type_name HAVING SUM(T2.feature_id) > 10 LIMIT 10","What are the next 10 feature types with more than 10 features in total, along with the number of distinct features for each type?",6,False,hard
SELECT * FROM Other_Available_Features WHERE feature_name = 'feature_name' AND feature_id = 1 AND EXISTS (SELECT 1 FROM Ref_Feature_Types WHERE feature_type_name = 'feature_type') LIMIT 10,What are the names and details of other available features with feature type 'feature_type' starting from the 11th feature?,6,False,extra
SELECT T1.feature_type_name FROM Ref_Feature_Types AS T1 JOIN Other_Available_Features AS T2 ON T1.feature_type_code = T2.feature_type_code WHERE T2.feature_id = 1 OR T2.feature_name = 'feature' OR NOT EXISTS (SELECT 1 FROM Other_Property_Features AS T3 WHERE T3.feature_id = T2.feature_id),What are the feature type names for features with id 1 or name 'feature' or that are not included in any property features?,2,True,extra
"SELECT COUNT(DISTINCT T1.apt_feature_1), COUNT(DISTINCT T1.apt_feature_2), COUNT(DISTINCT T1.apt_feature_3) FROM Properties AS T1 JOIN Properties AS T2 ON T1.property_id = T2.property_id WHERE T1.room_count < T2.room_count ORDER BY room_count DESC","What are the distinct counts of features 1, 2, and 3 for apartments where the room count is less than that of another apartment with the same ID, ordered by room count in descending order?",6,False,hard
"SELECT COUNT(DISTINCT T1.feature_id), COUNT(DISTINCT T2.property_feature_description), COUNT(T3.feature_type_code) FROM Other_Available_Features AS T1 JOIN Other_Property_Features AS T2 ON T1.feature_id = T2.feature_id JOIN Ref_Feature_Types AS T3 ON T2.property_id = T3.feature_type_code WHERE T3.feature_type_code IN (SELECT feature_type_code FROM Ref_Feature_Types WHERE feature_type_name = 'Residential') LIMIT 10","How many distinct available features, property feature descriptions and feature type codes are there for residential properties, showing 10 results starting from the 11th?",6,False,extra
SELECT feature_type_name FROM Ref_Feature_Types WHERE feature_type_code >= 'type_code',What are the feature type names for feature type codes greater than or equal to 'type_code'?,2,True,easy
SELECT T1.feature_type_name FROM Ref_Feature_Types AS T1 JOIN Other_Available_Features AS T2 ON T1.feature_type_code = T2.feature_type_code WHERE EXISTS (SELECT T3.feature_id FROM Other_Property_Features AS T3 WHERE T3.feature_id = T2.feature_id AND T3.property_feature_description = 'swimming pool'),What are the names of feature types that have at least one other feature linked to a property with a swimming pool?,6,False,extra
