query,question,iter,flag,hardness
SELECT FirstName FROM list WHERE Classroom BETWEEN 5 AND 10 AND LastName NOT IN (SELECT LastName FROM teachers WHERE Classroom = 3) AND FirstName = 'John',"What is the first name of students named John in classrooms between 5 and 10, whose last name is not that of a teacher in classroom 3?",2,True,extra
"SELECT T1.FirstName, T1.Classroom FROM teachers AS T1 JOIN list AS T2 ON T1.LastName = T2.LastName WHERE T1.Classroom BETWEEN 1 AND 10 AND T1.FirstName = 'John' AND EXISTS (SELECT 1 FROM list AS T3 WHERE T3.Classroom = T2.Classroom)","What are the names and classrooms of teacher John, who teaches in a classroom also taught by another teacher and is between classroom 1 and 10?",6,False,extra
"SELECT COUNT(DISTINCT T1.Classroom), T2.FirstName FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom WHERE T1.Grade = 5 LIMIT 1",How many distinct classrooms have at least one teacher and what is the first name of the teacher in the classroom with the second highest number of teachers of grade 5 students?,2,True,hard
"SELECT COUNT(DISTINCT Classroom), COUNT(LastName), SUM(Grade) FROM list AS T1","What are the number of distinct classrooms, number of students and total grade in the list?",3,True,medium
SELECT FirstName FROM list WHERE Classroom = (SELECT Classroom FROM teachers WHERE FirstName = 'John') OR Grade BETWEEN 9 AND 12 ORDER BY FirstName ASC,"What are the first names of students in John's classroom or students in grades 9 through 12, listed alphabetically by first name?",4,True,extra
SELECT COUNT(DISTINCT T1.Classroom) FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom JOIN list AS T3 ON T2.Classroom = T3.Classroom WHERE T3.Grade <= 12 ORDER BY T3.Classroom DESC,"How many distinct classrooms are there for students in grade 12 or below, sorted by classroom in descending order?",4,True,extra
SELECT FirstName FROM list WHERE Classroom = 10 OR Grade BETWEEN 9 AND 12 OR FirstName = 'John' ORDER BY Grade DESC,"What are the first names of the students in classroom 10 or in grades 9 through 12 or named 'John', listed in descending order by grade?",2,True,extra
SELECT FirstName FROM list WHERE Classroom <= 1 AND Grade <= 6,What are the first names of students in grade 6 or lower in classroom 1 or lower?,3,True,medium
"SELECT Classroom, AVG(Grade) FROM list WHERE LastName = 'Smith' AND EXISTS (SELECT 1 FROM teachers WHERE teachers.Classroom = list.Classroom AND teachers.LastName = 'Johnson') GROUP BY Classroom LIMIT 10","What are the average grades for the Smith students who are in the same classrooms as teacher Johnson, listed by classroom?",3,True,extra
"SELECT T1.FirstName, T1.Classroom FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom WHERE T1.Grade = 10 AND T1.FirstName IN (SELECT FirstName FROM teachers WHERE Classroom = 5) ORDER BY T1.FirstName ASC","What are the names of 10th-grade students, listed in ascending order, who have the same first name as a teacher in classroom 5 and are in the same classroom as that teacher?",6,False,extra
SELECT T1.Classroom FROM teachers AS T1 JOIN list AS T2 ON T1.Classroom = T2.Classroom WHERE T1.LastName != 'Smith' GROUP BY T1.Classroom ORDER BY COUNT(DISTINCT T2.FirstName) ASC,"Which classrooms have teachers who are not named Smith, ordered by the fewest number of unique students' first names?",3,True,extra
"SELECT Classroom, COUNT(*) FROM list WHERE Grade = 10 GROUP BY Classroom LIMIT 5","What are the class rooms with the number of grade 10 students, listed from the 6th to the 10th?",6,False,hard
"SELECT T1.Classroom, AVG(T2.Grade) FROM teachers AS T1 JOIN list AS T2 ON T1.Classroom = T2.Classroom WHERE T2.Grade > (SELECT AVG(Grade) FROM list) AND T1.LastName = 'Smith' LIMIT 10","What are the classrooms and average grades of the top 10 classrooms taught by teacher Smith that have higher than average grades, starting from the 11th classroom?",6,False,extra
"SELECT T1.FirstName, T2.Classroom FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom WHERE T1.Grade <= T2.Classroom ORDER BY T1.FirstName DESC","What are the first names of students and their classrooms when the student's grade is less than or equal to the classroom number, sorted by first name in descending order?",4,True,hard
SELECT COUNT(DISTINCT T1.LastName) FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom WHERE T1.Grade < 10 LIMIT 5,"Excluding the first five results, how many distinct last names of students in classrooms with a teacher are there where the students are in a grade less than 10?",6,False,hard
"SELECT T1.Classroom, COUNT(DISTINCT T1.Grade), COUNT(T1.FirstName) FROM list AS T1 WHERE NOT EXISTS (SELECT T2.Classroom FROM teachers AS T2 WHERE T2.Classroom = T1.Classroom) LIMIT 10","What are the classrooms, number of unique grades, and total number of students in classrooms without teachers, listing 10 results with an offset of 10?",4,True,extra
"SELECT COUNT(DISTINCT T1.Grade), COUNT(T1.Classroom), SUM(T2.Classroom) FROM list AS T1 JOIN teachers AS T2 ON T1.LastName = T2.LastName LIMIT 10","What are the distinct grade counts, total classroom counts from the list table, and total classroom sums from the teachers table, for the 11th to 20th records?",6,False,extra
"SELECT T1.Classroom, MAX(T1.Grade) FROM list AS T1 WHERE EXISTS (SELECT T2.Classroom FROM teachers AS T2 WHERE T1.Classroom = T2.Classroom) GROUP BY T1.Classroom ORDER BY T1.Classroom DESC","In classrooms where there is at least one teacher, what are the classrooms and the highest grades in each, listed in descending order of classroom?",3,True,extra
"SELECT T1.Classroom, COUNT(DISTINCT T2.FirstName) FROM list AS T1 JOIN teachers AS T2 ON T1.Classroom = T2.Classroom JOIN teachers AS T3 ON T2.Classroom = T3.Classroom WHERE T1.Grade > (SELECT COUNT(Grade) FROM list) LIMIT 10",What are the next 10 classrooms with the most unique teachers after the classrooms with more students than the total number of grades?,6,False,extra
SELECT Classroom FROM list WHERE Grade = 10 AND Classroom NOT IN (SELECT Classroom FROM teachers WHERE FirstName = 'John'),What are the classrooms of 10th graders that are not taught by John?,4,True,extra
