query,question,iter,flag,hardness
SELECT T1.Fname FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID JOIN Video_Games AS T3 ON T2.GameID = T3.GameID WHERE T1.Age BETWEEN 18 AND 20 OR T3.GType = 'Strategy' ORDER BY T1.Fname ASC,"What are the names of students who are between 18 and 20 years old or play strategy games, listed in ascending order by first name?",3,True,extra
SELECT AVG(Age) FROM Student WHERE Sex = 'M',What is the average age of male students?,2,True,easy
SELECT SUM(T1.Hours_Played) FROM Plays_Games AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T2.Major != 10,What is the total number of hours played by students who are not majoring in the major with code 10?,3,True,medium
"SELECT COUNT(DISTINCT T1.Sex), T2.SportName FROM Student AS T1 JOIN SportsInfo AS T2 ON T1.StuID = T2.StuID WHERE T1.Age > 20 AND EXISTS (SELECT 1 FROM Student AS T3 JOIN Plays_Games AS T4 ON T3.StuID = T4.StuID WHERE T3.Age > 20)","What is the count of distinct sexes of students above 20 years old and the names of sports they play, given that there exists at least one student above 20 years old who plays games?",3,True,extra
SELECT T1.LName FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID GROUP BY T1.LName HAVING MAX(T2.Hours_Played) > 10 LIMIT 5,"What are the last names of the students with the highest hours played in a game, excluding the top 5 students with the highest hours played?",6,False,hard
"SELECT T1.LName, T2.GName FROM Student AS T1 JOIN Plays_Games AS T3 ON T1.StuID = T3.StuID JOIN Video_Games AS T2 ON T3.GameID = T2.GameID WHERE T1.Age < 20",What are the last names of students under 20 and the names of the video games they play?,2,True,hard
"SELECT T1.LName, T2.LName FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T1.Age <= T2.Age",What are the last name pairs of students of the same age or different ages where the first student is younger than or the same age as the second student?,4,True,medium
SELECT AVG(Age) FROM Student WHERE Age < 20,What is the average age of students under 20 years old?,2,True,easy
"SELECT T1.LName, T2.LName FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.Advisor WHERE T1.Age BETWEEN 18 AND 25 ORDER BY T1.LName ASC LIMIT 10",What are the last names of advisors and students from 10th to 19th alphabetical order where the student's age is between 18 and 25?,6,False,extra
SELECT COUNT(DISTINCT T1.StuID) FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID WHERE T2.Hours_Played <= 20 LIMIT 10,"What are the next 10 student IDs of students who have played games for 20 hours or less, excluding the first 10 results?",6,False,hard
"SELECT T1.LName, T2.SportName, MIN(T1.Age) FROM Student AS T1 JOIN SportsInfo AS T2 ON T1.StuID = T2.StuID WHERE T1.Age > 18 GROUP BY T1.LName, T2.SportName","What is the youngest age of students above 18, grouped by their last name and the sport they play?",4,True,hard
"SELECT AVG(Age), StuID FROM Student WHERE Major < 5 GROUP BY StuID",What is the average age of each student with a major less than 5?,6,False,medium
"SELECT COUNT(DISTINCT T1.SportName), AVG(T1.HoursPerWeek) FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID WHERE T2.Age BETWEEN 18 AND 25",What is the number of different sports played and the average hours per week spent playing sports by students between the ages of 18 and 25?,2,True,extra
"SELECT T1.LName, T1.Fname FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID JOIN Video_Games AS T3 ON T2.GameID = T3.GameID WHERE EXISTS (SELECT 1 FROM SportsInfo AS T4 WHERE T4.StuID = T1.StuID LIMIT 5)",What are the last and first names of students who play video games and also participate in at least one sport?,6,False,extra
"SELECT T1.Sex, COUNT(DISTINCT T1.Major) FROM Student AS T1 JOIN Plays_Games AS T2 ON T1.StuID = T2.StuID WHERE T1.StuID IN (SELECT StuID FROM SportsInfo) GROUP BY T1.Sex HAVING SUM(T2.Hours_Played) > 50 ORDER BY COUNT(DISTINCT T1.Major) DESC","What is the sex of students who participate in sports and play games for more than 50 hours in total, sorted by the number of different majors in descending order?",6,False,extra
"SELECT T1.LName, SUM(T2.Age) FROM Student AS T1 JOIN Student AS T2 ON T1.StuID = T2.StuID GROUP BY T1.LName HAVING SUM(T2.Age) > 40 LIMIT 10","What are the last names of students whose total age is greater than 40, listed from the 11th to the 20th result?",6,False,hard
"SELECT S.LName, S.Fname, SUM(PG.Hours_Played) FROM Student AS S JOIN Plays_Games AS PG ON S.StuID = PG.StuID WHERE PG.Hours_Played = 10 GROUP BY S.LName, S.Fname ORDER BY S.Fname ASC","What are the names of students who played 10 hours of games, sorted by their first names in ascending order, along with the total hours they played?",6,False,extra
"SELECT LName, Fname FROM Student WHERE Age > 18",What are the last names and first names of students older than 18?,2,True,medium
SELECT LName FROM Student WHERE LName BETWEEN 'a' AND 'z' OR Sex = 'male' OR Age > 20,"What are the last names of students whose last name starts with any letter of the alphabet, or who are male, or who are older than 20?",6,False,hard
"SELECT AVG(T1.Hours_Played), T2.GName FROM Plays_Games AS T1 JOIN Video_Games AS T2 ON T1.GameID = T2.GameID WHERE T1.Hours_Played <= 100",What is the average hours played and the corresponding game name for video games that have been played for 100 hours or less?,2,True,medium
SELECT T1.GName FROM Video_Games AS T1 JOIN Plays_Games AS T2 ON T1.GameID = T2.GameID JOIN Student AS T3 ON T2.StuID = T3.StuID WHERE T3.Age BETWEEN 20 AND 25 AND T1.GameID IN (SELECT T4.GameID FROM Video_Games AS T4 JOIN Plays_Games AS T5 ON T4.GameID = T5.GameID WHERE T5.Hours_Played > 10),What are the names of the games played by students aged 20-25 who play games that are also played by students who play for more than 10 hours?,6,True,extra
