query,question,iter,flag,hardness
"SELECT T1.Name, MAX(T3.Start_Year) FROM channel AS T1 JOIN director_admin AS T2 ON T1.Channel_ID = T2.Channel_ID JOIN program AS T3 ON T3.Director_ID = T2.Director_ID GROUP BY T1.Name HAVING COUNT(DISTINCT T3.Title) <= 5 LIMIT 10","What are the names of the next 10 channels that produced 5 or fewer distinct program titles, along with the latest start year of these programs?",6,False,extra
SELECT T1.Name FROM director AS T1 WHERE NOT EXISTS (SELECT 1 FROM program AS T2 WHERE T1.Director_ID = T2.Director_ID GROUP BY T2.Channel_ID HAVING SUM(T2.Start_Year) > 2000) ORDER BY T1.Name DESC,"What are the names of the directors with no programs starting in the year 2001 or later, listed in descending order by name?",6,False,extra
SELECT T1.Title FROM program AS T1 JOIN director_admin AS T2 ON T1.Director_ID = T2.Director_ID JOIN channel AS T3 ON T2.Channel_ID = T3.Channel_ID WHERE EXISTS (SELECT 1 FROM director AS T4 WHERE T1.Director_ID = T4.Director_ID LIMIT 1),What are the titles of programs directed by at least one director?,2,True,extra
"SELECT COUNT(Channel_ID), Channel_ID FROM channel WHERE Name != 'Channel 1'","How many channels, and what are their IDs, excluding the channel named 'Channel 1'?",5,True,medium
"SELECT T2.Name, AVG(T1.Start_Year) FROM program AS T1 JOIN director AS T2 ON T1.Director_ID = T2.Director_ID WHERE T2.Age >= 50 GROUP BY T2.Name",What are the names of directors aged 50 and above and their average program start year?,5,True,hard
SELECT T1.Title FROM program AS T1 JOIN program AS T2 ON T1.Director_ID = T2.Director_ID WHERE T1.Start_Year BETWEEN 2000 AND 2010 OR T2.Start_Year > 2010 OR EXISTS (SELECT 1 FROM program AS T3 WHERE T3.Director_ID = T1.Director_ID AND T3.Start_Year = 2005),"What are the titles of the programs directed by a director who directed a program between 2000 and 2010, or after 2010, or in 2005?",3,True,extra
SELECT Title FROM program AS T1 WHERE T1.Start_Year > 2000 OR EXISTS (SELECT 1 FROM director_admin AS T2 WHERE T2.Director_ID = T1.Director_ID AND T2.Is_first_director = 'Yes') OR T1.Program_ID = 10,"What are the titles of the programs that started after the year 2000, have a director who is a first director, or have a program ID of 10?",3,True,extra
SELECT Start_Year FROM program WHERE Channel_ID = 1 GROUP BY Start_Year HAVING MAX(Program_ID) = 10 ORDER BY Start_Year ASC,"Which are the start years of the programs with the highest program ID of 10 on channel 1, listed in ascending order?",6,False,hard
"SELECT T1.Name, COUNT(DISTINCT T2.Title), COUNT(DISTINCT T3.Title) FROM channel AS T1 JOIN program AS T2 ON T1.Channel_ID = T2.Channel_ID JOIN program AS T3 ON T2.Director_ID = T3.Director_ID WHERE T2.Start_Year BETWEEN 2000 AND 2010 GROUP BY T1.Name HAVING COUNT(DISTINCT T2.Title) = COUNT(DISTINCT T3.Title) ORDER BY T1.Name ASC","What are the names of channels that have the same number of unique programs directed by the same directors between the years 2000 and 2010, listed in ascending order of channel name?",6,False,extra
"SELECT Name, Analogue_terrestrial_channel FROM channel WHERE Internet = 'yes' AND Digital_terrestrial_channel = 'no' ORDER BY Name ASC","What are the names and analogue terrestrial channels of channels that are available on the internet but not on digital terrestrial, listed in ascending order by name?",2,True,extra
