query,question,iter,flag,hardness
"SELECT T1.Name, T2.Title, T3.Title FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN song AS T3 ON T2.Song_ID = T3.Song_ID WHERE T2.Title != 'song1' AND T3.Title != 'song2'","What are the names of singers and the titles of their songs, excluding songs titled 'song1' and 'song2'?",6,False,hard
"SELECT T1.Name, COUNT(T2.Song_ID) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Highest_Position BETWEEN 1 AND 10 AND T1.Net_Worth_Millions > 10 GROUP BY T1.Name HAVING COUNT(T2.Song_ID) > 5 LIMIT 10","What are the names of the top 10 singers with more than 5 songs in the top 10 and a net worth over 10 million, after ignoring the first 10 results?",6,False,extra
SELECT COUNT(Singer_ID) FROM singer,How many singers are there?,2,True,easy
"SELECT COUNT(DISTINCT T2.Song_ID), COUNT(DISTINCT T1.Name), SUM(T1.Net_Worth_Millions) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Net_Worth_Millions > 10 OR T2.Sales BETWEEN 1 AND 10 OR T1.Birth_Year = 1990 GROUP BY T1.Name HAVING COUNT(DISTINCT T2.Song_ID) > 1 ORDER BY COUNT(DISTINCT T1.Name) DESC","What are the total number of songs, number of singers, and the total net worth of singers who were born in 1990, have a net worth over 10 million, or have songs with sales between 1 and 10, for singers with more than one song?",6,False,extra
"SELECT s1.Name, AVG(s2.Sales) FROM singer s1 JOIN song s2 ON s1.Singer_ID = s2.Singer_ID WHERE s2.Sales > 10000 OR s1.Citizenship = 'USA' OR NOT EXISTS (SELECT 1 FROM singer s3 WHERE s3.Singer_ID = s1.Singer_ID AND s3.Net_Worth_Millions < 10) ORDER BY s1.Name ASC","What are the names of singers from the USA or with a net worth of at least 10 million dollars or with average song sales greater than 10,000, along with their average song sales, listed in ascending order by singer name?",6,True,extra
SELECT Singer_ID FROM singer WHERE Birth_Year BETWEEN 1980 AND 1990 AND Citizenship = 'USA' AND Net_Worth_Millions > 10,What are the IDs of singers born in the USA between 1980 and 1990 with a net worth of more than 10 million?,2,True,medium
SELECT Singer_ID FROM singer ORDER BY Singer_ID DESC LIMIT 10,"What are the last 10 singer ids in descending order, excluding the first 10?",3,True,medium
"SELECT T1.Name, COUNT(DISTINCT T2.Title), SUM(T3.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN song AS T3 ON T2.Singer_ID = T3.Singer_ID WHERE T1.Net_Worth_Millions > 50 GROUP BY T1.Name ORDER BY T1.Name ASC","What are the names of singers who are worth more than $50 million, along with the number of unique song titles and total sales for each singer, listed in ascending order by singer name?",2,True,extra
"SELECT COUNT(DISTINCT T1.Title), T1.Sales FROM song AS T1 WHERE T1.Highest_Position BETWEEN 1 AND 10 AND T1.Sales > 1000000 AND NOT EXISTS (SELECT 1 FROM singer AS T2 WHERE T2.Singer_ID = T1.Singer_ID AND T2.Net_Worth_Millions < 10) ORDER BY T1.Sales ASC","How many unique song titles and what are the sales figures of the songs that reached a highest position between 1 and 10, have sales over 1 million, and are by singers with a net worth of 10 million or more, listed in ascending order of sales?",6,True,extra
SELECT Singer_ID FROM singer WHERE Citizenship = 'USA' OR Birth_Year > 1980 OR Singer_ID IN (SELECT Singer_ID FROM song WHERE Sales > 1000000),What are the singer IDs of the singers from the USA or born after 1980 or singers of the songs that sold more than 1 million copies?,5,True,extra
"SELECT T1.Name, COUNT(DISTINCT T2.Song_ID) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Highest_Position = 1 GROUP BY T1.Name ORDER BY T1.Name ASC","Which singers have had a number one song, and how many number one songs has each singer had, listed in alphabetical order by singer name?",2,True,extra
"SELECT COUNT(DISTINCT Singer_ID), COUNT(Singer_ID) FROM singer WHERE Net_Worth_Millions > 100 LIMIT 10",What are the counts of distinct singer IDs and total singer IDs of the top 10 richest singers with a net worth of more than 100 million?,6,True,extra
SELECT T1.Name FROM singer AS T1 WHERE T1.Citizenship = 'USA' AND EXISTS (SELECT 1 FROM song AS T2 WHERE T2.Title = 'Hello' AND T2.Singer_ID = T1.Singer_ID) ORDER BY T1.Net_Worth_Millions DESC,Which USA singers who have sung the song 'Hello' are listed in order of their net worth from highest to lowest?,2,True,extra
"SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Net_Worth_Millions <= 50 ORDER BY SUM(T2.Sales) DESC","What are the names of singers with a net worth of 50 million or less, along with their total song sales, listed in descending order of total sales?",4,True,hard
SELECT Singer_ID FROM singer ORDER BY Singer_ID DESC,What are the singer IDs in descending order?,2,True,easy
SELECT Singer_ID FROM singer WHERE Net_Worth_Millions > 10 OR EXISTS (SELECT Singer_ID FROM song WHERE singer.Singer_ID = song.Singer_ID AND Sales > 1000000),Which singers have a net worth of more than 10 million or have at least one song with over 1 million sales?,2,True,extra
"SELECT T1.Name, COUNT(DISTINCT T1.Singer_ID), COUNT(DISTINCT T2.Song_ID), COUNT(DISTINCT T2.Title) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Song_ID IN (SELECT Song_ID FROM song WHERE Sales > 1000000) GROUP BY T1.Name HAVING MAX(T2.Sales) > 10000000 LIMIT 5","What are the names of the top singers with the number of unique songs and song titles they have, where their song sales exceed 1 million and their maximum song sales exceed 10 million, showing results 6-10?",6,False,extra
"SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Net_Worth_Millions >= 10 ORDER BY T1.Name ASC","What are the names of singers with a net worth of at least 10 million and their total song sales, listed in ascending order by singer name?",2,True,hard
"SELECT s.Name, so.Title FROM singer s JOIN song so ON s.Singer_ID = so.Singer_ID WHERE s.Net_Worth_Millions > 50 AND so.Sales BETWEEN 100000 AND 200000 AND so.Highest_Position < 10","What are the names of singers with a net worth over 50 million and the titles of their songs that sold between 100,000 and 200,000 copies and reached a position of less than 10?",2,True,extra
