query,question,iter,flag,hardness
SELECT COUNT(DISTINCT T1.JOB_ID) FROM employees AS T1 JOIN jobs AS T2 ON T1.JOB_ID = T2.JOB_ID WHERE T2.MIN_SALARY >= 10000,How many distinct job IDs have a minimum salary of at least 10000?,6,False,medium
"SELECT COUNT(T1.REGION_ID), COUNT(T1.REGION_ID) FROM regions AS T1 JOIN countries AS T2 ON T1.REGION_ID = T2.REGION_ID JOIN locations AS T3 ON T3.COUNTRY_ID = T2.COUNTRY_ID JOIN departments AS T4 ON T3.LOCATION_ID = T4.LOCATION_ID JOIN employees AS T5 ON T5.DEPARTMENT_ID = T4.DEPARTMENT_ID","How many regions have corresponding countries, locations, departments and employees?",6,False,extra
SELECT MAX(SALARY) FROM employees WHERE SALARY <= 10000 ORDER BY SALARY DESC,What is the highest salary less than or equal to 10000 among employees?,2,True,medium
"SELECT COUNT(T1.REGION_ID), AVG(T3.SALARY) FROM regions AS T1 JOIN countries AS T2 ON T1.REGION_ID = T2.REGION_ID JOIN employees AS T3 ON T2.COUNTRY_ID = T3.DEPARTMENT_ID JOIN departments AS T4 ON T3.DEPARTMENT_ID = T4.DEPARTMENT_ID WHERE T3.SALARY < 10000 LIMIT 10",What is the count of distinct region ids and the average salary of employees with a salary less than 10000 from the 11th to 20th result?,6,False,extra
SELECT REGION_NAME FROM regions WHERE REGION_NAME != 'Asia',What are the region names excluding Asia?,2,True,easy
SELECT * FROM employees WHERE SALARY >= 10000 ORDER BY SALARY ASC,"What are the details of all employees who earn a salary of at least 10,000, listed in ascending order of salary?",2,True,medium
SELECT job_id FROM employees WHERE salary = ( SELECT MAX(SALARY) FROM employees ) GROUP BY job_id HAVING MAX(SALARY) = ( SELECT MAX(SALARY) FROM employees ) ORDER BY job_id DESC,"What job IDs have employees who earn the maximum salary, sorted by job ID in descending order?",2,True,extra
SELECT COUNT(DISTINCT JOB_ID) FROM employees WHERE SALARY BETWEEN 5000 AND 10000 OR JOB_ID IN (SELECT JOB_ID FROM job_history WHERE START_DATE > '2000-01-01'),"How many different jobs are held by employees whose salary is between 5000 and 10000 or who have held a job that started after January 1, 2000?",6,False,extra
"SELECT COUNT(DISTINCT LOCATION_ID) AS LOCATION_COUNT, MIN(POSTAL_CODE) AS MIN_POSTAL_CODE, MAX(CITY) AS MAX_CITY FROM locations WHERE CITY != 'San Francisco' ORDER BY LOCATION_ID DESC","What are the total number of distinct location ids, the minimum postal code, and the maximum city for locations not in San Francisco, listed in descending order by location id?",2,True,extra
SELECT * FROM employees AS e WHERE e.SALARY BETWEEN 10000 AND 20000 AND e.JOB_ID NOT IN (SELECT JOB_ID FROM jobs WHERE MIN_SALARY < 5000) AND e.DEPARTMENT_ID = 80,What information is available about employees in department 80 with salaries between 10000 and 20000 and job ids that have a minimum salary of at least 5000?,2,True,extra
SELECT DISTINCT REGION_NAME AS r_name FROM regions WHERE REGION_ID < 4 OR REGION_ID BETWEEN 2 AND 5 OR REGION_NAME = 'Europe' ORDER BY REGION_NAME ASC LIMIT 10,"What are the next 10 unique region names in ascending order, excluding the first 10, where the region id is either less than 4, between 2 and 5, or the region name is 'Europe'?",2,True,extra
SELECT REGION_NAME FROM regions WHERE REGION_ID BETWEEN 100 AND 200 OR REGION_NAME = 'Europe' ORDER BY REGION_NAME ASC,"What are the names of regions with id between 100 and 200 or region name 'Europe', listed in alphabetical order?",2,True,hard
"SELECT FIRST_NAME, LAST_NAME FROM employees WHERE HIRE_DATE BETWEEN '1995-01-01' AND '1995-12-31' OR SALARY > 10000 OR JOB_ID = 'IT_PROG' ORDER BY EMPLOYEE_ID ASC","What are the first and last names of employees hired in 1995 or with a salary greater than 10000, or in the 'IT_PROG' job, listed in ascending order of employee ID?",2,True,extra
SELECT COUNTRY_NAME FROM countries AS T1 WHERE REGION_ID <= 2,What are the country names in the first two regions?,6,False,easy
"SELECT T1.FIRST_NAME, T2.JOB_TITLE, T3.DEPARTMENT_NAME FROM employees AS T1 JOIN jobs AS T2 ON T1.JOB_ID = T2.JOB_ID JOIN departments AS T3 ON T1.DEPARTMENT_ID = T3.DEPARTMENT_ID WHERE EXISTS (SELECT 1 FROM job_history WHERE EMPLOYEE_ID = T1.EMPLOYEE_ID) ORDER BY T1.SALARY DESC LIMIT 10","What are the names, job titles, and department names of the top 10 highest paid employees who have a job history, ordered by their salaries in descending order, excluding the first 10 results?",2,True,extra
SELECT LOCATION_ID AS LOCATION FROM locations WHERE STREET_ADDRESS >= '1600 Farnam St.',What are the location ids of the locations with a street address of '1600 Farnam St.' or higher?,3,True,easy
SELECT job_title FROM jobs WHERE (MIN_SALARY = 10000 OR MIN_SALARY BETWEEN 5000 AND 15000 OR MAX_SALARY > (SELECT MIN_SALARY FROM jobs WHERE JOB_TITLE = 'Marketing Manager')),"What job titles have either a minimum salary of 10000, or a minimum salary between 5000 and 15000, or a maximum salary greater than the minimum salary of a 'Marketing Manager'?",2,True,easy
"SELECT COUNT(DISTINCT LOCATION_ID), COUNT(DISTINCT STREET_ADDRESS), COUNT(DISTINCT POSTAL_CODE), COUNT(DISTINCT CITY), COUNT(DISTINCT STATE_PROVINCE), COUNT(DISTINCT COUNTRY_ID) FROM locations AS T1 ORDER BY COUNTRY_ID ASC","How many unique location ids, street addresses, postal codes, cities, states, and countries are there in the locations table when ordered by country id in ascending order?",4,True,medium
SELECT T1.COUNTRY_NAME FROM countries AS T1 JOIN regions AS T2 ON T1.REGION_ID = T2.REGION_ID WHERE T1.COUNTRY_ID = 'US' ORDER BY T1.COUNTRY_NAME DESC LIMIT 1,"What is the country name in the country with country id 'US', excluding the one with the lexicographically largest country name?",3,True,extra
