query,question,iter,flag,hardness
"SELECT T1.Name, SUM(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID JOIN poker_player AS T3 ON T2.People_ID = T3.People_ID WHERE T1.Height <= 180 GROUP BY T1.Name ORDER BY T1.Name DESC","What are the names of people 180cm or shorter, along with their total earnings from poker, listed in descending order by name?",6,True,extra
"SELECT T1.Name, SUM(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID GROUP BY T1.Name",What is the total earnings for each poker player?,2,True,medium
"SELECT COUNT(DISTINCT T1.People_ID), SUM(T2.Final_Table_Made) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T1.Nationality = 'USA' AND T2.Earnings > 1000000 AND T1.Height IN (SELECT Height FROM people WHERE Height > 180)","What is the number of distinct USA poker players who are over 180cm tall and have earnings over 1 million dollars, and what is their total number of final tables made?",6,False,extra
"SELECT T1.Height, T1.Nationality, COUNT(T2.Poker_Player_ID) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID GROUP BY T1.Height, T1.Nationality ORDER BY T1.Height ASC","What is the number of poker players by height and nationality, listed in ascending order of height?",3,True,hard
"SELECT T1.Name, MIN(T2.Final_Table_Made) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Money_Rank < 100 LIMIT 10",What are the names of the 11th to 20th top-earning poker players with a money rank below 100 along with their least number of final tables made?,6,False,hard
"SELECT MAX(T1.Earnings) AS max_earning, T2.Name FROM poker_player AS T1 INNER JOIN people AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Height >= 180 ORDER BY T1.Earnings DESC LIMIT 10","What are the names of the 11th to 20th highest-earning poker players who are at least 180cm tall, listed in order of their earnings?",2,True,extra
"SELECT T1.Nationality, T2.Earnings FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID JOIN poker_player AS T3 ON T2.Poker_Player_ID = T3.Poker_Player_ID WHERE T2.Final_Table_Made >= 1 AND T3.Best_Finish >= 1",What are the nationalities and earnings of poker players who made the final table and achieved a best finish?,6,False,hard
SELECT COUNT(DISTINCT T1.People_ID) FROM poker_player AS T1 JOIN people AS T2 ON T1.People_ID = T2.People_ID JOIN poker_player AS T3 ON T1.People_ID = T3.People_ID WHERE T2.Nationality = 'USA' AND T2.Height BETWEEN 175 AND 185 AND T1.Earnings IN (SELECT MAX(Earnings) FROM poker_player),How many unique people from the USA with a height between 175 and 185 have the highest poker earnings?,6,False,extra
SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player WHERE Final_Table_Made > 10) LIMIT 5,"What are the names of the 5 people who did not make more than 10 final tables, starting from the 6th person?",6,False,extra
"SELECT T1.Name, SUM(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID WHERE T2.Final_Table_Made < 10",What are the names of poker players who have made it to the final table less than 10 times along with their total earnings?,6,False,medium
