sql,hardness
"SELECT COUNT(T1.document_type_code) AS doc_count, T1.document_type_description FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code WHERE T1.document_type_code <= 'X' GROUP BY T1.document_type_description",hard
SELECT COUNT(DISTINCT T1.document_id) FROM Circulation_History AS T1 JOIN Circulation_History AS T2 ON T1.document_id = T2.document_id WHERE T1.employee_id = T2.employee_id,medium
SELECT document_type_description FROM Ref_Document_Types WHERE document_type_code = 'D001' AND document_type_code BETWEEN 'D001' AND 'D005' AND LENGTH(document_type_description) > 10 LIMIT 5,medium
SELECT MAX(draft_number) FROM Draft_Copies,easy
SELECT COUNT(DISTINCT T2.document_type_description) FROM Documents AS T1 JOIN Ref_Document_Types AS T2 ON T1.document_type_code = T2.document_type_code WHERE T1.document_status_code = 'active' AND T1.receipt_date BETWEEN '2020-01-01' AND '2020-12-31' AND NOT EXISTS (SELECT 1 FROM Documents_Mailed AS T3 WHERE T3.document_id = T1.document_id) LIMIT 10,extra
"SELECT T1.document_type_description, MIN(T2.receipt_date) FROM Ref_Document_Types AS T1 JOIN Documents AS T2 ON T1.document_type_code = T2.document_type_code WHERE T2.document_status_code = 'active' AND T2.receipt_date BETWEEN '2022-01-01' AND '2022-12-31' AND T2.shipping_agent_code NOT IN (SELECT shipping_agent_code FROM Ref_Shipping_Agents WHERE shipping_agent_name = 'Default Agent') GROUP BY T1.document_type_description LIMIT 10",extra
"SELECT T1.document_type_description, T2.document_status_description FROM Ref_Document_Types AS T1 JOIN Ref_Document_Status AS T2 ON T1.document_type_code = T2.document_status_code JOIN Documents AS T3 ON T2.document_status_code = T3.document_status_code WHERE T3.document_id <= 1000",hard
"SELECT T1.document_id, COUNT(T2.document_id) FROM Documents AS T1 JOIN Documents AS T2 ON T1.document_id = T2.document_id WHERE NOT EXISTS (SELECT 1 FROM Documents_Mailed WHERE Documents_Mailed.document_id = T1.document_id) GROUP BY T1.document_id LIMIT 10",extra
SELECT COUNT(DISTINCT T1.employee_id) FROM Circulation_History AS T1 JOIN Circulation_History AS T2 ON T1.document_id = T2.document_id WHERE T1.draft_number > 1,medium
SELECT document_type_code FROM Ref_Document_Types WHERE NOT EXISTS (SELECT document_type_code FROM Documents WHERE Ref_Document_Types.document_type_code = Documents.document_type_code),hard
