Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT affected_region.Region_id FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID > 85
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT r.Region_code), r.Region_id, r.Region_id FROM region AS r"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT y.Name, y.Name, y.Dates_active FROM storm JOIN storm AS y ON storm.Storm_ID = y.Storm_ID WHERE Number_Deaths <= (SELECT MIN(Number_Deaths) FROM storm AS u WHERE u.Storm_ID BETWEEN 1 AND 10 LIMIT 2) GROUP BY y.Dates_active HAVING MAX(y.Number_Deaths) >= 13"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Number_Deaths), Name, Number_Deaths FROM storm WHERE  Number_Deaths = 47 GROUP BY Number_Deaths HAVING AVG(Damage_millions_USD) >= 83"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT z.Region_id FROM region AS z WHERE  z.Region_id = 28 LIMIT 1
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT z.Region_id, z.Region_id FROM region AS z WHERE  z.Region_id > 65 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Storm_ID), Region_code FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  affected_region.Region_id >= 22"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Region_name FROM region WHERE  Region_id > 94 ORDER BY Region_name DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Number_city_affected, Number_city_affected, Region_name FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE Number_city_affected BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM region AS d WHERE  d.Region_id >= 72 AND affected_region.Region_id = d.Region_id)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT affected_region.Region_id), affected_region.Storm_ID FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE  Max_speed <= 41 ORDER BY affected_region.Storm_ID ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Dates_active FROM storm WHERE  Storm_ID = 78 ORDER BY Dates_active ASC LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Damage_millions_USD), COUNT(Number_Deaths) FROM storm WHERE EXISTS (SELECT * FROM affected_region AS n WHERE n.Number_city_affected BETWEEN 1 AND 10 AND storm.Storm_ID = n.Storm_ID)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Number_Deaths FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id ORDER BY Number_Deaths ASC LIMIT 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(u.Number_Deaths), COUNT(u.Damage_millions_USD) FROM storm AS u WHERE u.Number_Deaths BETWEEN 1 AND 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT a.Damage_millions_USD), a.Name, storm.Name FROM storm AS a JOIN storm ON storm.Storm_ID = a.Storm_ID WHERE  a.Number_Deaths = 47"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Region_id), Region_code FROM region WHERE  Region_id >= 86 GROUP BY Region_code LIMIT 2"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Storm_ID FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID <= 100 AND EXISTS (SELECT * FROM affected_region WHERE Number_city_affected BETWEEN 1 AND 10 AND region.Region_id = Region_id) ORDER BY Storm_ID DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Number_city_affected), MIN(Storm_ID), Number_city_affected FROM affected_region WHERE  Storm_ID <= 9 GROUP BY Number_city_affected"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Number_city_affected), SUM(storm.Storm_ID), Dates_active FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE Number_Deaths BETWEEN 1 AND 10 AND Max_speed IN (SELECT Max_speed FROM storm WHERE Number_Deaths BETWEEN 1 AND 10) GROUP BY Dates_active LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT affected_region.Storm_ID, Region_code FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE EXISTS (SELECT * FROM region WHERE Region_id BETWEEN 1 AND 10 OR  Region_id >= 66 AND affected_region.Region_id = Region_id LIMIT 7) GROUP BY Region_code HAVING MIN(region.Region_id) <= 59"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Number_Deaths), Number_city_affected, Name FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE  Number_Deaths > 5 GROUP BY Name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Storm_ID), MIN(Region_id) FROM affected_region WHERE  Storm_ID = 34"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Dates_active), storm.Storm_ID FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE  Damage_millions_USD < 53"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Region_id, Name, affected_region.Storm_ID FROM storm JOIN affected_region ON affected_region.Storm_ID = storm.Storm_ID WHERE Max_speed BETWEEN 1 AND 10 AND Region_id > (SELECT AVG(Region_id) FROM region AS a) GROUP BY affected_region.Storm_ID HAVING MIN(Max_speed) > 73 LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Number_Deaths), COUNT(DISTINCT Max_speed), Name, Damage_millions_USD FROM storm JOIN affected_region JOIN region ON affected_region.Storm_ID = storm.Storm_ID AND region.Region_id = affected_region.Region_id WHERE affected_region.Region_id BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM affected_region WHERE storm.Storm_ID = Storm_ID) GROUP BY Damage_millions_USD HAVING AVG(Max_speed) <= 80"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Region_name, Region_code FROM region WHERE Region_id BETWEEN 1 AND 10 OR  Region_id = 41 GROUP BY Region_name HAVING MAX(Region_id) > 23 LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Region_id FROM region WHERE  Region_id > 1
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Number_city_affected FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE Number_city_affected BETWEEN 1 AND 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Number_Deaths), Name, Number_Deaths FROM storm WHERE Number_Deaths NOT IN (SELECT Number_Deaths FROM storm WHERE Storm_ID BETWEEN 1 AND 10) GROUP BY Number_Deaths"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Storm_ID, Storm_ID, region.Region_id FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE  Storm_ID >= 33 ORDER BY Storm_ID ASC LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Region_code FROM region WHERE  Region_id != 23 ORDER BY Region_code ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Number_city_affected FROM affected_region WHERE  Number_city_affected <= 66 LIMIT 7
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Number_city_affected), AVG(Storm_ID), Region_name FROM affected_region JOIN region ON region.Region_id = affected_region.Region_id WHERE affected_region.Region_id BETWEEN 1 AND 10 AND  region.Region_id = 72 GROUP BY Region_name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Region_id), Region_id FROM region WHERE  Region_id != 49 ORDER BY Region_id ASC LIMIT 2"
