Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT other_details, address_details FROM Ref_Document_Types JOIN Documents JOIN Addresses JOIN Documents_Mailed ON Documents.document_type_code = Ref_Document_Types.document_type_code AND Documents.document_id = Documents_Mailed.document_id AND Documents_Mailed.mailed_to_address_id = Addresses.address_id WHERE  mailed_to_address_id != 11"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT SUM(document_id) FROM Ref_Document_Types JOIN Documents JOIN Ref_Shipping_Agents ON Documents.shipping_agent_code = Ref_Shipping_Agents.shipping_agent_code AND Documents.document_type_code = Ref_Document_Types.document_type_code WHERE  document_id > 56 LIMIT 5
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT SUM(document_id) FROM Documents_Mailed WHERE mailed_to_address_id < (SELECT MIN(mailed_to_address_id) FROM Documents_Mailed)
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT f.mailing_date), Documents_Mailed.mailed_to_address_id FROM Documents_Mailed AS f JOIN Documents_Mailed ON Documents_Mailed.document_id = f.document_id WHERE  f.document_id = 78 GROUP BY Documents_Mailed.mailed_to_address_id HAVING SUM(Documents_Mailed.mailed_to_address_id) = 83 ORDER BY Documents_Mailed.mailed_to_address_id DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT other_details) FROM Roles JOIN Employees ON Employees.role_code = Roles.role_code LIMIT 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT document_id FROM Draft_Copies WHERE copy_number BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Circulation_History WHERE  document_id <= 45 AND Draft_Copies.document_id = document_id) ORDER BY document_id DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(document_id), other_details FROM Documents WHERE  document_id != 64 ORDER BY other_details ASC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(Draft_Copies.document_id), Draft_Copies.document_id, Document_Drafts.draft_number FROM Draft_Copies JOIN Document_Drafts ON Document_Drafts.draft_number = Draft_Copies.draft_number WHERE EXISTS (SELECT * FROM Circulation_History AS x WHERE  x.draft_number = 5 AND Draft_Copies.document_id = x.document_id LIMIT 6) GROUP BY Document_Drafts.draft_number LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(address_id), address_id FROM Addresses WHERE address_id BETWEEN 1 AND 10 ORDER BY address_id DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT e.draft_details FROM Document_Drafts AS e WHERE  e.document_id = 7 ORDER BY e.draft_details DESC
