Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT d.Year), enrollments.TotalEnrollment_AY FROM enrollments JOIN enrollments AS d ON enrollments.Campus = d.Campus WHERE  enrollments.TotalEnrollment_AY <= 69 GROUP BY enrollments.TotalEnrollment_AY HAVING SUM(d.TotalEnrollment_AY) < 95"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(m.Campus), COUNT(DISTINCT m.Campus) FROM faculty AS m WHERE  m.Faculty = 12"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Campus FROM faculty WHERE  Faculty <= 16 ORDER BY Campus ASC LIMIT 7
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT w.Year, w.Campus FROM Campuses AS w WHERE  w.Id = 60 OR Id IN (SELECT Id FROM Campuses AS n) ORDER BY w.Campus DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT p.Campus), p.Year FROM discipline_enrollments AS p WHERE  p.Year = 34 GROUP BY p.Year HAVING COUNT(p.Undergraduate) = 68 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Graduate FROM discipline_enrollments
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(enrollments.Year), COUNT(DISTINCT degrees.Campus), County FROM degrees JOIN enrollments JOIN Campuses ON degrees.Campus = Campuses.Id AND enrollments.Campus = Campuses.Id WHERE  enrollments.Campus <= 17 ORDER BY County ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Campuses.Campus), County FROM degrees JOIN enrollments JOIN Campuses JOIN faculty ON Campuses.Id = faculty.Campus AND degrees.Campus = Campuses.Id AND enrollments.Campus = Campuses.Id WHERE  degrees.Year >= 39"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT MIN(faculty.Year) FROM degrees JOIN Campuses JOIN faculty ON Campuses.Id = faculty.Campus AND degrees.Campus = Campuses.Id WHERE Faculty BETWEEN 1 AND 10 LIMIT 8
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(h.Year), SUM(h.Year) FROM Campuses AS h WHERE  h.Id <= 85"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT CampusFee), CampusFee FROM csu_fees WHERE Year BETWEEN 1 AND 10 OR Year IN (SELECT Year FROM degrees AS e) GROUP BY CampusFee LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT FTE_AY FROM enrollments JOIN Campuses ON enrollments.Campus = Campuses.Id ORDER BY FTE_AY DESC
