Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT c.cmi_cross_ref_id FROM Benefits_Overpayments AS c JOIN Benefits_Overpayments ON Benefits_Overpayments.council_tax_id = c.council_tax_id
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(s.electoral_register_id), s.cmi_cross_ref_id FROM Electoral_Register AS s WHERE s.electoral_register_id BETWEEN 1 AND 10 AND  s.cmi_cross_ref_id >= 13 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT source_system_code FROM CMI_Cross_References JOIN Benefits_Overpayments JOIN Customer_Master_Index ON CMI_Cross_References.master_customer_id = Customer_Master_Index.master_customer_id AND Benefits_Overpayments.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id WHERE CMI_Cross_References.cmi_cross_ref_id BETWEEN 1 AND 10 AND  Benefits_Overpayments.cmi_cross_ref_id < 58 LIMIT 7
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(cmi_cross_ref_id), cmi_cross_ref_id, council_tax_id FROM Benefits_Overpayments WHERE  cmi_cross_ref_id > 53 GROUP BY cmi_cross_ref_id"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Rent_Arrears.cmi_cross_ref_id), COUNT(DISTINCT source_system_code), Council_Tax.cmi_cross_ref_id FROM CMI_Cross_References JOIN Council_Tax JOIN Customer_Master_Index JOIN Rent_Arrears ON CMI_Cross_References.master_customer_id = Customer_Master_Index.master_customer_id AND Council_Tax.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id AND Rent_Arrears.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id WHERE  CMI_Cross_References.master_customer_id >= 17 AND council_tax_id >= (SELECT AVG(council_tax_id) FROM Parking_Fines AS x) GROUP BY Council_Tax.cmi_cross_ref_id ORDER BY Council_Tax.cmi_cross_ref_id ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Council_Tax.cmi_cross_ref_id FROM Council_Tax JOIN CMI_Cross_References ON Council_Tax.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id WHERE master_customer_id BETWEEN 1 AND 10 OR cmi_cross_ref_id IN (SELECT cmi_cross_ref_id FROM Rent_Arrears)
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Business_Rates.business_rates_id, q.cmi_cross_ref_id FROM Business_Rates AS q JOIN Business_Rates ON Business_Rates.business_rates_id = q.business_rates_id WHERE  q.business_rates_id = 51 GROUP BY q.cmi_cross_ref_id LIMIT 9"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT cmi_cross_ref_id, council_tax_id FROM Benefits_Overpayments WHERE  cmi_cross_ref_id = 53"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT council_tax_id, source_system_code FROM CMI_Cross_References JOIN Council_Tax JOIN Electoral_Register JOIN Customer_Master_Index ON CMI_Cross_References.master_customer_id = Customer_Master_Index.master_customer_id AND CMI_Cross_References.cmi_cross_ref_id = Electoral_Register.cmi_cross_ref_id AND Council_Tax.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id WHERE  Customer_Master_Index.master_customer_id < 50 LIMIT 1"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT source_system_code, source_system_code, source_system_code FROM CMI_Cross_References JOIN Benefits_Overpayments ON Benefits_Overpayments.cmi_cross_ref_id = CMI_Cross_References.cmi_cross_ref_id WHERE council_tax_id = (SELECT MIN(council_tax_id) FROM Rent_Arrears) GROUP BY source_system_code LIMIT 9"
