Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT President_Vote, Fname FROM Voting_record JOIN Student ON Voting_record.Class_Senator_Vote = Student.StuID AND Voting_record.Treasurer_Vote = Student.StuID AND Voting_record.Vice_President_Vote = Student.StuID AND Voting_record.StuID = Student.StuID AND Student.StuID = Voting_record.President_Vote WHERE Advisor BETWEEN 1 AND 10 OR StuID >= (SELECT MAX(StuID) FROM Voting_record WHERE  Secretary_Vote != 69) LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Age, city_code FROM Student WHERE Sex >= (SELECT AVG(Sex) FROM Student AS x WHERE  x.StuID <= 76) ORDER BY Age DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT p.Class_Senator_Vote FROM Voting_record AS p WHERE  p.Secretary_Vote < 40 ORDER BY p.Class_Senator_Vote ASC LIMIT 7
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT c.Sex, c.Fname, Student.Sex FROM Student JOIN Student AS c ON Student.StuID = c.StuID WHERE  c.Major != 64 OR EXISTS (SELECT * FROM Voting_record AS g WHERE  g.StuID <= 75 AND Student.StuID = g.StuID LIMIT 5) GROUP BY Student.Sex HAVING SUM(Student.Advisor) < 98"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Fname, Major FROM Student GROUP BY Major HAVING COUNT(Age) >= 48 LIMIT 2"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(b.Age), Student.StuID, b.Advisor FROM Student AS b JOIN Student ON Student.StuID = b.StuID WHERE  b.Major != 93 OR Fname IN (SELECT Fname FROM Student AS b WHERE b.Major BETWEEN 1 AND 10 OR  b.StuID >= 82) GROUP BY b.Advisor ORDER BY b.Advisor ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT s.Election_Cycle FROM Voting_record AS s
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(StuID), AVG(President_Vote), Election_Cycle FROM Voting_record WHERE Class_President_Vote BETWEEN 1 AND 10 AND  Class_President_Vote > 97 ORDER BY Election_Cycle DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Class_Senator_Vote, Treasurer_Vote, Class_Senator_Vote FROM Voting_record JOIN Student ON Voting_record.Class_Senator_Vote = Student.StuID AND Voting_record.Treasurer_Vote = Student.StuID AND Voting_record.Vice_President_Vote = Student.StuID AND Voting_record.StuID = Student.StuID AND Student.StuID = Voting_record.President_Vote WHERE  Treasurer_Vote != 78 ORDER BY Class_Senator_Vote DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Major), Sex FROM Student WHERE  Age <= 45"
