Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Staff_in_Processes.document_id), process_outcome_code FROM Documents_Processes JOIN Staff_in_Processes ON Documents_Processes.document_id = Staff_in_Processes.document_id WHERE  Staff_in_Processes.document_id = 57 LIMIT 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Documents_Processes.process_id), process_description FROM Documents_Processes JOIN Business_Processes JOIN Staff_in_Processes ON Documents_Processes.process_id = Business_Processes.process_id AND Documents_Processes.document_id = Staff_in_Processes.document_id WHERE staff_role_code > (SELECT AVG(staff_role_code) FROM Staff_in_Processes AS t WHERE  t.document_id <= 72)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT i.process_name FROM Business_Processes AS i WHERE  i.process_id < 49
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT process_outcome_code FROM Documents_Processes WHERE process_id BETWEEN 1 AND 10 AND  process_id >= 29 ORDER BY process_outcome_code ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Staff_in_Processes.process_id FROM Process_Outcomes JOIN Documents_Processes JOIN Business_Processes JOIN Staff_in_Processes ON Documents_Processes.process_id = Business_Processes.process_id AND Documents_Processes.document_id = Staff_in_Processes.document_id AND Process_Outcomes.process_outcome_code = Documents_Processes.process_outcome_code WHERE  Business_Processes.process_id = 5 AND document_id IN (SELECT document_id FROM Documents_Processes AS p WHERE  p.document_id != 6) GROUP BY Staff_in_Processes.process_id
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT d.process_id, d.process_id, d.other_details FROM Business_Processes AS d WHERE  d.next_process_id >= 33 GROUP BY d.other_details LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT z.author_name FROM Documents AS z WHERE  z.document_id = 78
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Documents_Processes.process_status_code, other_details FROM Process_Status JOIN Documents_Processes JOIN Business_Processes ON Documents_Processes.process_status_code = Process_Status.process_status_code AND Documents_Processes.process_id = Business_Processes.process_id WHERE document_id BETWEEN 1 AND 10 AND  next_process_id = 25 GROUP BY Documents_Processes.process_status_code HAVING MAX(next_process_id) = 63 ORDER BY Documents_Processes.process_status_code DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT process_outcome_code FROM Process_Outcomes WHERE process_outcome_code IN (SELECT process_outcome_code FROM Documents_Processes AS p WHERE  p.process_id >= 51 LIMIT 3) ORDER BY process_outcome_code DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(Documents_Processes.process_id), Documents_Processes.process_id FROM Documents JOIN Documents_Processes JOIN Business_Processes ON Documents_Processes.process_id = Business_Processes.process_id AND Documents.document_id = Documents_Processes.document_id WHERE  Business_Processes.process_id != 29 ORDER BY Documents_Processes.process_id ASC"
