Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT phone_market.Phone_ID, Memory_in_G FROM phone JOIN phone_market ON phone_market.Phone_ID = phone.Phone_ID WHERE Num_of_stock BETWEEN 1 AND 10 AND Num_of_stock > (SELECT AVG(Num_of_stock) FROM phone_market AS h LIMIT 10) GROUP BY Memory_in_G HAVING COUNT(Price) < 79"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(s.Phone_ID), COUNT(DISTINCT s.Phone_ID), s.Memory_in_G FROM phone AS s WHERE s.Phone_ID BETWEEN 1 AND 10 AND Price < (SELECT SUM(Price) FROM phone WHERE Price BETWEEN 1 AND 10 AND  Price < 45) GROUP BY s.Memory_in_G ORDER BY s.Memory_in_G DESC LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Price FROM phone WHERE EXISTS (SELECT * FROM phone_market WHERE Num_of_stock BETWEEN 1 AND 10 OR  Market_ID > 96 AND phone.Phone_ID = Phone_ID)
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT market.Market_ID), COUNT(DISTINCT District), Memory_in_G, District FROM phone JOIN phone_market JOIN market ON phone_market.Phone_ID = phone.Phone_ID AND market.Market_ID = phone_market.Market_ID WHERE market.Market_ID BETWEEN 1 AND 10 AND  market.Market_ID >= 25 GROUP BY District"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Carrier FROM phone JOIN phone_market ON phone_market.Phone_ID = phone.Phone_ID WHERE Market_ID < (SELECT MIN(Market_ID) FROM phone_market AS x WHERE  x.Num_of_stock != 37) ORDER BY Carrier ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(t.Ranking), COUNT(DISTINCT t.Num_of_shops), t.Num_of_employees, t.District FROM market AS t WHERE  t.Ranking != 69 GROUP BY t.District ORDER BY t.Num_of_employees ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(a.Market_ID), a.Num_of_stock FROM phone_market AS a WHERE  a.Market_ID != 56"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Num_of_stock FROM phone_market JOIN market ON market.Market_ID = phone_market.Market_ID WHERE market.Market_ID BETWEEN 1 AND 10 AND  phone_market.Market_ID >= 7 GROUP BY Num_of_stock LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT r.Num_of_stock FROM phone_market AS r WHERE  r.Num_of_stock >= 12 ORDER BY r.Num_of_stock ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Phone_ID FROM phone_market WHERE  Num_of_stock != 63 OR Market_ID IN (SELECT Market_ID FROM phone_market WHERE  Market_ID < 16 LIMIT 6) LIMIT 6
