Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Problems.product_id, other_problem_details FROM Problems JOIN Product ON Product.product_id = Problems.product_id WHERE EXISTS (SELECT * FROM Product AS l WHERE  l.product_id != 8 AND Problems.problem_id = l.product_id LIMIT 7) GROUP BY other_problem_details"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT k.product_details), k.product_id, k.product_name FROM Product AS k WHERE  k.product_id != 60 GROUP BY k.product_name"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(problem_id), other_log_details FROM Problem_Log WHERE problem_log_id BETWEEN 1 AND 10 AND  assigned_to_staff_id >= 99 ORDER BY other_log_details ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT log_entry_fix), problem_id FROM Staff JOIN Problem_Log ON Problem_Log.assigned_to_staff_id = Staff.staff_id WHERE assigned_to_staff_id BETWEEN 1 AND 10 OR EXISTS (SELECT * FROM Staff WHERE  staff_id != 79 AND Problem_Log.problem_log_id = staff_id) GROUP BY problem_id"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT y.product_name FROM Product AS y JOIN Product ON Product.product_id = y.product_id WHERE Product.product_id BETWEEN 1 AND 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT problem_category_description, log_entry_description FROM Product JOIN Problems JOIN Problem_Log JOIN Problem_Category_Codes ON Problems.problem_id = Problem_Log.problem_id AND Problem_Category_Codes.problem_category_code = Problem_Log.problem_category_code AND Product.product_id = Problems.product_id WHERE Problems.problem_id BETWEEN 1 AND 10 AND log_entry_fix != (SELECT AVG(log_entry_fix) FROM Problem_Log WHERE problem_id BETWEEN 1 AND 10) GROUP BY log_entry_description LIMIT 3"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT product_id), Problems.problem_id FROM Problems JOIN Problem_Log JOIN Problem_Category_Codes ON Problems.problem_id = Problem_Log.problem_id AND Problem_Category_Codes.problem_category_code = Problem_Log.problem_category_code WHERE  product_id != 4 ORDER BY Problems.problem_id ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MIN(reported_by_staff_id), staff_first_name FROM Problems JOIN Staff ON Problems.reported_by_staff_id = Staff.staff_id AND Problems.closure_authorised_by_staff_id = Staff.staff_id WHERE  staff_id > 6 ORDER BY staff_first_name ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT other_problem_details, product_details FROM Problems JOIN Product ON Product.product_id = Problems.product_id WHERE closure_authorised_by_staff_id BETWEEN 1 AND 10 AND date_problem_reported >= (SELECT MIN(date_problem_reported) FROM Problems AS m WHERE  m.closure_authorised_by_staff_id <= 34)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT other_staff_details, staff_last_name FROM Staff WHERE  staff_id <= 2 GROUP BY staff_last_name HAVING SUM(staff_id) >= 16"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT MIN(product_id) FROM Product WHERE  product_id != 52
