Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'count_distinct_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(EMP_NUM), COUNT(DISTINCT EMP_LNAME), EMP_INITIAL FROM EMPLOYEE WHERE EMP_NUM BETWEEN 1 AND 10 OR EMP_FNAME < (SELECT AVG(EMP_FNAME) FROM EMPLOYEE AS c WHERE c.EMP_NUM BETWEEN 1 AND 10 LIMIT 9)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT CLASS_CODE FROM ENROLL WHERE  STU_NUM <= 54 LIMIT 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT PROF_NUM, CLASS_TIME FROM CLASS JOIN ENROLL JOIN COURSE ON CLASS.CLASS_CODE = ENROLL.CLASS_CODE AND COURSE.CRS_CODE = CLASS.CRS_CODE WHERE CLASS_CODE NOT IN (SELECT CLASS_CODE FROM CLASS AS t WHERE  t.PROF_NUM >= 28) GROUP BY CLASS_TIME HAVING MIN(PROF_NUM) >= 32"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT CRS_CREDIT, CRS_DESCRIPTION FROM COURSE WHERE  CRS_CREDIT = 41 GROUP BY CRS_DESCRIPTION LIMIT 8"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT AVG(PROFESSOR.EMP_NUM) FROM EMPLOYEE JOIN PROFESSOR ON EMPLOYEE.EMP_NUM = PROFESSOR.EMP_NUM WHERE EMP_DOB <= (SELECT MIN(EMP_DOB) FROM EMPLOYEE) LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT STU_NUM), PROF_NUM, STU_NUM FROM STUDENT JOIN DEPARTMENT ON DEPARTMENT.DEPT_CODE = STUDENT.DEPT_CODE WHERE  PROF_NUM <= 1 AND STU_FNAME NOT IN (SELECT STU_FNAME FROM STUDENT AS r WHERE r.STU_NUM BETWEEN 1 AND 10 OR  r.STU_NUM <= 49)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(CRS_CREDIT), COUNT(DISTINCT CRS_CODE), CRS_DESCRIPTION FROM COURSE WHERE CRS_CREDIT BETWEEN 1 AND 10 AND  CRS_CREDIT <= 76 GROUP BY CRS_DESCRIPTION ORDER BY CRS_DESCRIPTION DESC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': 'not_exists_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT CLASS.CRS_CODE, PROF_NUM FROM CLASS JOIN ENROLL JOIN COURSE ON CLASS.CLASS_CODE = ENROLL.CLASS_CODE AND COURSE.CRS_CODE = CLASS.CRS_CODE WHERE EXISTS (SELECT * FROM COURSE AS b WHERE  b.CRS_CREDIT != 6 AND CLASS.CLASS_CODE = b.CRS_CODE LIMIT 9) GROUP BY PROF_NUM HAVING AVG(STU_NUM) < 94 ORDER BY PROF_NUM DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT EMP_JOBCODE FROM EMPLOYEE JOIN CLASS ON CLASS.PROF_NUM = EMPLOYEE.EMP_NUM WHERE EMP_NUM BETWEEN 1 AND 10 OR  EMP_NUM != 82
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT AVG(STU_GPA) FROM STUDENT JOIN CLASS JOIN DEPARTMENT JOIN ENROLL ON DEPARTMENT.DEPT_CODE = STUDENT.DEPT_CODE AND CLASS.CLASS_CODE = ENROLL.CLASS_CODE AND ENROLL.STU_NUM = STUDENT.STU_NUM WHERE  CLASS.PROF_NUM != 34 LIMIT 3
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(STU_GPA), DEPT_CODE FROM STUDENT WHERE STU_HRS BETWEEN 1 AND 10 OR STU_HRS != (SELECT SUM(STU_HRS) FROM STUDENT AS t WHERE t.STU_NUM BETWEEN 1 AND 10) ORDER BY DEPT_CODE DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': 'between', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT DEPARTMENT.DEPT_NAME), b.EMP_NUM, b.EMP_NUM FROM DEPARTMENT AS b JOIN DEPARTMENT ON DEPARTMENT.DEPT_CODE = b.DEPT_CODE WHERE b.EMP_NUM BETWEEN 1 AND 10"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'comparison_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT CRS_CODE FROM CLASS WHERE PROF_NUM BETWEEN 1 AND 10 OR CLASS_ROOM < (SELECT AVG(CLASS_ROOM) FROM CLASS LIMIT 7) ORDER BY CRS_CODE ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': 'none', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT z.EMP_FNAME FROM EMPLOYEE AS z ORDER BY z.EMP_FNAME DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '>='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT STU_HRS, STU_LNAME FROM STUDENT JOIN ENROLL ON ENROLL.STU_NUM = STUDENT.STU_NUM WHERE  ENROLL.STU_NUM >= 69"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'none', 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'SUM'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT EMP_FNAME), COUNT(DISTINCT EMP_NUM), EMP_NUM, EMP_DOB FROM EMPLOYEE JOIN CLASS ON CLASS.PROF_NUM = EMPLOYEE.EMP_NUM GROUP BY EMP_DOB HAVING SUM(EMP_NUM) = 37 LIMIT 4"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN_JOIN', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT STU_NUM), PROFESSOR.EMP_NUM FROM PROFESSOR JOIN EMPLOYEE JOIN CLASS JOIN ENROLL ON CLASS.PROF_NUM = EMPLOYEE.EMP_NUM AND CLASS.CLASS_CODE = ENROLL.CLASS_CODE AND EMPLOYEE.EMP_NUM = PROFESSOR.EMP_NUM WHERE DEPT_CODE <= (SELECT MIN(DEPT_CODE) FROM DEPARTMENT AS m WHERE  m.EMP_NUM >= 44 LIMIT 7)"
